,draw_101
01211,0.0004897701409915053
01212,0.0001782935162381357
01213,0.10424263384633892
01214,0.01945010412985783
01215,0.0004296229306943029
01216,0.000897911925151093
01219,0.0014102372700040492
01224,0.088475472289858
01225,0.0007002853770317137
01227,0.0016304190219848793
01228,0.019511325397481766
01229,0.0002642181023769963
01230,0.0001804416308916072
01231,0.03171154257187323
01232,0.08395583905895393
01233,1.611085990103636e-05
01234,0.0015584571810935838
01235,0.00025240347178290295
01236,0.0002534775291096387
01237,0.01916547893827285
01238,0.0024950351700071638
01239,0.0015595312384203194
01240,0.0001525161403964775
01241,0.12246723856639125
01242,0.0007615066446556519
01243,0.00646797322160273
01244,0.08894483534164152
01245,0.0008001727084181391
01246,0.04151876002229743
01247,0.0006873966891108846
01248,0.0021835585452537943
01249,0.0025272568898092366
01250,0.002698032004760222
01252,0.000517695631486635
01254,0.1228775284652043
01255,0.013820969680435724
01257,0.01835349159926062
01258,0.006832078655366151
01259,0.0002738846183176181
01260,6.551749693088119e-05
01261,0.00010096138871316117
01262,0.002644329138423434
01263,0.007119926018931334
01264,0.0004167342427734738
01265,0.01915366430767876
01266,0.0002642181023769963
01267,0.019499510766887673
01268,0.0013704971489148263
01269,0.01915366430767876
01272,0.0007174702942594858
01273,0.1230214521469869
01274,0.018280455701042586
01275,0.0019085998696094406
01276,0.002608885246641154
01277,0.0016647888564404237
01279,0.0015724199263411486
01280,0.0014381627604991788
01281,0.0005069550582192774
01282,0.00033940211524849926
01283,0.0010063917151514044
01284,0.031682543024051366
01285,0.002519738488522086
01286,0.0015584571810935838
01288,0.0010686870401020784
01289,0.12238990643886627
01290,0.08915212840570153
01291,0.04195912352625909
01293,0.01948984425094705
01294,0.0017045289775296467
01295,0.006522750145266254
01296,0.00036732760574362895
01297,0.0025508861509974234
01298,0.0003941790389120229
01299,0.00029214359287212593
01301,0.04071858731387929
01302,0.0008012467657448749
01303,0.00099994737119099
01304,0.12293660161817477
01305,0.032082092349597066
01306,0.04272707451487516
01307,0.01952314002807586
01308,0.0009516147914878809
01309,6.444343960414544e-05
01310,0.00068095234515047
01311,0.0014370887031724432
01313,0.0007035075490119209
01314,0.10484518000663767
01317,0.12159725213173528
01318,0.0004414375612883962
01319,0.000672359886536584
01320,0.04384624224933382
01321,0.12177124941866647
01322,0.0025584045522845738
01323,0.03203483382722069
01325,0.00016218265633709933
01328,0.0007174702942594858
01329,0.0015584571810935838
01330,0.00033940211524849926
01331,0.019893689805799693
01332,0.04281729533032096
01333,0.0021814104306003227
01334,0.00064550845336819
01335,0.0002685143316839393
01336,0.00038773469495160834
01337,0.03267389793662847
01338,0.0009365779889135803
01339,0.008261648957251445
01342,0.0002459591278224884
01343,0.042707741482993916
01344,0.040862510995661884
01345,0.10384738075010015
01346,0.04132972593279194
01347,0.008243389982696936
01348,0.008008171428141806
01349,0.00011707224861419754
01350,0.1237636257597613
01351,0.00045540030653596107
01352,0.00024918129980269565
01353,0.008173576256459113
01354,0.0007797656192101597
01355,0.04160468460843629
01356,0.0003125506820801053
01357,0.0182718632424287
01358,0.001570271811687677
01359,0.0003533648604960641
01360,0.0010729832694090214
01361,0.08938519884560318
01362,0.00010203544603989693
01363,0.12278838170708524
01364,0.0002083671213867369
01365,0.042692704680419614
01366,0.08848084257649168
01367,0.00011170196198051874
01368,0.0008613939760420773
01369,0.12265090236926306
01370,0.04369480016626407
01371,8.162835683191754e-05
01372,0.0005144734595064277
01373,0.0195274362573828
01374,0.12375932953045436
01375,0.04060258912259183
01376,0.002362926118818666
01378,0.09028418482808101
01379,0.10421148618386358
01380,0.00017614540158466418
01381,0.00025777375841658175
01382,9.02208154458036e-05
01383,0.00028569924891171144
01384,0.0015788642703015632
01385,0.000641212224061247
01386,0.015645793078559775
01387,0.00011599819128746178
01388,0.00018688597485202175
01389,0.00078728402049731
01390,0.08759796745391489
01391,0.0001933303188124363
01392,0.0010450577789138918
01393,0.0007625807019823876
01396,0.014157149623704016
01397,0.000296439822179069
01398,0.0005080291155460132
01399,0.000672359886536584
01400,0.0009215411863392796
01401,0.0009129487277253936
01402,0.032568640318608365
01403,0.013836006483010024
01404,0.0002481072424759599
01405,0.0004929923129717126
01406,0.00013425716584196965
01407,0.0006616193132692264
01408,0.00014499773910932722
01410,0.0001525161403964775
01411,0.015266650842222052
01412,0.0008656902053490202
01415,0.00033403182861482046
01416,0.0014263481299050856
01418,0.0024219992717891326
01419,0.0009709478233691245
01420,0.007564585752199938
01421,0.015526572715292106
01422,0.12208917038738025
01423,0.002564848896244988
01424,0.0024477766476307906
01425,0.12219657612005383
01426,0.000517695631486635
01427,0.008197205517647299
01428,0.0001031095033666327
01429,0.00037484600703077925
01430,0.1228442326880755
01431,0.01569734783024309
01432,0.0001933303188124363
01433,0.00019225626148570055
01434,0.0002706624463374108
01435,0.0005713984978234229
01436,0.0003436983445554423
01437,0.00017184917227772116
01439,0.03170832039989303
01441,0.019658471251244564
01443,0.00025025535712943145
01444,0.01393804192904992
01445,0.08400417163865705
01446,0.0005241399754470495
01447,0.0004221045294071526
01448,0.018235345293319685
01449,0.10385275103673383
01450,0.08830254906025355
01451,0.12469590751936793
01452,0.001561679353073791
01453,0.0007002853770317137
01454,0.0015563090664401122
01456,0.0005681763258432156
01457,0.04172390497170396
02001,0.0006208051348532676
02002,0.00015036802574300601
02003,0.002902102896840016
02004,0.0032436531267419867
02005,0.013526677972910127
02006,1.825897455450787e-05
02007,0.00023521855455513083
02008,0.002197521290501359
02009,0.0032995041077322463
02010,0.0020933377298079908
02011,0.00040599366950611624
02012,0.0006530268546553403
02013,0.006310086794572574
02014,0.0005660282111897441
02015,8.592458613886057e-06
02016,0.00015144208306974176
02017,0.0037430897836741137
02018,4.4036350396166045e-05
02019,5.0480694356580586e-05
02020,0.0020664862966395968
02021,0.0007453957847546155
02022,2.5777375841658174e-05
02023,0.0003093285100998981
02024,0.00023199638257492356
02025,0.0
02027,0.0038870134654567052
02028,0.00785243311576512
02029,0.002092263672481255
02030,0.0013747933782217692
02031,0.002038560806144467
02032,6.551749693088119e-05
02033,0.00022770015326798053
02034,0.00015036802574300601
02035,0.0019204145002035338
02036,0.0007260627528733719
02037,0.006944854674673406
02038,0.0002459591278224884
02039,0.0028344372852556633
02040,0.002087967443174312
02041,0.0005756947271303659
02042,0.0002760327329710896
02043,4.188823574269453e-05
02044,0.0007754693899032167
02046,0.006967409878534857
02047,0.006965261763881386
02048,0.0028408816292160776
02049,3.9740121089223015e-05
02050,0.000871060491982699
02051,0.015326798052519255
02052,2.1481146534715144e-06
02053,0.0003866606376248726
02054,0.0007700991032695379
02055,0.00024166289851554538
02056,5.0480694356580586e-05
02057,0.0002835511342582399
02058,0.00033403182861482046
02059,0.00022662609594124476
02060,0.0018645635192132744
02061,3.7592006435751504e-05
02062,0.015564164721727858
02063,0.0017496393852525485
02064,0.003105099731593074
02065,0.0018065644235695437
02066,0.0036066845031786725
02067,0.0020224499462434308
02068,0.0029214359287212596
02069,0.0009204671290125439
02070,0.0003834384656446653
02071,0.00035229080316932836
02072,0.0001933303188124363
02073,0.007196184089129573
02074,0.00017507134425792843
02075,0.0032995041077322463
02076,0.006575378954276305
02077,0.0031609507125833335
02078,9.988733138642542e-05
02079,7.518401287150301e-05
02080,0.00016218265633709933
02081,0.0006079164469324386
02082,0.00026529215970373204
02083,0.015191466829350549
02084,0.01615382219410579
02085,0.015595312384203194
02086,0.0006036202176254956
02087,4.188823574269453e-05
02088,0.00015896048435689206
02089,0.003117988419513903
02090,0.0002158855226738872
02091,0.0007389514407942009
02093,0.00015144208306974176
02094,0.015850938027966305
02095,0.00018366380287181448
02096,5.370286633678786e-06
02097,0.0032640602159499663
02098,0.0002760327329710896
02099,0.00037806817901098655
02100,0.0015101246013904746
02101,1.0740573267357572e-06
02102,0.0005187696888133707
02103,0.002020301831589959
02104,0.0001256647072280836
02105,0.015687681314302468
02106,0.00030073605148601203
02107,0.00010096138871316117
02108,0.0018989333536688186
02109,0.0038730507202091404
02110,0.0007271368102001076
02111,0.0
02112,0.00019118220415896477
02114,0.015990565480441952
02115,0.0003888087522783441
02116,0.0024230733291158682
02117,2.685143316839393e-05
02118,0.0022931123925808415
02119,0.0003104025674266338
02120,0.0008076911097052894
02121,0.00024703318514922415
02122,0.0
02123,7.088778356455997e-05
02124,7.088778356455997e-05
02125,1.0740573267357572e-06
02126,0.00035014268851585686
02127,0.00013210905118849815
02128,0.0019236366721837412
02129,5.2628809010052104e-05
02130,0.0032178757509003287
02131,0.0030599893238701724
02132,2.1481146534715144e-06
02133,0.0004897701409915053
02134,0.003211431406939914
02135,0.0024348879597099614
02136,0.0030062864575333844
02137,0.015727421435391693
02138,0.000225552038614509
02139,0.0005864353003977235
02140,0.00015144208306974176
02141,0.0023650742334721375
02142,0.003773163388822715
02143,0.0013747933782217692
02144,0.001919340442876798
02145,0.0006229532495067391
02146,0.00026206998772352474
02148,0.0022705571887193907
02149,0.0036066845031786725
02150,0.000340476172575235
02151,9.773921673295391e-05
02152,0.0007292849248535791
02153,4.51104077229018e-05
02154,0.00022662609594124476
02155,0.001969821137233379
02156,0.0028032896227803265
02157,0.007667695255566571
02158,0.0002588478157433175
02159,0.00010955384732704723
02160,0.003241505012088515
02162,7.303589821803148e-05
02163,0.015940084786085374
02164,0.015288131988756767
02165,0.00015144208306974176
02166,0.0153461310844005
02167,0.0008334684855469476
02168,0.016002380111036045
02169,0.002809733966740741
02170,0.00012459064990134782
02171,0.000185811917525286
02172,0.002698032004760222
02173,0.0006014721029720241
02174,0.002163151456045815
02175,0.0001482199110895345
02176,9.881327405968966e-05
02177,2.8999547821865445e-05
02178,0.00045003001990228227
02179,5.2628809010052104e-05
02180,0.00386553231892199
02181,0.0007378773834674652
02182,0.0015444944358460188
02183,0.002136300022877421
02184,5.4776923663523615e-05
02185,3.866606376248726e-05
02186,0.0005359546060411429
02187,0.015881011633114905
02188,0.00037269789237730775
02189,0.0005123253448529562
02190,0.0028645108904042644
02191,0.0019665989652531716
02192,0.00014607179643606296
02193,1.611085990103636e-05
02194,0.0029171396994143164
02195,0.0007915802498042531
02196,0.0019665989652531716
02197,0.0032973559930787747
02198,0.0022931123925808415
02199,0.0003458464592089138
02200,0.003207135177632971
02201,0.0027055504060473725
02203,0.0002534775291096387
02204,7.5184012871503e-06
02205,0.0002910695355453902
02206,5.9073152970466645e-05
02207,0.0005778428417838374
02208,0.00018473786019855022
02209,9.666515940621815e-05
02210,0.000782987791190367
02211,0.0072026284330899875
02212,0.0005499173512887077
02213,0.00029321765019886173
02214,0.0003479945738623853
02215,0.000411363956139795
02216,0.0026829952021859213
02217,0.00010955384732704723
02218,0.006519527973286046
02219,0.00010955384732704723
02220,2.0407089207979385e-05
02221,0.01570486623153024
02222,0.0037430897836741137
02223,0.00036947572039710045
02224,0.0007582844726754446
02225,9.02208154458036e-05
02226,0.0031598766552565975
02227,0.015075468638063088
02228,0.000305032280792955
02229,0.00011492413396072602
02230,0.0007314330395070506
02231,0.0038827172361497624
02232,0.0029837312536719336
02233,8.699864346559633e-05
02234,0.0005391767780213501
02235,0.00038558658029813685
02236,0.00011062790465378299
02237,2.1481146534715144e-06
02238,2.1481146534715144e-06
02239,0.0002996619941592763
02240,0.00014392368178259147
02241,0.00034477240188217806
02242,9.881327405968966e-05
02243,0.0030277676040680996
02244,0.00037269789237730775
02245,0.0030846926423850948
02246,5.0480694356580586e-05
02248,4.081417841595877e-05
02249,4.296229306943029e-06
02250,0.00022447798128777326
02251,0.00012459064990134782
02252,0.0003211431406939914
02253,0.0003845125229714011
02254,1.0740573267357572e-06
02255,0.00013425716584196965
02256,0.0024177030424821894
02257,0.0037763855608029225
02258,5.9073152970466645e-05
02259,0.0028172523680278913
02260,0.0001525161403964775
02261,0.0028258448266417773
02262,0.00017399728693119265
02263,0.0007260627528733719
02264,0.0029182137567410524
02265,0.00043714133198145317
02266,0.0007378773834674652
02267,0.002667958399611621
02268,0.01575319881123335
02269,0.0017818611050546213
02270,7.733212752497452e-05
02271,2.0407089207979385e-05
02272,0.00018688597485202175
02273,6.551749693088119e-05
02274,0.0004897701409915053
02275,0.00024166289851554538
02276,0.00033725400059502776
02277,4.188823574269453e-05
02278,0.003203913005652764
02279,0.015676940741035112
02280,0.01563505250529242
02281,0.0005724725551501586
02282,0.00650341711338501
02283,0.0028677330623844716
02284,0.000185811917525286
02286,0.0006831004598039416
02287,0.0036421283949609525
02288,7.948024217844603e-05
02289,0.0003018101088127478
02290,0.01640407755123522
02291,0.001733528525351512
02292,0.015908937123610037
02293,5.370286633678786e-05
02294,0.0019032295829757618
02295,0.00321250546426665
02296,0.0017195657801039473
02297,0.01599593576707563
02298,0.001729232296044569
02299,0.00662478559130615
02302,8.807270079233209e-05
02303,0.0034745754519901746
02304,0.00015144208306974176
02305,0.015175355969449513
02306,8.914675811906785e-05
02307,8.807270079233209e-05
02308,0.002127707564263535
02309,0.005094253900707697
02310,1.7184917227772115e-05
02311,0.0003071803954464266
02312,0.002544441807037009
02313,0.0019440437613917206
02315,5.155475168331635e-05
02316,0.002845177858523021
02317,7.733212752497452e-05
02318,0.00012996093653502662
02319,9.451704475274664e-05
02320,0.0016508261111928587
02321,0.0031920983750586703
02322,0.0003791422363377223
02323,0.0001782935162381357
02324,0.002029968347530581
02326,0.0004038455548526447
02327,5.4776923663523615e-05
02328,0.00028784736356518293
02329,0.00012351659257461207
02330,0.003472427337336703
02331,0.001349016002380111
02332,0.015075468638063088
02333,2.1481146534715144e-06
02334,0.00012888687920829087
02335,0.00012459064990134782
02336,0.0005058810008925416
02337,0.0025723672975321386
02338,0.0028236967119883057
02339,1.0740573267357572e-06
02340,0.0038064591659515237
02341,0.003126580878127789
02342,0.0025755894695123458
02343,7.733212752497452e-05
02345,0.00034262428722870656
02346,0.0004929923129717126
02347,0.015998083881729103
02349,0.00011707224861419754
02350,0.0004790295677241477
02351,0.014805880249052413
02352,0.001676603487034517
02353,0.0028462519158497564
02354,0.0006401381667345112
02355,0.003583055241990486
02356,0.015449240587767131
02357,0.0030836185850583587
02358,3.7592006435751504e-05
02359,0.003777459618129658
02360,0.012775911901521832
02361,0.0019236366721837412
02362,4.725852237637332e-05
02363,0.00015144208306974176
02364,3.2221719802072718e-06
02366,0.0015079764867370032
02367,2.685143316839393e-05
02368,0.0029912496549590836
02369,0.0024209252144623966
02370,0.0016486779965393873
02371,0.0021427443668378355
02372,0.00018903408950549327
02373,0.0030932851009989808
02374,0.0017968979076289219
02375,0.00012351659257461207
02376,0.0003963271535654944
02377,0.0021073004750555555
02378,0.0031910243177319347
02379,0.001548790665152962
02380,0.00034262428722870656
02381,0.003241505012088515
02382,0.0021169669909961776
02383,0.0004306969880210386
02384,0.00136190469030094
02385,0.001548790665152962
02386,0.0017926016783219787
02387,0.0037710152741692437
02388,0.000185811917525286
02389,0.015273095186182467
02390,0.0002835511342582399
02391,0.000814135453665704
02392,0.0017356766400049837
02393,0.00075184012871503
02395,0.00010955384732704723
02396,0.0003082544527731623
02397,0.0003436983445554423
02398,0.00014714585376279874
02399,0.007112407617644184
02400,0.002144892481491307
02401,0.00310617378891981
02402,0.0014392368178259146
02403,0.0019139701562431192
02404,0.0018022681942626007
02405,0.0018237493407973157
02406,0.00010955384732704723
02407,0.0019010814683222902
02408,0.007717101892596416
02409,0.0029353986739688244
02410,0.002949361419216389
02411,0.00028784736356518293
02412,0.0001879600321787575
02413,0.0019322291307976272
02414,0.0003114766247533696
02415,3.00736051486012e-05
02416,6.01472102972024e-05
02417,4.188823574269453e-05
02418,0.0023564817748582515
02419,0.0003157728540603126
02420,0.001592827015549128
02421,0.0007282108675268434
02422,0.0019397475320847774
02423,0.00011062790465378299
02424,0.0023994440679276814
02425,0.0018806743791143108
02426,0.0017045289775296467
02427,5.6925038316995133e-05
02428,0.00011170196198051874
02429,6.122126762393816e-05
02430,0.0006336938227740967
02431,0.0004199564147536811
02432,0.0007582844726754446
02433,0.003251171528029137
02435,0.0020374867488177316
02438,0.0027356240111959737
02439,0.0008152095109924397
02440,0.0028677330623844716
02441,5.585098099025937e-05
02442,0.00013425716584196965
02443,0.015728495492718427
02444,0.002897806667533073
02445,0.0025283309471359726
02446,0.000340476172575235
02447,4.296229306943029e-06
02448,0.0005144734595064277
02449,9.881327405968966e-05
02450,0.0019182663855500624
02451,0.0017410469266386625
02452,0.0020503754367385604
02453,9.988733138642542e-05
02454,0.0028591406037705856
02455,0.00037269789237730775
02456,0.0006873966891108846
02457,0.005031958575757022
02458,0.0006831004598039416
02459,0.0004339191600012459
02460,0.0028688071197112077
02461,0.0005875093577244592
02462,0.00013425716584196965
02463,0.002872029291691415
02464,0.002309223252481878
02465,0.015927196098164544
02466,4.4036350396166045e-05
02467,9.881327405968966e-05
02468,0.0029031769541667516
02469,6.551749693088119e-05
02470,0.0019977466277285084
02471,6.122126762393816e-05
02472,0.005112512875262204
02473,2.5777375841658174e-05
02474,0.00042103047208041683
02476,8.485052881212482e-05
02477,0.003047100635949343
02478,0.0001407015098023842
02480,0.003853717688327897
02481,0.00207078252594654
02482,1.50368025743006e-05
02483,0.0033875768085245782
02484,0.000305032280792955
02485,0.0026754768008987713
02486,0.0005015847715855986
02487,0.0007797656192101597
02488,4.8332579703109074e-05
02489,0.0001202944205944048
02490,0.00217711420129338
02491,0.0015691977543609412
02492,0.003897754038724063
02493,0.00696418770655465
02494,0.0003737719497040435
02495,0.0028816958076320364
02496,9.881327405968966e-05
02497,0.0019655249079264356
02498,0.0005907315297046665
02499,0.001897859296342083
02500,0.0002738846183176181
02501,0.00010418356069336845
02502,0.003256541814662816
02503,0.00037806817901098655
02504,0.00034262428722870656
02505,0.0005563616952491223
02506,0.0027270315525820877
02507,0.00024381101316901688
02508,6.122126762393816e-05
02509,0.0001278128218815551
02510,0.00029321765019886173
02511,1.7184917227772115e-05
02512,5.370286633678786e-06
02513,0.0005133994021796919
02514,0.0003093285100998981
02515,0.00015896048435689206
02516,0.0029182137567410524
02517,4.51104077229018e-05
02518,0.0004489559625755465
02519,0.003413354184366236
02520,0.0007067297209921282
02521,0.016224709977670348
02522,0.00019655249079264357
02523,0.0007325070968337864
02524,0.015341834855093555
02525,0.0020450051501048816
02526,0.00012459064990134782
02527,0.00010955384732704723
02528,3.00736051486012e-05
02529,0.0028108080240674765
02530,0.0003232912553474629
02531,0.00033188371396134897
02532,0.0032995041077322463
02533,4.296229306943029e-06
02534,1.50368025743006e-05
02535,0.0024209252144623966
02536,1.0740573267357572e-05
02537,0.0022705571887193907
02538,0.00025025535712943145
02539,0.0017496393852525485
02540,0.015804753562916666
02541,0.0065990082154644926
02542,0.000619731077526532
02543,9.881327405968966e-05
02544,0.003388650865851314
02545,2.1481146534715144e-06
02546,5.0480694356580586e-05
02547,0.0015434203785192832
02548,0.0014886434548557594
02549,0.003803236993971316
02550,0.00029214359287212593
02551,0.0022007434624815663
02552,0.0003812903509911938
02553,0.002967620393770897
02554,0.01595404753133294
02555,0.00039310498158528714
02556,0.0009193930716858081
02557,1.0740573267357572e-05
02558,0.0022232986663430175
02559,0.0038644582615952544
02560,0.0037452378983275853
02561,0.0019343772454510986
02562,0.00036303137643668596
02563,0.0003963271535654944
02564,0.0031652469418902763
02565,0.0001278128218815551
02566,0.000619731077526532
02567,0.003043878463969136
02568,0.00010525761802010421
02569,0.0017313804106980405
02570,6.4443439604145435e-06
02571,0.003649646796248103
02572,0.006481935966850295
02573,0.00012673876455481935
02574,0.002025672118223638
02575,0.0005037328862390701
02576,0.00038558658029813685
02577,0.00032973559930787747
02578,0.00039095686693181564
02579,0.00020944117871347267
02580,0.0002706624463374108
02581,0.0007378773834674652
02582,0.0004049196121793805
02583,0.00029214359287212593
02584,0.001950488105352135
02585,0.00023629261188186658
02586,0.0007733212752497452
02587,0.007697768860715172
02588,0.00017399728693119265
02589,0.0021341519082239495
02590,0.0001782935162381357
02591,4.51104077229018e-05
02592,5.4776923663523615e-05
02593,0.002994471826939291
02594,5.9073152970466645e-05
02595,0.00028569924891171144
02596,0.0003920309242585514
02598,0.002927880272681674
02599,2.685143316839393e-05
02600,0.0005026588289123344
02601,0.0065990082154644926
02602,0.0021169669909961776
02604,6.551749693088119e-05
02605,5.0480694356580586e-05
02606,0.00020514494940652962
02607,0.002804363680107062
02608,0.0008130613963389682
02609,0.00023199638257492356
02610,0.00299984211357297
02612,0.00011385007663399027
02613,0.006807375336851229
02614,0.0034788716812971174
02615,0.0017496393852525485
02616,0.00015144208306974176
02617,0.00386553231892199
02618,0.0001331831085152339
02619,2.1481146534715144e-06
02620,0.0007733212752497452
02621,0.001963376793272964
02622,8.807270079233209e-05
02623,0.0013629787476276758
02624,6.336938227740967e-05
02625,0.001919340442876798
02626,0.009291669933591035
02627,0.00314913608198924
02628,0.0027839565908990825
02629,0.001584234556935242
02631,0.0005724725551501586
02632,0.00010525761802010421
02633,0.0007625807019823876
02634,0.000902208154458036
02635,0.0003082544527731623
02636,0.00045217813455575377
02637,0.00014499773910932722
02638,0.003897754038724063
02639,0.0003436983445554423
02640,0.003747386012981057
02641,0.003256541814662816
02642,0.0006401381667345112
02643,0.00035551297514953566
02644,0.00020407089207979387
02645,0.0003512167458425926
02647,4.8332579703109074e-05
02648,0.0005327324340609356
02649,0.0003104025674266338
02650,0.0014564217350536868
02651,0.0001525161403964775
02652,0.002937546788622296
02653,0.00010740573267357572
02654,0.000371623835050572
02655,0.01501424737043915
02656,0.0001256647072280836
02657,0.0013683490342613546
02658,7.733212752497452e-05
02659,0.002097633959114934
02660,0.000902208154458036
02661,0.001969821137233379
02662,0.00028784736356518293
02663,0.000818431682972647
02664,0.0005585098099025938
02665,0.00020514494940652962
02666,0.0009580591354482954
02667,0.00307072989713753
02668,0.001553086894459905
02670,7.840618485171028e-05
02671,9.988733138642542e-05
02672,0.00035229080316932836
02673,0.0003458464592089138
02674,0.0007754693899032167
02675,0.0002910695355453902
02676,0.00025025535712943145
02677,0.00028247707693150414
02678,0.0007357292688139937
02679,6.76656115843527e-05
02680,0.00014607179643606296
02681,0.0013672749769346188
02682,0.00014929396841627024
02683,4.8332579703109074e-05
02684,0.003268356445256909
02685,3.651794910901574e-05
02686,0.0001256647072280836
02687,0.0027130688073345225
02688,0.00303528600535525
02689,4.188823574269453e-05
02690,0.0005198437461401065
02691,0.00379464453535743
02693,0.0002126633506936799
02694,6.4443439604145435e-06
02696,0.0001933303188124363
02697,0.007808396765368954
02698,0.0021738920293131727
02699,0.00013425716584196965
02701,0.00010955384732704723
02702,0.001839860200698352
02703,7.303589821803148e-05
02704,4.296229306943029e-05
02705,0.0028430297438695492
02706,0.0031029516169396023
02707,3.651794910901574e-05
02708,0.0002083671213867369
02709,0.00014714585376279874
02710,0.00033403182861482046
02711,0.0006798782878237343
02712,0.015148504536281119
02713,0.00013425716584196965
02714,0.000782987791190367
02715,8.807270079233209e-05
02716,0.00017399728693119265
02717,0.00012459064990134782
02718,8.807270079233209e-05
02719,0.0005982499309918168
02720,0.0034036876684256146
02721,0.0005080291155460132
02722,0.0031222846488208464
02723,0.0008205797976261185
02724,9.881327405968966e-05
02725,0.0025755894695123458
02726,6.551749693088119e-05
02727,0.0015455684931727546
