,draw_99
01213,0.2857100691009228
01214,0.05239360742673673
01215,0.0010778913122616149
01216,0.0024389204033018895
01219,0.004616566948966328
01224,0.23809591483565437
01225,0.0019021611392852028
01227,0.005376338208623349
01228,0.052440614857190336
01229,0.0007236957897740255
01230,0.0004700743045359984
01231,0.08886481428238785
01232,0.2284648575729517
01233,2.0770725084148765e-05
01234,0.005156605801154197
01235,0.0006100033998397375
01236,0.0007532120833146579
01237,0.05137912148578463
01238,0.007643626830966746
01239,0.005253900250232577
01240,0.0005356660679596261
01241,0.3352482484266176
01242,0.0015435928325693714
01243,0.017862823572367938
01244,0.24010630238458855
01245,0.002220281191889797
01246,0.11556503478003255
01247,0.0014528575598333532
01248,0.0067996794749160695
01249,0.007932230590030709
01250,0.007962840079628402
01252,0.0014769078730886833
01254,0.33606486588124174
01255,0.04083633871149354
01257,0.04933156527091038
01258,0.018886055081776532
01259,0.0008286426112518297
01260,0.00017053858490143197
01261,0.00021317323112678998
01262,0.00803280462728027
01263,0.019779196260394927
01264,0.0011489490559705448
01265,0.05135288478041517
01266,0.0007236957897740255
01267,0.052481063111301574
01268,0.004214270799968079
01269,0.05135397797647223
01272,0.0015676431458247016
01273,0.3361173392919806
01274,0.04900032686562106
01275,0.006188582879019272
01276,0.00796174688357134
01277,0.0051259963115565035
01279,0.004978414843853341
01280,0.0046766927321046535
01281,0.0013588426989261536
01282,0.0009521737656996618
01283,0.002683796320083433
01284,0.0889074489286132
01285,0.007729989319474523
01286,0.005191588074980131
01288,0.00248702102981255
01289,0.3346065423411231
01290,0.24062338411957815
01291,0.11662215536721002
01293,0.052470131150730966
01294,0.005746931671966845
01295,0.018117538253663027
01296,0.0010385362542074384
01297,0.00779558108289815
01298,0.0008964207667895783
01299,0.0007029250646898767
01301,0.11332726245122979
01302,0.0020377174503607
01303,0.0022279335642892205
01304,0.33599599452964696
01305,0.08989351177208174
01306,0.11889600316589578
01307,0.05242858970056267
01308,0.0022640090341722154
01309,0.0001246243505048926
01310,0.0019415161973393793
01311,0.004675599536047593
01313,0.0017622320439814637
01314,0.28699566766402584
01317,0.3326267642817866
01318,0.0009215642761019689
01319,0.001443018795319809
01320,0.12174596528665241
01321,0.33298095980427417
01322,0.007840402121237629
01323,0.08976451463734861
01325,0.0003935505805417661
01328,0.0015665499497676412
01329,0.00509429362590175
01330,0.0007390005345728719
01331,0.05329768056592574
01332,0.11922068239484274
01333,0.006771256377432498
01334,0.0016780559475878083
01335,0.0006996454765186953
01336,0.001101941625516945
01337,0.09147427327059117
01338,0.0026947282806540373
01339,0.023203086311108293
01342,0.0006296809288668258
01343,0.11891130791069462
01344,0.11379077757942342
01345,0.2846759056309436
01346,0.11505013943715708
01347,0.023180129193910024
01348,0.02182237969104093
01349,0.0002503418970668457
01350,0.3392559051718012
01351,0.001250616289277168
01352,0.0006821543396057279
01353,0.023011777001122714
01354,0.001914186295912868
01355,0.1157629032663605
01356,0.0007685168281135043
01357,0.04911729884372653
01358,0.005147860232697712
01359,0.0008767432377624901
01360,0.0024935802061549126
01361,0.24125634463661616
01362,0.0002262915838115155
01363,0.33556199569499395
01364,0.000564089165443198
01365,0.11892551945943641
01366,0.23873324813692062
01367,0.00033014520923225934
01368,0.0019863372356788583
01369,0.3355740208516216
01370,0.12106162455493255
01371,0.00016288621250200875
01372,0.0014823738533739856
01373,0.05243733526901915
01374,0.33806650786171943
01375,0.11290200918503328
01376,0.007367048228530449
01378,0.24347225304427772
01379,0.28566087527835504
01380,0.0005247341073890215
01381,0.0006821543396057279
01382,0.00017163178095849245
01383,0.0007761692005129276
01384,0.004980601235967462
01385,0.0016026254196506364
01386,0.046618252657286315
01387,0.0003060948959769292
01388,0.00044602399128066826
01389,0.0017830027690656125
01390,0.2356646468047519
01391,0.0004613287360795147
01392,0.0028127934548165673
01393,0.0016638443988460222
01396,0.04174806422308196
01397,0.0007739828083988067
01398,0.0011085008018593078
01399,0.001741461318897315
01400,0.0025438672247796936
01401,0.002098936429556086
01402,0.09118348311941309
01403,0.040892091710403616
01404,0.0006001646353261933
01405,0.001312928464529614
01406,0.00034107716980286395
01407,0.0018332897876903937
01408,0.0004339988346530032
01410,0.0005367592640166866
01411,0.04565077414678781
01412,0.001995082804135342
01415,0.0009663853144414479
01416,0.004648269634621082
01418,0.007519002480461854
01419,0.0022454247012021877
01420,0.021004669040359705
01421,0.04628045507565463
01422,0.3336784188886788
01423,0.007634881262510262
01424,0.0076939138495915275
01425,0.3339626498635145
01426,0.0015086105587434368
01427,0.023112351038372274
01428,0.0001956820942138226
01429,0.0011762789573970564
01430,0.3357062975745259
01431,0.04683033269235604
01432,0.0004613287360795147
01433,0.0004755402848213007
01434,0.0006777815553774861
01435,0.0013905453845809068
01436,0.0008701840614201273
01437,0.0004001097568841289
01439,0.08886481428238785
01441,0.05279153079150674
01443,0.0005673687536143795
01444,0.04115992474438343
01445,0.22858510913922836
01446,0.0011883041140247216
01447,0.001118339566372852
01448,0.04928018505622854
01449,0.284702142336313
01450,0.23825661465604225
01451,0.3417790016714968
01452,0.005089920841673508
01453,0.0017972143178073986
01454,0.005183935702580708
01456,0.0016518192422183573
01457,0.11588534122475128
02001,0.0016769627515307477
02002,0.0004788198729924821
02003,0.008605639361179952
02004,0.009036358607661775
02005,0.03750646352168737
02006,6.887135159480907e-05
02007,0.0005881394786985282
02008,0.00661164975310167
02009,0.00973819047629459
02010,0.006339443934893616
02011,0.001433180030806265
02012,0.0017578592597532218
02013,0.017707589732265355
02014,0.0016026254196506364
02015,1.530474479884646e-05
02016,0.0004788198729924821
02017,0.011010670686712968
02018,0.00012353115444783215
02019,0.00011150599782016707
02020,0.00566384877163025
02021,0.002707846633338763
02022,5.3566606795962606e-05
02023,0.0008308290033659507
02024,0.0005881394786985282
02025,0.0
02027,0.01141952601205358
02028,0.022046484882738325
02029,0.006475000245969113
02030,0.0039737676674147775
02031,0.005578579479179535
02032,0.00010385362542074384
02033,0.0005793939102420445
02034,0.0004307192464818218
02035,0.00473681851524298
02036,0.0020694201360154534
02037,0.019494965285559208
02038,0.0005695551457285004
02039,0.0074577835012664675
02040,0.005269204995031424
02041,0.0015512452049687947
02042,0.0006766883593204256
02043,0.0001443018795319809
02044,0.0018737380418016307
02046,0.01954306591206987
02047,0.01952448157909984
02048,0.007469808657894133
02049,0.00011806517416252983
02050,0.002177646545664439
02051,0.044002234492740634
02052,3.2795881711813844e-06
02053,0.001092102861003401
02054,0.0022432383090880666
02055,0.0006132829880109189
02056,0.00010931960570604614
02057,0.0008537861205642203
02058,0.0010254179015227129
02059,0.0007379073385158114
02060,0.00566275557557319
02061,0.00011259919387722753
02062,0.04509980333402933
02063,0.0050975732140729315
02064,0.009226574721590294
02065,0.005285602935887331
02066,0.010547155558519332
02067,0.005026515470364002
02068,0.007684075085077983
02069,0.0032052508393012728
02070,0.0011095939979163683
02071,0.0012495230932201074
02072,0.0004897518335630867
02073,0.020436207090688264
02074,0.0005498776167014121
02075,0.00973819047629459
02076,0.0177228944770642
02077,0.009400392894662907
02078,0.0002722058182080549
02079,0.0001902161139285203
02080,0.00045148997156597054
02081,0.001613557380221241
02082,0.0007247889858310859
02083,0.043674275675622494
02084,0.046787698046130685
02085,0.04514025158814057
02086,0.0016354213013624502
02087,0.0001443018795319809
02088,0.00041760089379709624
02089,0.00931075081798395
02090,0.0006056306156114956
02091,0.0021557826245232298
02093,0.0004307192464818218
02094,0.04578414406574918
02095,0.000582673498413226
02096,3.2795881711813844e-06
02097,0.008334526739028958
02098,0.0006766883593204256
02099,0.0010221383133515315
02100,0.004289701327905251
02101,5.465980285302307e-06
02102,0.0015348472641128878
02103,0.005026515470364002
02104,0.00042743965831064043
02105,0.04543213493537571
02106,0.0009390554130149363
02107,0.0002722058182080549
02108,0.005525012872383572
02109,0.010269483760025974
02110,0.0020694201360154534
02111,0.0
02112,0.0005925122629267701
02114,0.04618862660686156
02115,0.001116153174258731
02116,0.006169998546049244
02117,4.154145016829753e-05
02118,0.006919931041192721
02119,0.0008330153954800715
02120,0.0022858729553134247
02121,0.0006887135159480907
02122,3.2795881711813844e-06
02123,0.00014320868347492043
02124,0.00014320868347492043
02125,7.65237239942323e-06
02126,0.0008177106506812251
02127,0.00026455344580863166
02128,0.005577486283122474
02129,0.00010931960570604614
02130,0.008822092180477923
02131,0.009056036136688862
02132,4.3727842282418455e-06
02133,0.0013413515620131862
02134,0.008779457534252565
02135,0.006246522270043476
02136,0.008256909818977665
02137,0.0455348953647394
02138,0.0006078170077256166
02139,0.0015610839694823388
02140,0.0004307192464818218
02141,0.006108779566853858
02142,0.011125456272704316
02143,0.0039715812753006565
02144,0.005942613766180668
02145,0.0016813355357589896
02146,0.0006810611435486675
02148,0.006859805258054396
02149,0.01054496916640521
02150,0.000976224078954992
02151,0.00023394395621093874
02152,0.0020901908610996022
02153,0.000156327036159646
02154,0.0006121897919538584
02155,0.005872649218528799
02156,0.007361582248245147
02157,0.021552360264946998
02158,0.0006766883593204256
02159,0.00016397940855906922
02160,0.009018867470748806
02162,0.00014867466376022274
02163,0.04618753341080449
02164,0.04394866788594467
02165,0.0004788198729924821
02166,0.04411155409844668
02167,0.0024312680309024662
02168,0.04621923609645925
02169,0.007382352973329296
02170,0.0002547146812950875
02171,0.000623121752524463
02172,0.007945348942715433
02173,0.0016321417131912688
02174,0.0065143553040232895
02175,0.00035200913037346856
02176,0.0002437827207244829
02177,5.247341073890215e-05
02178,0.0012735734064754376
02179,0.00010931960570604614
02180,0.011353934248629951
02181,0.0027023806530534606
02182,0.003634876889726034
02183,0.006264013406956444
02184,0.0001158787820484089
02185,8.854888062189738e-05
02186,0.0014801874612598647
02187,0.0458748793384852
02188,0.0010079267646097454
02189,0.0014703486967463206
02190,0.00852911563718572
02191,0.005776447965507478
02192,0.00033998397374580347
02193,2.8423097483571995e-05
02194,0.007684075085077983
02195,0.0023296007975958434
02196,0.005776447965507478
02197,0.008610012145408194
02198,0.0069319561978203855
02199,0.000822083434909467
02200,0.008160708565956343
02201,0.007962840079628402
02203,0.0007018318686328163
02204,1.3118352684725537e-05
02205,0.0007969399255970764
02206,0.00011369238993428798
02207,0.001532660871998767
02208,0.0005761143220708631
02209,0.0002547146812950875
02210,0.002302270896169332
02211,0.020454791423658292
02212,0.00154031324439819
02213,0.0007411869266869928
02214,0.0008472269442218576
02215,0.0012167272115082934
02216,0.007940976158487191
02217,0.00016397940855906922
02218,0.018104419900978302
02219,0.00016397940855906922
02220,3.4982273825934764e-05
02221,0.04546055803285929
02222,0.011010670686712968
02223,0.0010942892531175218
02224,0.0021448506639526253
02225,0.0001902161139285203
02226,0.009414604443404693
02227,0.04333975768216199
02228,0.0008308290033659507
02229,0.00036184789488701274
02230,0.0020901908610996022
02231,0.01141952601205358
02232,0.008899709100529216
02233,0.00017491136912967383
02234,0.0016572852225036595
02235,0.0011150599782016705
02236,0.00017600456518673428
02237,3.2795881711813844e-06
02238,4.3727842282418455e-06
02239,0.0008100582782818019
02240,0.0004700743045359984
02241,0.0009620125302132061
02242,0.000312654072319292
02243,0.009011215098349384
02244,0.0010057403724956244
02245,0.009233133897932656
02246,0.00011150599782016707
02248,9.073527273601829e-05
02249,2.514350931239061e-05
02250,0.0006887135159480907
02251,0.00020224127055618537
02252,0.0009838764513544153
02253,0.001369774659496758
02254,7.65237239942323e-06
02255,0.0003257724250040175
02256,0.006138295860394491
02257,0.011170277311043794
02258,0.00015742023221670644
02259,0.008323594778458353
02260,0.0004842858532777844
02261,0.007435919580125259
02262,0.000552064008815533
02263,0.0021306391152108393
02264,0.007311295229620366
02265,0.0009816900592402944
02266,0.0027023806530534606
02267,0.007838215729123509
02268,0.04560923269661951
02269,0.00440776650206778
02270,0.00014648827164610184
02271,3.2795881711813844e-05
02272,0.0005006837941336913
02273,0.00010604001753486475
02274,0.001345724346241428
02275,0.0005925122629267701
02276,0.0009117255115884248
02277,0.0001443018795319809
02278,0.008811160219907318
02279,0.04533702687841146
02280,0.04514790396054
02281,0.00165837841856072
02282,0.018028989373041128
02283,0.007543052793717184
02284,0.0005914190668697096
02286,0.0019983623923065233
02287,0.010619306498285321
02288,0.0002383167404391806
02289,0.0008559725126783413
02290,0.04726542472306611
02291,0.0050724297047605406
02292,0.04593937790585177
02293,0.00021098683901266905
02294,0.005557808754095386
02295,0.008635155654720585
02296,0.005224383956691945
02297,0.046243286409714576
02298,0.00414758584048739
02299,0.017944813276647473
02302,0.0002262915838115155
02303,0.010359125836704931
02304,0.0004788198729924821
02305,0.04356167648174526
02306,0.00021426642718385043
02307,0.00022301199564033413
02308,0.005311839641256782
02309,0.014200616781215394
02310,6.340537130950676e-05
02311,0.0010625865674627685
02312,0.006475000245969113
02313,0.004781639553582458
02315,0.00011369238993428798
02316,0.008446032736849124
02317,0.00014648827164610184
02318,0.00023613034832505966
02319,0.0002918833472351432
02320,0.004987160412309825
02321,0.008642808027120008
02322,0.001080077704375736
02323,0.0005848598905273468
02324,0.004966389687225676
02326,0.0014222480702356603
02327,0.00010931960570604614
02328,0.000779448788684109
02329,0.00035856830671583136
02330,0.010341634699791965
02331,0.003928946629075298
02332,0.04333975768216199
02333,3.2795881711813844e-06
02334,0.00041541450168297534
02335,0.00036075469882995226
02336,0.0013533767186408511
02337,0.006668495948068814
02338,0.0074315467958970165
02339,7.65237239942323e-06
02340,0.011211818761212092
02341,0.008545513578041626
02342,0.0066717755362399956
02343,0.00014648827164610184
02345,0.0008100582782818019
02346,0.0014277140505209625
02347,0.04619955856743216
02349,0.00036184789488701274
02350,0.0013347923856708234
02351,0.042496903522168374
02352,0.004833019768264299
02353,0.007480740618464737
02354,0.0024695298928995822
02355,0.010801870239814418
02356,0.04461005150046625
02357,0.008442753148677944
02358,0.00010822640964898568
02359,0.011132015449046679
02360,0.03531351223122409
02361,0.004744470887642402
02362,0.00010057403724956245
02363,0.0003137472683763524
02364,5.465980285302307e-06
02366,0.003622851733098369
02367,4.154145016829753e-05
02368,0.008880031571502129
02369,0.006167812153935123
02370,0.0047062090256452865
02371,0.006128457095880947
02372,0.0004995905980766308
02373,0.008502878931816268
02374,0.00523640911331961
02375,0.0002722058182080549
02376,0.0011227123506010938
02377,0.0053063736609714795
02378,0.0087674323776249
02379,0.0036600203990384246
02380,0.0008100582782818019
02381,0.008942343746754575
02382,0.006530753244879196
02383,0.0011861177219106005
02384,0.003951903746273568
02385,0.003657834006924304
02386,0.004409952894181901
02387,0.011107965135791348
02388,0.0004361852267671241
02389,0.04390712643577637
02390,0.000862531689020704
02391,0.0019918032159641605
02392,0.005026515470364002
02393,0.0021415710757814437
02395,0.00016507260461612967
02396,0.0009324962366725736
02397,0.0008297358073088902
02398,0.0003224928368328361
02399,0.0202361522122462
02400,0.006441111168200239
02401,0.00848320140278918
02402,0.004395741345440116
02403,0.004723700162558253
02404,0.0049434325700274066
02405,0.00499809237288043
02406,0.00016507260461612967
02407,0.005535944832954176
02408,0.021789583809329115
02409,0.007376886993043993
02410,0.008796948671165533
02411,0.0007707032202276253
02412,0.0005006837941336913
02413,0.0055993502042636836
02414,0.0008712772574771877
02415,6.887135159480907e-05
02416,0.0001049468214778043
02417,0.00010057403724956245
02418,0.006075983685142045
02419,0.0008811160219907319
02420,0.004607821380509845
02421,0.0020912840571566628
02422,0.004777266769354216
02423,0.00017709776124379475
02424,0.007059860136496459
02425,0.005198147251322494
02426,0.005060404548132876
02427,0.00013118352684725538
02428,0.0002470623088956643
02429,0.00011478558599134844
02430,0.0017709776124379475
02431,0.001106314409745187
02432,0.0021448506639526253
02433,0.009010121902292324
02435,0.005575299891008353
02438,0.008112607939445684
02439,0.0024509455599295545
02440,0.0072752197597373705
02441,0.00015086105587434366
02442,0.0002809513866645386
02443,0.0455348953647394
02444,0.007631601674339081
02445,0.006554803558134526
02446,0.0008100582782818019
02447,2.514350931239061e-05
02448,0.001473628284917502
02449,0.00018147054547203658
02450,0.004734632123128859
02451,0.0050713365087034805
02452,0.006362401052091886
02453,0.00034982273825934766
02454,0.007219466760827287
02455,0.0010057403724956244
02456,0.0018682720615163285
02457,0.013979791177689181
02458,0.0020169467252765514
02459,0.0011937700943100238
02460,0.007538680009488942
02461,0.0015665499497676412
02462,0.0002809513866645386
02463,0.007555077950344848
02464,0.0069341425899345065
02465,0.04613724639217971
02466,8.089650822247415e-05
02467,0.00018147054547203658
02468,0.00758240785177136
02469,0.00012134476233371121
02470,0.005553435969867144
02471,0.00011478558599134844
02472,0.01426620854463902
02473,0.00010604001753486475
02474,0.001106314409745187
02476,0.00016616580067319012
02477,0.009087738822343615
02478,0.0005990714392691329
02480,0.011309113210290473
02481,0.00590107231601237
02482,0.00011806517416252983
02483,0.009961202471934924
02484,0.0008297358073088902
02485,0.007846961297579991
02486,0.0014364596189774463
02487,0.002295711719826969
02488,6.012578313832538e-05
02489,0.0003563819146017104
02490,0.00656354912659101
02491,0.0037463828875462014
02492,0.011440296737137728
02493,0.0195255747751569
02494,0.0009893424316397175
02495,0.007873198002949442
02496,0.00018147054547203658
02497,0.005776447965507478
02498,0.0016518192422183573
02499,0.005511894519698846
02500,0.0008384813757653739
02501,0.000312654072319292
02502,0.009044010980061197
02503,0.0010407226463215592
02504,0.0008100582782818019
02505,0.0015862274787947295
02506,0.008062320920820903
02507,0.0006887135159480907
02508,0.00011478558599134844
02509,0.00030500169991986876
02510,0.0007411869266869928
02511,6.887135159480907e-05
02512,1.6397940855906922e-05
02513,0.0013730542476679396
02514,0.0009674785104985083
02515,0.0005116157547042959
02516,0.007684075085077983
02517,0.00010604001753486475
02518,0.0014211548741785997
02519,0.009465984658086535
02520,0.0020672337439013324
02521,0.04705225149193932
02522,0.000466794716364817
02523,0.002135011899439081
02524,0.04426678793854926
02525,0.005870462826414678
02526,0.00020224127055618537
02527,0.0004788198729924821
02528,6.887135159480907e-05
02529,0.0073790733851581145
02530,0.0010112063527809268
02531,0.0009587329420420247
02532,0.00973819047629459
02533,2.295711719826969e-05
02534,0.00011806517416252983
02535,0.006167812153935123
02536,2.7329901426511535e-05
02537,0.006866364434396758
02538,0.0006996454765186953
02539,0.005092107233787629
02540,0.04569231559695611
02541,0.01786500996448206
02542,0.0016649375949030828
02543,0.00018147054547203658
02544,0.009346826287866945
02545,5.465980285302307e-06
02546,0.00010931960570604614
02547,0.003634876889726034
02548,0.003537582440647653
02549,0.01120744597698385
02550,0.0007236957897740255
02551,0.006546057989678043
02552,0.0010866368807180987
02553,0.007528841244975397
02554,0.04605088390367194
02555,0.001158787820484089
02556,0.0032052508393012728
02557,1.530474479884646e-05
02558,0.005738186103510362
02559,0.01132441795508932
02560,0.011009577490655906
02561,0.005624493713576074
02562,0.0013238604251002188
02563,0.0011248987427152147
02564,0.009383994953807
02565,0.00042853285436770085
02566,0.0016791491436448688
02567,0.008499599343645088
02568,0.0002590874655233293
02569,0.00414649264443033
02570,1.530474479884646e-05
02571,0.010773447142330847
02572,0.017474738972111475
02573,0.0003487295422022872
02574,0.005527199264497693
02575,0.001383986208238544
02576,0.001369774659496758
02577,0.0009685717065555688
02578,0.0011172463703157916
02579,0.0005957918510979515
02580,0.00073462775034463
02581,0.002177646545664439
02582,0.001172999369225875
02583,0.0007969399255970764
02584,0.004794757906267184
02585,0.0006570108302933373
02586,0.002776717984933572
02587,0.021572037793974083
02588,0.000564089165443198
02589,0.00644439075637142
02590,0.0005936054589838305
02591,0.00010604001753486475
02592,0.0001158787820484089
02593,0.008958741687610482
02594,0.00015742023221670644
02595,0.0007127638292034208
02596,0.0011883041140247216
02598,0.00874119567225545
02599,8.089650822247415e-05
02600,0.0014364596189774463
02601,0.01786500996448206
02602,0.006402849306203122
02604,0.00010604001753486475
02605,0.00010931960570604614
02606,0.0005892326747555887
02607,0.00822192754515173
02608,0.001987430431735919
02609,0.0005881394786985282
02610,0.00898060560875169
02612,0.0002995357196345664
02613,0.01947419456047506
02614,0.010373337385446718
02615,0.0050975732140729315
02616,0.0003137472683763524
02617,0.011353934248629951
02618,0.0003793390317999801
02619,3.2795881711813844e-06
02620,0.0022235607800609783
02621,0.005693365065170883
02622,0.00016288621250200875
02623,0.003958462922615931
02624,0.00012134476233371121
02625,0.004742284495528282
02626,0.025343564190832675
02627,0.008022965862766726
02628,0.008205529604295823
02629,0.0037638740244591686
02631,0.0015075173626863763
02632,0.00015960662433082737
02633,0.0021765533496073785
02634,0.0030926516454240455
02635,0.0009718512947267502
02636,0.0012538958774483493
02637,0.00045695595185127287
02638,0.011434830756852426
02639,0.0008231766309665274
02640,0.010995365941914121
02641,0.009031985823433532
02642,0.0024695298928995822
02643,0.0012681074261901351
02644,0.0004197872859112172
02645,0.0009029799431319411
02647,6.012578313832538e-05
02648,0.0014517643637762926
02649,0.0008330153954800715
02650,0.0038917779631352425
02651,0.0004842858532777844
02652,0.007737641691873946
02653,0.0002579942694662689
02654,0.0009871560395255967
02655,0.043125491254978145
02656,0.00042743965831064043
02657,0.003962835706844172
02658,0.00014648827164610184
02659,0.005984155216348965
02660,0.0030882788611958033
02661,0.005872649218528799
02662,0.0007696100241705649
02663,0.002246517897259248
02664,0.0015862274787947295
02665,0.0005914190668697096
02666,0.003257724250040175
02667,0.009086645626286555
02668,0.0036687659674949085
02670,0.00016507260461612967
02671,0.0002722058182080549
02672,0.0012538958774483493
02673,0.0012189136036224145
02674,0.0018660856694022077
02675,0.0008231766309665274
02676,0.0006854339277769093
02677,0.0007094842410322394
02678,0.0027001942609393395
02679,0.0001300903307901949
02680,0.0004307192464818218
02681,0.003963928902901233
02682,0.0003782458357429196
02683,6.012578313832538e-05
02684,0.008999189941721717
02685,0.00010166723330662291
02686,0.00035856830671583136
02687,0.008016406686424364
02688,0.008313756013944809
02689,9.62012530213206e-05
02690,0.0014233412662927208
02691,0.01125226701532333
02693,0.0006056306156114956
02694,1.530474479884646e-05
02696,0.0005006837941336913
02697,0.021954656413945246
02698,0.006560269538419829
02699,0.0002809513866645386
02701,0.00032139964077577564
02702,0.005632146085975497
02703,0.0002514350931239061
02704,0.0001443018795319809
02705,0.007149502213175418
02706,0.009187219663536118
02707,9.729444907838107e-05
02708,0.0006646632026927605
02709,0.00044930357945184964
02710,0.0008024059058823786
02711,0.001964473314537649
02712,0.0434447045036398
02713,0.0002809513866645386
02714,0.0023033640922263923
02715,0.00022301199564033413
02716,0.000552064008815533
02717,0.0002547146812950875
02718,0.00021863921141209228
02719,0.001625582536848906
02720,0.008798041867222594
02721,0.0013752406397820605
02722,0.009339173915467522
02723,0.002912274296009069
02724,0.00018147054547203658
02725,0.006673961928354117
02726,0.00010713321359192521
02727,0.0036447156542395785
02728,0.005130369095784746
02729,0.007920205433403042
02730,0.0008898615904472156
02731,0.00012134476233371121
02732,0.0002612738576374503
02734,0.00807981205773387
02735,0.00010931960570604614
02736,0.0013249536211572793
02737,0.006267292995127625
02738,0.0015435928325693714
02739,0.006546057989678043
02740,0.010465165854239797
02741,0.0013227672290431582
02742,0.007684075085077983
02743,0.007315668013848608
02744,0.045037491158776886
02745,0.0074555971091523465
02746,0.0006504516539509746
02747,0.005636518870203739
02748,0.04397709098342824
02749,0.00015960662433082737
02750,0.00016507260461612967
02751,0.0007400937306299324
02752,4.154145016829753e-05
