insee,reseau
00000,0.0
01001,0.5970803750909703
01002,0.7650980376301283
01004,0.4046564949819259
01005,0.7321365684859751
01006,0.36916516307925806
01007,0.7512368943301515
01008,0.21294865774303176
01009,0.16387815583554993
01010,0.2836847902983573
01011,0.3477800281271693
01012,0.44558999610049665
01013,0.23190925263011833
01014,0.5725866992171418
01015,0.39595042441975975
01016,0.8384702947101683
01017,0.18309415522803238
01019,0.1726350698028415
01021,0.8422533710706976
01022,0.2775430770959336
01023,0.992532239541048
01024,0.7923963512455253
01025,0.7656726612873057
01026,0.767093714854819
01027,0.8636303258997824
01028,0.7078195826378687
01029,0.44082695359221485
01030,0.8602040585718188
01031,0.3860795195763543
01032,0.6342344227797033
01033,0.3717769190399647
01034,0.485368169198703
01035,0.22322290188212476
01036,0.09121206092618897
01037,0.34153570893716295
01038,0.7613065713578241
01039,0.31383949085775875
01040,0.801913846764005
01041,0.2144883697149376
01042,0.6433083207436131
01043,0.945126083785459
01044,0.29991657585919373
01045,0.6994130161960631
01046,0.571288203497162
01047,0.6069398181279664
01049,0.9183340711359821
01050,0.8288426620268692
01051,0.8440343970595476
01052,0.4385801715495752
01053,0.9455651442681173
01054,0.6256450353093816
01056,0.7508199683095269
01057,0.9211105030536467
01058,0.47693733424902496
01060,0.4084272237871063
01061,0.6187213066704532
01062,0.7498106116056517
01063,0.542318389782088
01064,0.22274084116515455
01065,0.8901921962522887
01066,0.23262360725384434
01067,0.8489988537143092
01068,0.7670475036796445
01069,0.9710422498041972
01071,0.9690156661102952
01072,0.9375928024471153
01073,0.3228684928934192
01074,0.8220024003803182
01075,0.7625111334350748
01076,0.4575541666292305
01077,0.8286377148220367
01078,0.7724840265657038
01079,0.09054636852266627
01080,0.4227933964188675
01081,0.3295108623994417
01082,0.3160389369048809
01083,0.6943374586366079
01084,0.5695958077860944
01085,0.39834865392897295
01087,0.3004085391178661
01088,0.5372083418714121
01089,0.6930845463325708
01090,0.8367725577802385
01092,0.7202610245689262
01093,0.7420313401902879
01094,0.8656199132257251
01095,0.8991755589498089
01096,0.8169857363816446
01098,0.12924557785562046
01099,0.3063023049076679
01100,0.20354356566062928
01101,0.4442521450489172
01102,0.8810204097311607
01103,0.9820013724600629
01104,0.6549548371834297
01105,0.843335081040166
01106,0.8694171199288516
01107,0.23444226220247052
01108,0.5387296915306109
01109,0.7424149014479994
01110,0.39500040357004373
01111,0.2608656064564335
01112,0.504813203336125
01113,0.8918071319608365
01114,0.5560051100004759
01115,0.5986791894851343
01116,0.17989594332872377
01117,0.3913721659001223
01118,0.3720712343050729
01121,0.4543451271310515
01123,0.7474626452460394
01124,0.4609475861203611
01125,0.8981034899929159
01127,0.6808894252963621
01128,0.8009177778181104
01129,0.3007607780122319
01130,0.605196564920247
01133,0.6089139175635032
01134,0.953923061678185
01135,0.9706338526583185
01136,0.64336959166157
01138,0.35532086791838646
01139,0.5594252346053216
01140,0.7312186831056307
01141,0.14263109858863765
01142,0.8864182221466136
01143,0.8151128865855425
01145,0.8716151318693834
01146,0.5219340355643626
01147,0.4589699735476617
01148,0.4580546527314292
01149,0.7548333489173972
01150,0.9037480933420146
01151,0.8428465277204957
01152,0.1977359778404918
01153,0.8531260608050507
01154,0.0
01155,0.4385983530800195
01156,0.6309992162120737
01157,0.7895696035303448
01158,0.7466586810783368
01159,0.8452700933323288
01160,0.9793877034790507
01162,0.4292896528474391
01163,0.5581875170959891
01165,0.7020413444352825
01166,0.8591243372765041
01167,0.5605466166383596
01169,0.6918647256085544
01170,0.5455236509886958
01171,0.34224109037577394
01173,0.8038661350540514
01174,0.3059073764302548
01175,0.8875283860338303
01177,0.8913586453354632
01179,0.745482024577312
01180,0.952878114253669
01181,0.3735533916327862
01183,0.6796274220837304
01184,0.865493217199192
01185,0.13061714247275152
01187,0.4082717275530812
01188,0.6686468671513305
01189,0.3049085545961018
01190,0.1888702185004891
01191,0.46143211499643216
01192,0.4204290809676823
01193,0.4888291568320849
01194,0.9279359089573413
01195,0.9252228646874912
01196,0.6982899078884565
01197,0.9470069272138282
01198,0.6378750799378002
01199,0.787850680740064
01200,0.8135198022970386
01202,0.23789761552420197
01203,0.9490500140799404
01204,0.3108399478457237
01206,0.4794409564453913
01207,0.8126310131377654
01208,0.49941994795174127
01209,0.6661797844332302
01210,0.3883836561325718
01211,0.9259371553879217
01212,0.49436124987580937
01213,0.24705682509959084
01214,0.8193934067968134
01215,0.30513283451283574
01216,0.32574168555771216
01219,0.23795048880353958
01224,0.7490457092330729
01225,0.6864977629393214
01227,0.5494201085174077
01228,0.7582612569575385
01229,0.5839334080189877
01230,0.8225124235410587
01231,0.8800093879871108
01232,0.5633342170258591
01233,0.18302941741606066
01234,0.407648274003141
01235,0.8796841368628748
01236,0.7614182517864998
01237,0.37919494411940063
01238,0.8291954997770598
01239,0.6471544156697774
01240,0.5477058547135096
01241,0.8901177001362884
01242,0.7788444505278588
01243,0.7009447876389211
01244,0.5370124756612406
01245,0.9098596191936436
01246,0.629373796678475
01247,0.7129518423227473
01248,0.9030064512099325
01249,0.9246111926919134
01250,0.8504335355477363
01252,0.6684205042309606
01254,0.9577289148636768
01255,0.2936960454550785
01257,0.27133549316805206
01258,0.6760834267678282
01259,0.8293805639724989
01260,0.6841074420911525
01261,0.7729754095180218
01262,0.7965993947456865
01263,0.6617398035890678
01264,0.8831820781129146
01265,0.44126232189774484
01266,0.5392719945937641
01267,0.7946741164798585
01268,0.6284730392904614
01269,0.4010669585441157
01272,0.641779769621494
01273,0.8203432077420473
01274,0.3888393579024311
01275,0.9379246409116252
01276,0.9069208563824165
01277,0.4060407710202551
01279,0.43398581137493475
01280,0.22015129787740245
01281,0.9887329832435547
01282,0.46786435375218355
01283,0.6485134900584317
01284,0.9117132990721436
01285,0.8237534197282906
01286,0.7531184477886215
01288,0.7545744973434404
01289,0.9407085768771279
01290,0.5611328498183351
01291,0.5181807489593039
01293,0.7723906204590015
01294,0.6773674961339499
01295,0.669751689045874
01296,0.5025491566931548
01297,0.7228759049902408
01298,0.30979430222039267
01299,0.39982143386152846
01301,0.8355128322415266
01302,0.5242074531218694
01303,0.8238972833219397
01304,0.9687796550067589
01305,0.8746436153733668
01306,0.9491227270136832
01307,0.5095550145167289
01308,0.7442398421108815
01309,0.6677173356528798
01310,0.4613066235182694
01311,0.16486619455487683
01313,0.982251513497614
01314,0.7726109387110214
01317,0.9232895822170718
01318,0.8142102500632886
01319,0.7504143153378415
01320,0.8089761459619851
01321,0.9399388922620332
01322,0.8184950921456349
01323,0.9059337046582481
01325,0.5624656925819342
01328,0.6326522579505018
01329,0.19217973897032462
01330,0.43357991556835984
01331,0.7844939705511152
01332,0.747131812260016
01333,0.8427861018450219
01334,0.9064682594109771
01335,0.9166114487489423
01336,0.935267981593614
01337,0.8605825476989633
01338,0.4326196274521913
01339,0.862841026193438
01342,0.7655429706053762
01343,0.6621053104131626
01344,0.9078278739482774
01345,0.23707214744570249
01346,0.7232338178654634
01347,0.8630894915812777
01348,0.5639239255172587
01349,0.5521296471237062
01350,0.9753191263686095
01351,0.5429122784141031
01352,0.8678233962262921
01353,0.8581668173783604
01354,0.9838844138200323
01355,0.7468115517297731
01356,0.5263909017133573
01357,0.24040887993385116
01358,0.17326268598974764
01359,0.9005329353881555
01360,0.7730256919325549
01361,0.5908205642159545
01362,0.8093046584299834
01363,0.7577466232125443
01364,0.8112732205545652
01365,0.7456277688590388
01366,0.3356974010701084
01367,0.778118038386579
01368,0.590255081227262
01369,0.9349483613261487
01370,0.8447833243880803
01371,0.7894534326001089
01372,0.1502141595998897
01373,0.4572633527423648
01374,0.9034586189289378
01375,0.5768127664686181
01376,0.9475222933797423
01378,0.6677578715757672
01379,0.23534134267467746
01380,0.5222929808930846
01381,0.8647732713321279
01382,0.727156301442172
01383,0.9209520863393158
01384,0.46200093175800916
01385,0.9231291494455982
01386,0.22919463102982254
01387,0.7623397516421477
01388,0.8745288077190786
01389,0.7618183882561747
01390,0.5168197293071846
01391,0.6489211869964602
01392,0.35242256708755537
01393,0.5052341305117111
01396,0.3063985101824484
01397,0.968241469973081
01398,0.7677682391596735
01399,0.9892420184396762
01400,0.24779870914962057
01401,0.8180966385513573
01402,0.8427604611362659
01403,0.39019987418877494
01404,0.8395928713426394
01405,0.936207073478584
01406,0.9135060165238174
01407,0.5195734491282981
01408,0.9081333131111139
01410,0.8386978167153548
01411,0.27647982432824203
01412,0.5337186073492574
01415,0.24614825362566808
01416,0.18136436381450793
01418,0.9443156264206729
01419,0.7983929377769333
01420,0.6051205337399904
01421,0.21156174994050927
01422,0.9726594901367469
01423,0.8164901144130927
01424,0.9057071893883372
01425,0.9018832100597879
01426,0.853886292681449
01427,0.8307568643457068
01428,0.6839768769988388
01429,0.8046853171313266
01430,0.9712746077759463
01431,0.21198506397571823
01432,0.6583537083279359
01433,0.8828497747963174
01434,0.44353642369165747
01435,0.9866331564901172
01436,0.8111271448782803
01437,0.8561032733286682
01439,0.9908166611251388
01441,0.503625334292539
01443,0.6914039072387654
01444,0.33336543157464815
01445,0.6031003713057629
01446,0.7742628258166753
01447,0.9189136525510501
01448,0.31389129439694446
01449,0.7657732855935369
01450,0.2510170235205795
01451,0.8495395986063706
01452,0.2050763081070463
01453,0.19930744416612337
01454,0.6453620154612556
01456,0.396423466118899
01457,0.6267088749148997
02001,0.7052516492244402
02002,0.44357095383265804
02003,0.4620432227100307
02004,0.09943953312349685
02005,0.6354693364634987
02006,0.6066715129039123
02007,0.3788311179788648
02008,0.4899226403308821
02009,0.7085663975568607
02010,0.5312186664149833
02011,0.47201382324052205
02012,0.4789831848549296
02013,0.22397019348380273
02014,0.6015068835892816
02015,0.39822726657360025
02016,0.45374103607878113
02017,0.42297363639097585
02018,0.5937531323172053
02019,0.8020747642373821
02020,0.5310825877033496
02021,0.2604095966150331
02022,0.4766663934158983
02023,0.3056160247969588
02024,0.41409582219014757
02025,0.7912928001460765
02027,0.3594291349322884
02028,0.6095465745715858
02029,0.7364385114844804
02030,0.6809982732969798
02031,0.4045478252548979
02032,0.7459478359886991
02033,0.37558426620764274
02034,0.4688339321809376
02035,0.36861986793795226
02036,0.33433376256275027
02037,0.5601595377355133
02038,0.37430851306337315
02039,0.24978211492161864
02040,0.21364401735941185
02041,0.6809653892648095
02042,0.38794726132036716
02043,0.566652840318194
02044,0.22524250416849378
02046,0.47403037679731724
02047,0.44716562403402055
02048,0.3226818959017944
02049,0.5155486564021952
02050,0.371265148467828
02051,0.38541098943653734
02052,0.6437285883445609
02053,0.32117909583210164
02054,0.1960343679187426
02055,0.36716838481506503
02056,0.5843370098811969
02057,0.7667044966590514
02058,0.3357969689469806
02059,0.5167649883451508
02060,0.7127444429148676
02061,0.3567012418434768
02062,0.22558768245685798
02063,0.7310024788489506
02064,0.6919053032241287
02065,0.6735284376061844
02066,0.790330902108686
02067,0.40391391883145705
02068,0.11749003588110978
02069,0.07245210600022006
02070,0.8166483671220615
02071,0.39397811010629785
02072,0.3979302662350309
02073,0.5737847102434008
02074,0.5805620111035171
02075,0.7267813228310338
02076,0.6829855056574311
02077,0.5517012881387625
02078,0.41641819232261085
02079,0.3338632622565641
02080,0.5953461561806055
02081,0.6691558634984393
02082,0.5313667732323515
02083,0.33845147475438286
02084,0.39680230098907393
02085,0.3553445605075254
02086,0.6437010307683402
02087,0.5353408741564043
02088,0.540543925220166
02089,0.5487323823286728
02090,0.47316161511133764
02091,0.22884357354377485
02093,0.5394042908779223
02094,0.37637360123680236
02095,0.4794490434827005
02096,0.3123039373063772
02097,0.12997648249347143
02098,0.35493159131747765
02099,0.26124927131876224
02100,0.6334468551680761
02101,0.09012995503787152
02102,0.464055301093593
02103,0.3892622631454619
02104,0.6840850445423982
02105,0.2547054491012869
02106,0.429871762429533
02107,0.43141607815620275
02108,0.5252866866259815
02109,0.22255262061782072
02110,0.3479015866204355
02111,0.642025785659604
02112,0.8127634253754491
02114,0.4859450989826217
02115,0.49023666232416263
02116,0.15221688196184624
02117,0.7544261501188717
02118,0.4664024012658386
02119,0.3043657596179921
02120,0.36809919133836
02121,0.3355031745151648
02122,0.5537761023234796
02123,0.6190548386899895
02124,0.6219849298517833
02125,0.3840551577068566
02126,0.3052426628757536
02127,0.2790149426623928
02128,0.568478333199982
02129,0.23228260877637122
02130,0.46410619344083287
02131,0.5173267663539539
02132,0.5480491813317979
02133,0.17680544373096133
02134,0.5278945070915282
02135,0.2712758903081952
02136,0.08797783295790672
02137,0.3133474360087502
02138,0.5374885678580058
02139,0.6502296490148306
02140,0.37265913914155835
02141,0.32577762961346224
02142,0.8107416458938056
02143,0.671962728808614
02144,0.7472105655109074
02145,0.7123923629538002
02146,0.32899121705330686
02148,0.46873375255418737
02149,0.7841268457339587
02150,0.5507998753736781
02151,0.5628157536872295
02152,0.3291885894797732
02153,0.5291252634061093
02154,0.483734930526472
02155,0.4449454571969123
02156,0.40634596370358816
02157,0.5654126314744397
02158,0.5505033603889868
02159,0.6178444568314707
02160,0.11007376840194635
02162,0.28761529968154476
02163,0.3821665515830388
02164,0.5192543797945827
02165,0.4365865985914191
02166,0.3182000499078773
02167,0.37458908539476465
02168,0.5594670014061255
02169,0.1411599291860011
02170,0.7231551213440334
02171,0.47801003065452985
02172,0.4658412835737059
02173,0.9069710149991784
02174,0.46548207996055785
02175,0.6197493185543679
02176,0.5218724539370759
02177,0.5516651118730177
02178,0.5271420939527455
02179,0.23819885611918695
02180,0.40795133950683454
02181,0.1067451847662955
02182,0.1504111303863723
02183,0.48149221715948615
02184,0.2380758104267194
02185,0.3261306864901359
02186,0.3852200381350934
02187,0.46654477355653656
02188,0.2265334794082901
02189,0.3862873775482587
02190,0.44053519583519896
02191,0.5663343364747307
02192,0.41836168663291284
02193,0.2605987704595685
02194,0.08927590978106947
02195,0.37104317381768126
02196,0.5787822660088348
02197,0.30359032395470587
02198,0.48414890084088724
02199,0.7758977954570612
02200,0.08434732720541807
02201,0.4209750906388782
02203,0.29067976224272146
02204,0.26789318320451494
02205,0.4993778875401006
02206,0.25297315265440906
02207,0.6588696771362628
02208,0.6294413310926157
02209,0.32680440150148266
02210,0.44268360279773994
02211,0.5555267472489334
02212,0.7391544789109418
02213,0.319006759776044
02214,0.8019301820996143
02215,0.4096484358237088
02216,0.3840035458870499
02217,0.5831802500587413
02218,0.3886247799989552
02219,0.6257675616888151
02220,0.23084856119359315
02221,0.3143671363947923
02222,0.5323938446109288
02223,0.330262128719031
02224,0.3210300689991319
02225,0.21494709918592633
02226,0.6835509077222879
02227,0.4304387574267113
02228,0.332833665611688
02229,0.3553134553189819
02230,0.37777104462735994
02231,0.40553612806876294
02232,0.16515428142343416
02233,0.5046718670683057
02234,0.4486346932081056
02235,0.4628307300012189
02236,0.5619398655107336
02237,0.39045756682963323
02238,0.4896759781912992
02239,0.3204720090013085
02240,0.8529795473869279
02241,0.2994648505531605
02242,0.42780043357712655
02243,0.523057142509631
02244,0.26071176333294754
02245,0.9249437500230436
02246,0.7958159332174098
02248,0.3055324128672898
02249,0.42940037555498844
02250,0.2713740637823999
02251,0.25633025950986765
02252,0.40458974601528236
02253,0.533693517625831
02254,0.4807802647848315
02255,0.4220319890473132
02256,0.21448691065023348
02257,0.865847039243215
02258,0.23985358885741678
02259,0.375314163695786
02260,0.4676947255465379
02261,0.3248252529360918
02262,0.46754167243659606
02263,0.16989715039354197
02264,0.06820477881888455
02265,0.2982889940007189
02266,0.22864361349496662
02267,0.4630032926858153
02268,0.3427563327591418
02269,0.3623884672102618
02270,0.740438409710592
02271,0.256292975099623
02272,0.4997356900209467
02273,0.766900375215227
02274,0.12700077573929505
02275,0.2773518745358767
02276,0.22224830710671512
02277,0.5651801942388799
02278,0.5111588058285186
02279,0.3113845218227639
02280,0.3101964108035697
02281,0.3248570325895051
02282,0.5158236373651239
02283,0.26120186534697776
02284,0.23127578905119564
02286,0.34517473731223086
02287,0.7849140280645748
02288,0.8586336164462434
02289,0.39266851689385457
02290,0.3597843719927153
02291,0.7093085744905199
02292,0.5432862044505435
02293,0.853954428181859
02294,0.5220557580551893
02295,0.16642869148549014
02296,0.7269922555312046
02297,0.32172809653924184
02298,0.4280479607794261
02299,0.25656077013108813
02302,0.38164686740653536
02303,0.9488419335721772
02304,0.4856383951574403
02305,0.3289036692140024
02306,0.3345455311244273
02307,0.22822312004386075
02308,0.4156404792970329
02309,0.4225869786569273
02310,0.8369692322508729
02311,0.42472107300943857
02312,0.2149202303170628
02313,0.40186625474015114
02315,0.7977617171252086
02316,0.3535299947219141
02317,0.7518026568303158
02318,0.5934727024065722
02319,0.8579072891598724
02320,0.828827816530788
02321,0.223682354310235
02322,0.8297794207338288
02323,0.8448566365642161
02324,0.25195324107851497
02326,0.44244823679825757
02327,0.6637631498740307
02328,0.3503066973299717
02329,0.537837191269162
02330,0.9211735818753211
02331,0.11665250441983327
02332,0.4886428648850109
02333,0.5584985092554425
02334,0.8558939474473601
02335,0.5897907981367327
02336,0.8018265232850006
02337,0.23065419249985541
02338,0.32367879792155774
02339,0.3596960807597774
02340,0.9030919337453354
02341,0.1454110854511266
02342,0.20634532569775824
02343,0.7122096431315811
02345,0.7765849250464795
02346,0.4477041812537514
02347,0.3692895381311122
02349,0.3899443572296554
02350,0.30602877809357026
02351,0.19436109059939022
02352,0.7040346118237779
02353,0.3826387169113241
02354,0.037089688623988835
02355,0.8816617912436499
02356,0.331846602907419
02357,0.1265154833570146
02358,0.5027318251945319
02359,0.8412627168853227
02360,0.40033043572209875
02361,0.655496633664411
02362,0.5630476322238276
02363,0.6146213454690888
02364,0.6927266488100354
02366,0.43493378220118883
02367,0.785919629230741
02368,0.1710770104063755
02369,0.19259358455700168
02370,0.6130863828376848
02371,0.8839208452469333
02372,0.5019622603532298
02373,0.14526611976502066
02374,0.8180941115230914
02375,0.2882162674107459
02376,0.8243365236031684
02377,0.2056245254398088
02378,0.3930039596751692
02379,0.21741204977497267
02380,0.7811372869005438
02381,0.5326284159223867
02382,0.8667043282189499
02383,0.861440934728882
02384,0.08899513389493707
02385,0.1556558494095968
02386,0.40696046852791706
02387,0.8309023722442368
02388,0.3058461207931793
02389,0.35301708648805347
02390,0.7264737454629977
02391,0.2576238139854068
02392,0.7497415629317224
02393,0.39251838487861446
02395,0.5879933871256715
02396,0.43725504891605027
02397,0.7802905510573783
02398,0.5346896840678775
02399,0.31623219246893464
02400,0.4604695758408475
02401,0.19143321300587632
