insee,cumul
01001,0.48318685384712107
01002,0.6593461185537794
01004,0.16611676976198786
01005,0.6366398830648166
01006,0.46825127708597264
01007,0.3273813543567366
01008,0.17965090616144885
01009,0.1326548294265885
01010,0.18863470968715612
01011,0.2109580581921453
01012,0.3713287616008924
01013,0.2720692588920269
01014,0.3603954626216333
01015,0.276039088744843
01016,0.6483743179370683
01017,0.22553744321716518
01019,0.12860373133057554
01021,0.6546711567713394
01022,0.24911913764683116
01023,0.7250797535629353
01024,0.4541581856106216
01025,0.41428561808428044
01026,0.5372233504489694
01027,0.4184427522656176
01028,0.6118492331699449
01029,0.32155454634111935
01030,0.6541297612877633
01031,0.3501750899041021
01032,0.29275335557407955
01033,0.1812267334657126
01034,0.3048629322172913
01035,0.3309563323449312
01036,0.08151386980213744
01037,0.2202303120768844
01038,0.5708619018922114
01039,0.25062712322822445
01040,0.7848070473676283
01041,0.1731913844789442
01042,0.683337693541366
01043,0.6286492311651887
01044,0.1613886410665643
01045,0.57268749130863
01046,0.5268017305639153
01047,0.3301128460744824
01049,0.628012899122752
01050,0.8373146875776256
01051,0.9026898212886323
01052,0.48903684114140034
01053,0.42460997586941507
01054,0.29276876313203115
01056,0.6550892586152393
01057,0.6979249924565205
01058,0.28555960547413334
01060,0.44607811278688536
01061,0.4430641539312787
01062,0.5055056580268164
01063,0.4508982910715913
01064,0.23239316870479354
01065,0.5960291517484991
01066,0.18134160246783262
01067,0.72449075347268
01068,0.5826714900133538
01069,0.7007831448933904
01071,0.6147719830754375
01072,0.691741223819931
01073,0.19826951499282308
01074,0.6285115577310934
01075,0.6396378800614754
01076,0.3371308647740927
01077,0.6892900446909903
01078,0.5373603776060512
01079,0.10714167280174597
01080,0.35114343274594856
01081,0.33354088358500017
01082,0.2762255097447815
01083,0.6326518130943605
01084,0.45694062477190805
01085,0.36326607663217536
01087,0.1978784791444014
01088,0.2794151113881353
01089,0.3432271052215284
01090,0.7535975981431965
01092,0.3237536351154185
01093,0.5123545629612235
01094,0.8550855977463309
01095,0.8977697883351778
01096,0.7256555147519735
01098,0.09809761692419339
01099,0.18953199174184018
01100,0.15191878174049614
01101,0.3237269054346736
01102,0.8502897720809347
01103,0.6264195594073502
01104,0.33881761108197006
01105,0.5809249926307019
01106,0.9173169366769547
01107,0.2794136300701235
01108,0.5621670266974875
01109,0.4954395168845311
01110,0.48989245201461945
01111,0.2887668240986454
01112,0.3204358121008349
01113,0.853083506546512
01114,0.3108324391045965
01115,0.4062008826664221
01116,0.15010554269061846
01117,0.35480468905457757
01118,0.28254852773033073
01121,0.484515966903462
01123,0.5135733220335434
01124,0.2740462677602135
01125,0.8770713272041059
01127,0.7966107360028619
01128,0.7943173178061705
01129,0.4107726779907343
01130,0.36132832103305706
01133,0.40940582407883647
01134,0.5691739981570424
01135,0.5619745830462473
01136,0.5994096776680001
01138,0.26199721453107344
01139,0.6606376848953713
01140,0.5135698109800387
01141,0.10071420267943347
01142,0.6010328060954735
01143,0.5106947157569875
01145,0.8716964648366613
01146,0.5135993916005082
01147,0.3841831567147606
01148,0.3085325399360315
01149,0.357291448313166
01150,0.9366059209192219
01151,0.5557396654362018
01152,0.30741648648629444
01153,0.4871586063061792
01154,0.0
01155,0.33273956034912766
01156,0.5717909015052397
01157,0.5244933933253693
01158,0.5054950799363077
01159,0.5914350438194074
01160,0.641546669147981
01162,0.32738350384722587
01163,0.5360421559566816
01165,0.4566836638318494
01166,0.5711349189860023
01167,0.44602968826403083
01169,0.5441197573427446
01170,0.6129365131209893
01171,0.3268562974976968
01173,0.48348916904539135
01174,0.3999153250539293
01175,0.8817242633438124
01177,0.9207008025074604
01179,0.5347266043572639
01180,0.6320887384364532
01181,0.33432041449357147
01183,0.46135609683646317
01184,0.9060195228796113
01185,0.0837700074171988
01187,0.2177036984024542
01188,0.5983181267863121
01189,0.29981231186697715
01190,0.15959827936672358
01191,0.4705652001695067
01192,0.4125175737088231
01193,0.4367982865095022
01194,0.6386360725704331
01195,0.6874244752064868
01196,0.6697742549728439
01197,0.6870744476870471
01198,0.5919315020496859
01199,0.7058553523078634
01200,0.6781335679189553
01202,0.15341530383071703
01203,0.7383721657917749
01204,0.18926318747326362
01206,0.49433697011010275
01207,0.6621996140822913
01208,0.38034497398396167
01209,0.3413201987424008
01210,0.3846333928088272
01211,0.8650257658452114
01212,0.5003450607440826
01213,0.15398346272038818
01214,0.6751303517361703
01215,0.317674817180859
01216,0.2536467713009189
01219,0.2512973640770327
01224,0.3527182888014931
01225,0.6213418368407387
01227,0.35524933692997446
01228,0.6015600124850291
01229,0.6393577217870134
01230,0.7582095146777911
01231,0.6212394733975374
01232,0.4374265090875797
01233,0.37528940380787557
01234,0.2506718388212673
01235,0.6867911659032728
01236,0.7543487083782457
01237,0.1980711904599981
01238,0.563671418566417
01239,0.43079065164835734
01240,0.7014954212184077
01241,0.6382767385802363
01242,0.8205107780368852
01243,0.48764645542962004
01244,0.22448716620872725
01245,0.8920045811376874
01246,0.3835717654831032
01247,0.4516540320940323
01248,0.6289991351138126
01249,0.6098362191861506
01250,0.5769403313013152
01252,0.6519287074709091
01254,0.6696676594917444
01255,0.17990598344140216
01257,0.173280131369565
01258,0.45837809280564507
01259,0.8238525247074217
01260,0.5961024837763748
01261,0.6281127265838404
01262,0.5160431215363537
01263,0.4191663689742238
01264,0.8297205704041871
01265,0.22534062167424493
01266,0.5355542737268905
01267,0.579595909231341
01268,0.5515717468810698
01269,0.24617819690354806
01272,0.5136870985775773
01273,0.571009381386714
01274,0.2891812757579259
01275,0.6486457347615892
01276,0.6399986451554097
01277,0.31678579207603524
01279,0.3813882485101064
01280,0.157799675954742
01281,0.6746367925328824
01282,0.4475522720624156
01283,0.4154094118614245
01284,0.6643121475071158
01285,0.5652836627696312
01286,0.5099307115096031
01288,0.4870889892769217
01289,0.5348085474614173
01290,0.2859100322165659
01291,0.3445241945826323
01293,0.6533195880769717
01294,0.5149102869242972
01295,0.5184350349406989
01296,0.661012890079746
01297,0.4964062263081736
01298,0.3887107492715037
01299,0.39351465226224347
01301,0.5251409132917427
01302,0.3827239139945893
01303,0.783638730488868
01304,0.5001390529687316
01305,0.6350125407319943
01306,0.5762641544043502
01307,0.3960166937393868
01308,0.543266819169482
01309,0.813822479867078
01310,0.42497429020459343
01311,0.1163785609101869
01313,0.6122430010443666
01314,0.41725046102995034
01317,0.6820263050434976
01318,0.6334401704764843
01319,0.6134163001683169
01320,0.47609613516694643
01321,0.6749508962115697
01322,0.5481644780453633
01323,0.6830317656053949
01325,0.5242256037917818
01328,0.5590857539126235
01329,0.13591596957703786
01330,0.4375080878912287
01331,0.6630054101264394
01332,0.5216111241654715
01333,0.5887871886687362
01334,0.6782911165501532
01335,0.8314925934709693
01336,0.8804106390256945
01337,0.6426101331372339
01338,0.35601192862808545
01339,0.5642617193316067
01342,0.5998817093996489
01343,0.42538524293469315
01344,0.5779995311610951
01345,0.16389100728973124
01346,0.481630921017024
01347,0.5448619127351065
01348,0.3910968539103458
01349,0.5407900671244515
01350,0.6344717171900691
01351,0.5168945022999697
01352,0.8345101117883523
01353,0.5445463270175731
01354,0.6113250235811972
01355,0.4882687878330711
01356,0.5517888789951085
01357,0.16178442056579684
01358,0.15137807938587453
01359,0.7407378503745227
01360,0.5080277601109944
01361,0.28571708063282425
01362,0.6467869748494693
01363,0.40750201311673795
01364,0.7938663773547874
01365,0.4969929615993129
01366,0.26412728937099933
01367,0.7260199173330246
01368,0.5689138676775675
01369,0.6989848883362475
01370,0.6231888739089585
01371,0.6403868440661381
01372,0.14476070884243952
01373,0.26715109199807907
01374,0.5757788322141507
01375,0.42919151955432233
01376,0.6557106135894778
01378,0.2942772073160238
01379,0.16007913555113748
01380,0.5817705447814233
01381,0.6863951229530181
01382,0.6738185329607626
01383,0.8432427669000759
01384,0.34386043974340114
01385,0.8580822258077175
01386,0.16311038359647725
01387,0.8117883571921701
01388,0.8295765355071959
01389,0.5790504824493494
01390,0.27420120276912396
01391,0.7989792166112721
01392,0.30989965006196174
01393,0.44788983523663434
01396,0.2199856205946312
01397,0.6543334440413849
01398,0.601107973106395
01399,0.6578188620424962
01400,0.2840258276347142
01401,0.5222901193910662
01402,0.6494993304691091
01403,0.2336811574740935
01404,0.9056370740291294
01405,0.8795675618067036
01406,0.9034035563973161
01407,0.4355890018310336
01408,0.9178305588643635
01410,0.8839255523926068
01411,0.21339387810242502
01412,0.45415999411813424
01415,0.2424330003924341
01416,0.19918462236872458
01418,0.6679768389594916
01419,0.4993027548113238
01420,0.5067719763135158
01421,0.1517776420637559
01422,0.6991886978227058
01423,0.5788349033724846
01424,0.6226522795381116
01425,0.641116091396085
01426,0.8060219029421579
01427,0.49692134567443197
01428,0.7180172744763386
01429,0.7980192021322633
01430,0.568013700434096
01431,0.15116707291568113
01432,0.8039297318037182
01433,0.8661825777324482
01434,0.45512437742754536
01435,0.6533227524505391
01436,0.5469428440573295
01437,0.90139284796799
01439,0.76106406609944
01441,0.2831268263644913
01443,0.5343141611621821
01444,0.2018375990581193
01445,0.49850092101704774
01446,0.6323337853381698
01447,0.9125797036641936
01448,0.1934701967544378
01449,0.37897844368942396
01450,0.11180263412048615
01451,0.4544674811220018
01452,0.13677612451735113
01453,0.16363682441024474
01454,0.44173926582740713
01456,0.2997154856635323
01457,0.3121660631152369
02001,0.6719335510536176
02002,0.7380875419751028
02003,0.5236794200657874
02004,0.2851280572491433
02005,0.4125878612921614
02006,0.7905565606103035
02007,0.6453468801377312
02008,0.6243270813299772
02009,0.7715704095715435
02010,0.6474374173001659
02011,0.5454691440347195
02012,0.6479310830676598
02013,0.14818946899783117
02014,0.620328452176515
02015,0.49042672613134536
02016,0.6430689718135915
02017,0.574582681278024
02018,0.7594604956301101
02019,0.9011479266462512
02020,0.32652151941318786
02021,0.4638664073738168
02022,0.7080707906329297
02023,0.5892959445688225
02024,0.6945943281768415
02025,0.9158964947015136
02027,0.5265527850748541
02028,0.6156952074589223
02029,0.7972782367875824
02030,0.7158396609457828
02031,0.28686229177790284
02032,0.8900232028108773
02033,0.665945703491973
02034,0.697403078233585
02035,0.3149541230811446
02036,0.5915661606774854
02037,0.6052475607247517
02038,0.49469136924817453
02039,0.4972690812173674
02040,0.43978625222066053
02041,0.6284530882734787
02042,0.6968244161617205
02043,0.7579479526500731
02044,0.46391437960299814
02046,0.5844625735770285
02047,0.5522836613831855
02048,0.5439315396706019
02049,0.6141074039473389
02050,0.4229465465139877
02051,0.42747134306385054
02052,0.8230990736264364
02053,0.49638247364252736
02054,0.33550306607093844
02055,0.5435934392947467
02056,0.7515784534549813
02057,0.8341193116799742
02058,0.3553012155615452
02059,0.6323972414581612
02060,0.7968494217443745
02061,0.5296678295055229
02062,0.3914209418199857
02063,0.8007280096003505
02064,0.6697975610452279
02065,0.7501821509075649
02066,0.7952404628977844
02067,0.3839283890850818
02068,0.2539484829077239
02069,0.2775062282309828
02070,0.8713943094238403
02071,0.515648065924192
02072,0.6427436116985745
02073,0.46308033428794415
02074,0.7468373909023279
02075,0.7798617037689478
02076,0.4520234542282009
02077,0.5193296344840833
02078,0.6514360308938806
02079,0.5999724192148105
02080,0.8062451847373199
02081,0.6825927756816098
02082,0.6800464445046209
02083,0.35148362111095727
02084,0.40246780396425025
02085,0.38689915487732335
02086,0.6062955620509697
02087,0.7312538525836988
02088,0.7580026109772803
02089,0.5760793873913661
02090,0.5167928016252378
02091,0.41169009337100126
02093,0.642654991236477
02094,0.4221793739780087
02095,0.5599171252419135
02096,0.7259033113971474
02097,0.2159246142216056
02098,0.6586443821134239
02099,0.5620120707495474
02100,0.7503906700062903
02101,0.49286022576318445
02102,0.6489543902169163
02103,0.2681714032879977
02104,0.7296773666500748
02105,0.4028141467098723
02106,0.621993683322318
02107,0.6515673528291553
02108,0.6316008401521261
02109,0.3886000985722282
02110,0.5298737949075937
02111,0.8200056094739079
02112,0.8671507158877101
02114,0.5375251701376743
02115,0.693742602660487
02116,0.37716878362869544
02117,0.9026095397092191
02118,0.5788875197621427
02119,0.6031088869099452
02120,0.5927953194351198
02121,0.435864485373095
02122,0.8002192390348047
02123,0.8458830160340653
02124,0.8513593944349552
02125,0.5241155054395406
02126,0.3270960011844764
02127,0.5861629128114828
02128,0.646229498981511
02129,0.4934039403446553
02130,0.5381966566089015
02131,0.535930334802909
02132,0.7892682943972892
02133,0.4455081178462481
02134,0.5900891416066891
02135,0.352949827234164
02136,0.22431130067554428
02137,0.3913911788974298
02138,0.6389463077538613
02139,0.6569800723612382
02140,0.5807383402833732
02141,0.5104880597671173
02142,0.8257695798424202
02143,0.753173534217605
02144,0.8088143438765893
02145,0.6766923643647171
02146,0.5920290098419251
02148,0.5577046269106819
02149,0.8025377990063441
02150,0.7386819328456161
02151,0.7875453454054434
02152,0.5703155497355751
02153,0.7435424299729734
02154,0.6675509905569327
02155,0.6043243277829369
02156,0.5579901123607384
02157,0.631623591437562
02158,0.7646161195020613
02159,0.7200356165655671
02160,0.27710415079239586
02162,0.6545512289818677
02163,0.33104220353112973
02164,0.5255764107745987
02165,0.5536044069906679
02166,0.3774577801435049
02167,0.5362707622127708
02168,0.3887942459044698
02169,0.3309887255018336
02170,0.8868605145272334
02171,0.5976282552468053
02172,0.452954362195376
02173,0.7461169994908353
02174,0.6146217008339158
02175,0.7746115101386414
02176,0.7358488347979552
02177,0.790896750532167
02178,0.7055709613330011
02179,0.4461910602925631
02180,0.5537959742496225
02181,0.3508511023140697
02182,0.30267072472223927
02183,0.5958914508575036
02184,0.5872742051083591
02185,0.4900713107216302
02186,0.6145285975520881
02187,0.4926212003206801
02188,0.38721281095350824
02189,0.6513704194854855
02190,0.5260401736132903
02191,0.6583135761037447
02192,0.4733707593822274
02193,0.6180101783032081
02194,0.2339787405173541
02195,0.5540199653180825
02196,0.6664947379388036
02197,0.42145948862204596
02198,0.5770520110073243
02199,0.8730411117066553
02200,0.2755593006880024
02201,0.3614088765035011
02203,0.4924562607176024
02204,0.6607254397552791
02205,0.7247301075111187
02206,0.5830493987594744
02207,0.6745448239997932
02208,0.6892412712126728
02209,0.6232196769586684
02210,0.6077611853455217
02211,0.35896048464319047
02212,0.7801379387158519
02213,0.6029238682549528
02214,0.9028240612884941
02215,0.5550877347370817
02216,0.3034123497229438
02217,0.7012225363675101
02218,0.49348507072182124
02219,0.7397407252792713
02220,0.4633911526309447
02221,0.3866430442548787
02222,0.6149368404326435
02223,0.6236285322683066
02224,0.55195191462975
02225,0.45681402021512657
02226,0.6306938951699691
02227,0.4563485537376562
02228,0.6130994524149167
02229,0.6945004153369606
02230,0.5949245288353583
02231,0.5206496807720903
02232,0.1511127380820569
02233,0.6853114647345562
02234,0.6277841885515477
02235,0.6024835138016806
02236,0.7277280730598562
02237,0.7205717909362671
02238,0.7484592420642286
02239,0.6211824953399753
02240,0.9145210963585657
02241,0.5932973241488876
02242,0.6260635430683991
02243,0.551523636814549
02244,0.4096703609857901
02245,0.742961423271043
02246,0.8894287314789352
02248,0.7088099771757198
02249,0.717579506380516
02250,0.3899777724824874
02251,0.5595699403907747
02252,0.5828836404073862
02253,0.695566565007447
02254,0.620229423294719
02255,0.6751299484516643
02256,0.3988991701796672
02257,0.8526333989147874
02258,0.4058153341870306
02259,0.26928023769698256
02260,0.7149254734655744
02261,0.5143860016462369
02262,0.6510245111266245
02263,0.3567189721130708
02264,0.11919250366266881
02265,0.4899713618695725
02266,0.46782099249439585
02267,0.4326919009575611
02268,0.36172344750616237
02269,0.4041773199682703
02270,0.8916454052346671
02271,0.5172722802565363
02272,0.6843587922060843
02273,0.8923234441058364
02274,0.454139047421071
02275,0.6060690385913272
02276,0.5184616124566841
02277,0.7395275560189029
02278,0.5922902845574614
02279,0.3208493288771989
02280,0.40080589341139156
02281,0.6029060665761387
02282,0.5674042084307371
02283,0.5038573322600409
02284,0.5775158173172475
02286,0.4121068295521771
02287,0.7851466597186886
02288,0.9319692222138395
02289,0.6538184890951025
02290,0.38062936128671615
02291,0.7531863308550041
02292,0.5596881790754379
02293,0.9111348513966226
02294,0.6300363477562749
02295,0.35688910958087683
02296,0.7900143934335576
02297,0.4529250764487562
02298,0.3080303775888566
02299,0.14449268392815126
02302,0.4473221092569071
02303,0.909814010131272
02304,0.6882788290772556
02305,0.2467726893778676
02306,0.7143045038801169
02307,0.3606072202276867
02308,0.32548652117972704
02309,0.5246570555002106
02310,0.926381331256584
02311,0.6778743268709587
02312,0.34616060952235567
02313,0.4180187033639313
02315,0.8782954257987318
02316,0.28590737657498305
02317,0.8955735661832261
02318,0.6461216867155635
02319,0.9209728316678664
02320,0.8644832871685706
02321,0.37751742285148976
02322,0.8953576013985277
02323,0.9102702777965241
02324,0.36995720340589916
02326,0.6424577513639825
02327,0.85946979374223
02328,0.6468913382390994
02329,0.753438183078723
02330,0.8967596747723771
02331,0.28539602025647864
02332,0.49714879379113713
02333,0.7617379540126832
02334,0.8635514504889134
02335,0.7779962346340324
02336,0.8346310989335418
02337,0.42881938692806904
02338,0.5316064723442709
02339,0.5285189812052083
02340,0.8830804783983871
02341,0.36205654298576295
