insee,local
01095,0.8778222813010759
01096,0.4827357739551178
01098,0.021576181580157956
01099,0.27446527718495833
01100,0.0953423949803675
01101,0.35380968119571543
01102,0.7595410206552355
01103,0.22542761134984268
01104,0.2150655675983077
01105,0.12327308868718732
01106,0.8930475122508946
01107,0.26990418864432697
01108,0.4455109790857297
01109,0.16030883933778717
01110,0.14575622121672405
01111,0.33866215135860633
01112,0.28165300777162633
01113,0.7350796392102842
01114,0.21686741587667263
01115,0.5600534164383568
01116,0.09435672854530708
01117,0.19784644230280868
01118,0.04134162336540781
01121,0.2282947439106092
01123,0.658461785816578
01124,0.2944660446111046
01125,0.7835048912823018
01127,0.8808826250369345
01128,0.6680455094928768
01129,0.1611554682257946
01130,0.48594959981615954
01133,0.1741868741397103
01134,0.6055085479575278
01135,0.08988682511456203
01136,0.5363124476707681
01138,0.03657864927226839
01139,0.5066518212539907
01140,0.6392683364209082
01141,0.02657165248338068
01142,0.21162926850872646
01143,0.015914111097322336
01145,0.7147878515600588
01146,0.391429495337143
01147,0.6557062022899931
01148,0.02986863079365358
01149,0.14138523546896573
01150,0.9580332741576795
01151,0.6218074738221478
01152,0.047458402822104014
01153,0.04472383738534942
01154,0.0
01155,0.1907123030402492
01156,0.2469923266911234
01157,0.2592450386937447
01158,0.1943881474974475
01159,0.7475443976512688
01160,0.13577641805307747
01162,0.11612915062710125
01163,0.3083694577100646
01165,0.2891833315607983
01166,0.2761036303824264
01167,0.5620464468805498
01169,0.5712451569891264
01170,0.6268242648569201
01171,0.07036773429468766
01173,0.024749135274463277
01174,0.13548123608900753
01175,0.7772906916921519
01177,0.9083607202831274
01179,0.6860554117821573
01180,0.16698642179740794
01181,0.0823727021367622
01183,0.33265040709067634
01184,0.8781785086558397
01185,0.01712739704583771
01187,0.14186694518588688
01188,0.4905964847523174
01189,0.05486526639854143
01190,0.10126926217221682
01191,0.25527364916482254
01192,0.2536100291655353
01193,0.2518093633344033
01194,0.38479062162826216
01195,0.9542465442397632
01196,0.42868326838071547
01197,0.9223600137893542
01198,0.2891295191049204
01199,0.4538484120124923
01200,0.8989450667996114
01202,0.08789207318400535
01203,0.5632827318018722
01204,0.1257405277034386
01206,0.20609813800810323
01207,0.2365296480890505
01208,0.14166420728449716
01209,0.2884221651538087
01210,0.1053851024758619
01211,0.6980888977117727
01212,0.17931758761524202
01213,0.2102271094961626
01214,0.8822509028646702
01215,0.09721544293868534
01216,0.05908684211193624
01219,0.3392167941209529
01224,0.2987358051770727
01225,0.3648984742355488
01227,0.1733206162382923
01228,0.6771521898091121
01229,0.5794115392110256
01230,0.514459508142943
01231,0.7147117586480903
01232,0.7317987107941137
01233,0.09945221275248989
01234,0.10472498395811175
01235,0.11441071126060028
01236,0.6062629385587114
01237,0.06176996239849365
01238,0.11509405866811015
01239,0.16577102214352366
01240,0.678670832067683
01241,0.8951124630228631
01242,0.8088750168684105
01243,0.30676546838274565
01244,0.06832560245544102
01245,0.8590162930247027
01246,0.5004863728975286
01247,0.11666415871612217
01248,0.19106854638102755
01249,0.11504073373209685
01250,0.19191612739386593
01252,0.5051925046162176
01254,0.8099472451984315
01255,0.21867329429440216
01257,0.11131701022084117
01258,0.3296511849790824
01259,0.7153159851593404
01260,0.15765755644193274
01261,0.14866974366408212
01262,0.1063938991539918
01263,0.20623111687019882
01264,0.691031335509222
01265,0.0496262647921757
01266,0.30721522834506626
01267,0.5875820996011694
01268,0.34019306209201067
01269,0.17418134221427095
01272,0.3427156745264601
01273,0.7117260261799591
01274,0.31381093069940896
01275,0.16128834037658601
01276,0.2957794298515177
01277,0.14793257152151876
01279,0.3239691131886446
01280,0.07582473080226163
01281,0.2535193944105749
01282,0.1352124111954005
01283,0.01588878944111722
01284,0.8109168180749599
01285,0.12420734709351751
01286,0.19344116083638876
01288,0.10201095777298877
01289,0.5119166886556284
01290,0.24996525318849322
01291,0.49008322800837856
01293,0.8770935179888649
01294,0.27161725243755686
01295,0.5253042545341291
01296,0.6730908552122429
01297,0.21962778269463856
01298,0.1451820522264959
01299,0.08404889548510366
01301,0.5558322241012822
01302,0.13966673250916364
01303,0.6893037697634214
01304,0.37358304635596845
01305,0.7224272530205866
01306,0.6361821459142548
01307,0.48354886344847076
01308,0.2985066944077195
01309,0.8604504405639058
01310,0.16787994739922762
01311,0.05286482576457016
01313,0.06596145903906711
01314,0.2752898015515387
01317,0.9712400085249269
01318,0.194035509302065
01319,0.34895281682387236
01320,0.46600763415180996
01321,0.9076398062629542
01322,0.11707228588005543
01323,0.8309012471487034
01325,0.1648963907483259
01328,0.34628897386417923
01329,0.07270240183491687
01330,0.28450690354253966
01331,0.8996405666905921
01332,0.6677123773412311
01333,0.21377451176885115
01334,0.4550194074410333
01335,0.6054560671173977
01336,0.7837189031176468
01337,0.7979992388409213
01338,0.12954786721143693
01339,0.28782212428693305
01342,0.1660955678666277
01343,0.4841736032611403
01344,0.6168770508649861
01345,0.19291977855501297
01346,0.5975101868880881
01347,0.25048146706273394
01348,0.34107880307169325
01349,0.1869470665523719
01350,0.7361220962102231
01351,0.2800912055580894
01352,0.6852853123086834
01353,0.2799888007731152
01354,0.06697129606540336
01355,0.5940721959544533
01356,0.46014770520271736
01357,0.10642628610247361
01358,0.06823246788919103
01359,0.2987130242833125
01360,0.12492455157289126
01361,0.2472260766996938
01362,0.15453980967654368
01363,0.25066251387245914
01364,0.6612867647850059
01365,0.6207973544337131
01366,0.5234762580407211
01367,0.38766396214921506
01368,0.5351666566055558
01369,0.9579733812394836
01370,0.7956145211526096
01371,0.18244611298375546
01372,0.03074038326223136
01373,0.14496516144566182
01374,0.5525466554139672
01375,0.6913601735542516
01376,0.20108777201949335
01378,0.1676429098498754
01379,0.22231990047874736
01380,0.312581721724196
01381,0.173219217428364
01382,0.3676392409391109
01383,0.7337610735607432
01384,0.14069346455876372
01385,0.7499726320755984
01386,0.18113748816135283
01387,0.7134817708593532
01388,0.668868937062284
01389,0.25074125982413487
01390,0.3092983152602524
01391,0.8672666150769935
01392,0.07743066476265661
01393,0.2648609027627784
01396,0.29312916245555004
01397,0.23097732027560144
01398,0.17102150549539782
01399,0.3429739707544659
01400,0.30184499411441856
01401,0.12269983554631504
01402,0.9188966952010712
01403,0.23816787588297228
01404,0.9197724654036272
01405,0.7663181411596924
01406,0.8616320731056867
01407,0.12126762288745702
01408,0.8761019654338632
01410,0.8412585026818444
01411,0.32427218398473917
01412,0.2693727215653632
01415,0.04176799513093967
01416,0.14008630670364583
01418,0.2648341911373617
01419,0.0461335571574717
01420,0.6076301008682319
01421,0.15962493001362968
01422,0.7709982521319612
01423,0.24337639858408386
01424,0.18906382094115515
01425,0.8179675332685605
01426,0.7057141524640801
01427,0.14570484010779458
01428,0.5466518514063108
01429,0.7149828896705115
01430,0.5490972270069231
01431,0.13219149491749663
01432,0.8636501895488564
01433,0.7776102524166456
01434,0.16060509111518606
01435,0.24693657964930843
01436,0.11930041535097101
01437,0.9316766330817985
01439,0.9565464550976847
01441,0.16896403709329522
01443,0.0463007052427112
01444,0.18593209866391058
01445,0.8361488080279933
01446,0.2922432107546381
01447,0.901840848220913
01448,0.17247719932533875
01449,0.14474487045171208
01450,0.04814923635044203
01451,0.4126601222791007
01452,0.04243855910619395
01453,0.034644187363416214
01454,0.15712762556851365
01456,0.09459791189274179
01457,0.2904928075418174
02001,0.6231072570658756
02002,0.8112187615052098
02003,0.3762919157189465
02004,0.3178204081463343
02005,0.42485943103399854
02006,0.7637702756371991
02007,0.8061807023381393
02008,0.7599176880917424
02009,0.958781772539474
02010,0.7314294326314557
02011,0.2029868936868943
02012,0.4833190944834802
02013,0.16809704842477435
02014,0.4649536187372452
02015,0.055408316059183144
02016,0.5494376381855739
02017,0.8262579587861588
02018,0.5388268282034587
02019,0.89823039355027
02020,0.2518837299388406
02021,0.7129052441008272
02022,0.48224353417489013
02023,0.6976451595041894
02024,0.8993465609068444
02025,0.9201887426042356
02027,0.8716729174017704
02028,0.8696949161426208
02029,0.9251337084710604
02030,0.8075965322500961
02031,0.2645587479130746
02032,0.9202858360898771
02033,0.8533492857066538
02034,0.6706077568972771
02035,0.18611223278064723
02036,0.5460950555957983
02037,0.8968248602316117
02038,0.6509853439423264
02039,0.8601269412153243
02040,0.7216041114120559
02041,0.4674136605446716
02042,0.8345382940383328
02043,0.5164396040842256
02044,0.6341909832774062
02046,0.9333821781568673
02047,0.9362692097879766
02048,0.9170530826644737
02049,0.30208585698676443
02050,0.27905567373220697
02051,0.669393670413198
02052,0.7332949519453815
02053,0.49984383619307626
02054,0.37760401289931433
02055,0.6298517421395226
02056,0.5602198028846075
02057,0.8570522590944853
02058,0.30437851179985786
02059,0.46755930103602406
02060,0.9517706125251909
02061,0.2981932960808653
02062,0.7571261555707717
02063,0.921954162792857
02064,0.3592038960253385
02065,0.8991862417122413
02066,0.9565474218421884
02067,0.26035438815075435
02068,0.19017961840973246
02069,0.3503338336348403
02070,0.929724460859956
02071,0.24014136922032017
02072,0.8055022483305971
02073,0.538706313053496
02074,0.741619541854946
02075,0.9565078803094264
02076,0.39337868017917876
02077,0.2982451480358712
02078,0.6620161495911979
02079,0.5279980068197719
02080,0.9347007876643264
02081,0.6693063868730511
02082,0.4709631304982591
02083,0.41524245681749083
02084,0.6452380098537323
02085,0.5164886982901308
02086,0.4549093234960063
02087,0.40103835700521523
02088,0.9073602492727078
02089,0.3780702094693204
02090,0.14491224062546978
02091,0.5517855693535032
02093,0.4007639239867037
02094,0.6112113819155066
02095,0.35825748546575903
02096,0.8311696626964119
02097,0.13295161526646024
02098,0.7819727626336694
02099,0.6541586551143107
02100,0.9253411039279333
02101,0.17491863863891915
02102,0.8164685437410794
02103,0.06232420236344385
02104,0.5836828270882425
02105,0.7336754987289229
02106,0.6432732948460244
02107,0.6947186723553946
02108,0.8668639260505999
02109,0.6962453828498257
02110,0.33897050227649805
02111,0.7324592977910056
02112,0.8628801317149011
02114,0.8374785617847027
02115,0.857208465880746
02116,0.529199715117447
02117,0.9343116280750884
02118,0.40448896521969147
02119,0.6920855299237462
02120,0.4829541638363098
02121,0.1932120720748301
02122,0.8574118191528926
02123,0.9288860651166183
02124,0.9310003473687786
02125,0.17978949462453894
02126,0.17077287974826763
02127,0.5804179682245834
02128,0.7943378076278362
02129,0.4237918624346603
02130,0.815617714265255
02131,0.29666529082861187
02132,0.838397537492902
02133,0.5479753964336279
02134,0.7498755416202669
02135,0.3829861684793419
02136,0.22981397320326727
02137,0.6863030083718347
02138,0.2872425919684454
02139,0.634843582862333
02140,0.5856403828734252
02141,0.4254121590426841
02142,0.9522406135431588
02143,0.8825341872492557
02144,0.9434683197931459
02145,0.6303994576099694
02146,0.6903475900620341
02148,0.5365058622287788
02149,0.9639670722045851
02150,0.9010686086443159
02151,0.9124122252394764
02152,0.546846066782611
02153,0.7326364959685947
02154,0.3997607886902073
02155,0.8769146269204664
02156,0.8558592238790843
02157,0.8982206795452246
02158,0.9329254385897807
02159,0.46565753554433065
02160,0.38187889922634943
02162,0.7525893645231931
02163,0.500927538144262
02164,0.7647668172647661
02165,0.3205242724280973
02166,0.5522077488657113
02167,0.3728337977229432
02168,0.24420969617704158
02169,0.5922362208478157
02170,0.9653960740432971
02171,0.33768367894448503
02172,0.22842176417643117
02173,0.5147004795903218
02174,0.732853498620229
02175,0.4838146128642361
02176,0.7013774226372583
02177,0.9076333169803046
02178,0.8724215510111527
02179,0.34987161608304806
02180,0.8860561626696613
02181,0.44612350271191015
02182,0.3917145237907613
02183,0.8498209739194102
02184,0.6540424349775564
02185,0.13722067559391235
02186,0.6671196546962681
02187,0.7538665331117992
02188,0.2259268140838287
02189,0.8690387678210417
02190,0.41364722354984884
02191,0.8996379769821757
02192,0.08415503662064958
02193,0.5454736878628945
02194,0.1586154231217349
02195,0.35920140034988934
02196,0.8727051600298136
02197,0.6301781058335858
02198,0.3814575855794056
02199,0.9234809068844251
02200,0.18159844430647254
02201,0.12862838626389217
02203,0.35964119986580845
02204,0.6773033944255952
02205,0.8965789339486548
02206,0.46300558483876114
02207,0.6513603916933088
02208,0.5454260289546609
02209,0.6002888032979501
02210,0.5208027183700795
02211,0.31770903050758376
02212,0.7038109848362866
02213,0.6461560073933722
02214,0.958115081329818
02215,0.5872165504092556
02216,0.07191665516589248
02217,0.40315999803902125
02218,0.8536453610881304
02219,0.5620258160274051
02220,0.22562302339761314
02221,0.7018648623867438
02222,0.9014387146060562
02223,0.777025085246294
02224,0.5392456774987793
02225,0.28650367738633614
02226,0.37492251541663035
02227,0.7208053475167654
02228,0.6440696811664294
02229,0.8872630436036575
02230,0.516056373671348
02231,0.777107519275338
02232,0.029943549056844227
02233,0.42393518350587595
02234,0.8107595128339687
02235,0.6935538266579478
02236,0.4743781601404192
02237,0.7868534343858826
02238,0.762203667482876
02239,0.6832476853772126
02240,0.9300165172413019
02241,0.6844395942384348
02242,0.5640147879461783
02243,0.311188318381568
02244,0.21079718354813115
02245,0.430438344439585
02246,0.8560690732959663
02248,0.8681429774116685
02249,0.5253525353546201
02250,0.2504049499863344
02251,0.66130966102593
02252,0.679527239106817
02253,0.44719566239545516
02254,0.21004746459808382
02255,0.6122681946623638
02256,0.6242123051447018
02257,0.9613832472206836
02258,0.08920378810028207
02259,0.029351383084808006
02260,0.669866652478382
02261,0.8572683348963301
02262,0.5542928685164059
02263,0.3881177003003337
02264,0.11666034819097111
02265,0.6452835010805164
02266,0.6687718065292793
02267,0.1910700365465144
02268,0.5617673815069945
02269,0.2568925757583224
02270,0.9382617896496132
02271,0.43889318318922543
02272,0.40426347292306963
02273,0.9146535846582767
02274,0.6550898211678975
02275,0.761247903307354
02276,0.6778262950358557
02277,0.4846214270022796
02278,0.8878530850677736
02279,0.4726763459513084
02280,0.6461548466582523
02281,0.8359997313948702
02282,0.9153745804771097
02283,0.8260507767791745
02284,0.6984949970787618
02286,0.19148474430663587
02287,0.8988884312574175
02288,0.9483436036346463
02289,0.7733568971967469
02290,0.5265611231635313
02291,0.8675142462333518
02292,0.8472872764033673
02293,0.8823472269887694
02294,0.8662555466149435
02295,0.5474992951810461
02296,0.8935879045437052
02297,0.8126870983126195
02298,0.09534472658189676
02299,0.20485656720789552
02302,0.047935168640000636
02303,0.9756408940067297
02304,0.5776229304832159
02305,0.23622387166468015
02306,0.8973176736446776
02307,0.021334063181149273
02308,0.288481305134315
02309,0.856140660725892
02310,0.9273181654480118
02311,0.7721008018984724
02312,0.37707404172696235
02313,0.47320026043487184
02315,0.8492480407547285
02316,0.06310306047628125
02317,0.935684514868132
02318,0.2971474456217694
02319,0.9281488694521146
02320,0.9555013725773281
02321,0.5053173824776185
02322,0.9484249483536472
02323,0.9349032408782703
02324,0.5347509032613252
02326,0.4264692110433043
02327,0.9169651468456486
02328,0.6097446382122859
02329,0.8194120881592908
02330,0.9817297506655399
02331,0.26972447427307444
02332,0.7398857290051181
02333,0.6020130070046106
02334,0.7240727272080514
02335,0.8390549244939359
02336,0.7960239283369169
02337,0.6906552300762919
02338,0.9051851291570556
02339,0.24562964062775766
02340,0.8906746911865111
02341,0.5661533500620536
02342,0.6653042274834319
02343,0.92486241455224
02345,0.9382372185712895
02346,0.8957830457324568
02347,0.7567008550106218
02349,0.8285427744440679
02350,0.9284226333269804
02351,0.2710556679096694
02352,0.8182151034734233
02353,0.937525284558231
02354,0.1940359557235101
02355,0.9599386233679286
02356,0.6654058270345413
02357,0.5339833833354019
02358,0.6858698262386058
02359,0.9421411079573968
02360,0.09231561162956055
02361,0.14090605228602093
02362,0.5110871945476709
02363,0.3795619123964046
02364,0.3517306135836118
02366,0.1667394845277534
02367,0.9433678407573608
02368,0.02069797027746179
02369,0.4632734778005516
02370,0.8909805046516731
02371,0.9841396258494554
02372,0.2008694807696446
02373,0.06620467616007741
02374,0.9566808962814238
02375,0.24038368409096555
02376,0.9277251133632073
02377,0.5993610629926797
02378,0.7965854859373834
02379,0.33268536415194927
02380,0.9469207350696602
02381,0.07621917498719599
02382,0.9384206696457136
02383,0.9279515475869906
02384,0.2835956102209542
02385,0.35107794618684485
02386,0.29252861921916257
02387,0.9460943887950128
02388,0.49517492026058163
02389,0.5940303636849998
02390,0.9045427596701715
02391,0.6887409514209997
02392,0.9039050416773353
02393,0.5349804987021113
02395,0.5853541393635405
02396,0.6875067784981778
02397,0.878498894950069
02398,0.43834733292995537
02399,0.13418049340359814
02400,0.47418098987488433
02401,0.6318889784045544
02402,0.9455246194889473
02403,0.37005552538656605
02404,0.5956696384794664
02405,0.5898146674111047
02406,0.535076030475698
02407,0.8436834042321348
02408,0.3987559682870785
02409,0.26834541178592036
02410,0.02017484822565628
02411,0.25006635879804845
02412,0.4871062848028609
02413,0.9015030425187001
02414,0.2675530739249942
02415,0.1527457334254585
02416,0.1784032393501919
02417,0.9031734970151709
02418,0.5224689323545859
02419,0.29105898226348115
02420,0.9370855164395753
02421,0.5056938297881239
02422,0.1973821551160731
02423,0.4372881796414996
02424,0.44324325274712706
02425,0.5771085993935214
02426,0.8908840169601457
02427,0.4610392143944746
02428,0.30799115186708037
02429,0.9000143830794217
02430,0.7688667729121612
02431,0.8865379159620346
02432,0.488567389510042
02433,0.16928668145058992
02435,0.4925669496020528
02438,0.131445207215068
02439,0.2443458565662645
02440,0.21685153421051045
02441,0.1057801648651761
02442,0.3217582902444928
02443,0.7263732369397409
02444,0.17618956577258557
02445,0.7220076673819344
02446,0.9373662080007923
02447,0.47710778519178665
02448,0.905608692962228
02449,0.11544351520016823
02450,0.8473524106122174
02451,0.942015343757079
02452,0.943422929246202
02453,0.17955561178743148
02454,0.13152602630046528
02455,0.2083190569500605
02456,0.657705749313203
02457,0.8348931070250111
02458,0.5830599820367843
02459,0.9552707620632365
02460,0.5681980411860617
02461,0.6696962324976057
02462,0.4348465761585969
02463,0.16112017721486374
02464,0.4496471744606014
02465,0.5357344541490728
02466,0.028281081531130403
02467,0.07861060628789897
02468,0.0752023661372204
02469,0.15065518007050965
02470,0.7560258966164316
02471,0.8932017544081124
02472,0.8721712705018695
02473,0.9179101362864169
02474,0.8988767120077054
02476,0.2426266463087684
02477,0.38208901663509864
02478,0.7425832329428832
02480,0.8345040866465571
02481,0.969575561581211
02482,0.6409161459709658
02483,0.9534754394428707
02484,0.7161650861467037
02485,0.2977144728914607
02486,0.9239685247786679
02487,0.459907396852672
02488,0.26733778462703656
02489,0.8739900577161703
02490,0.8777668566584285
02491,0.17837203626200251
02492,0.8845511367684851
02493,0.9324662416460929
02494,0.21793073565138654
02495,0.3457205171850049
02496,0.1461424974122749
02497,0.7477491878779231
02498,0.8256564335686147
02499,0.8756847685588186
02500,0.899589001717364
02501,0.9005938931552021
02502,0.09912588543497147
02503,0.9099206944317146
02504,0.8872233843106887
02505,0.7395218841414877
02506,0.08911238258997427
02507,0.22650701141899018
02508,0.8805931094360093
02509,0.6996074571029824
02510,0.7249257302772559
02511,0.8791208746722214
02512,0.05706513891836126
02513,0.2971282895232874
02514,0.11990452399385469
02515,0.77523881262064
02516,0.16479403801355996
02517,0.8961166488009685
02518,0.6606343682630066
02519,0.20344533263887352
02520,0.3668326665405933
02521,0.379952331937126
02522,0.43564024721175676
02523,0.5300547590892
02524,0.6113495154285762
02525,0.9548923661249562
02526,0.6996912592831518
02527,0.5904992280795385
02528,0.08692450355831012
02529,0.8676433749166312
02530,0.8024294981042541
02531,0.7770634559609308
02532,0.9209524526126902
02533,0.4709366291610356
02534,0.3875965348370033
02535,0.5787054288814404
02536,0.4713962406062869
02537,0.5034550462996368
02538,0.6184023148495558
02539,0.9021669726858461
02540,0.6779774932313913
02541,0.45244643346845054
02542,0.7875949345997681
02543,0.09973578776060402
02544,0.798732934615379
02545,0.4471384282510073
02546,0.5861156075046488
02547,0.3881559524962207
02548,0.2587592571600839
02549,0.9676434428905945
02550,0.9139378358351546
02551,0.5183193308082144
02552,0.9503589527996116
02553,0.18209727365658268
02554,0.7978932112887035
02555,0.4459214948047968
02556,0.19862167460723135
02557,0.04524018280627335
02558,0.17621343944013088
02559,0.8663162226298686
02560,0.8837863936436784
02561,0.8894661083594095
02562,0.3497722129007742
02563,0.8245180123557188
02564,0.5011311403650471
02565,0.4896497163558686
02566,0.694429813828281
02567,0.765828002689389
02568,0.01617592497085082
02569,0.12121704871536859
02570,0.8903024639854139
02571,0.973154209023084
02572,0.46603145046235017
02573,0.9020980754600958
02574,0.24973135089144352
02575,0.8293799010026952
02576,0.4531312423670385
02577,0.7786964451546305
02578,0.824775902600105
02579,0.32652881580770277
02580,0.49156666336566784
02581,0.38772848658283826
02582,0.8368008997086627
02583,0.9153241817686775
02584,0.669390561106353
02585,0.18118002410579448
02586,0.43592094034972406
02587,0.9201944807201697
02588,0.5337653201756796
02589,0.78817325715797
02590,0.7377206385587598
02591,0.8722877550988641
02592,0.9131615511883563
02593,0.4244759660220287
02594,0.03181285248559868
02595,0.6650982176548966
02596,0.7015570780601031
02598,0.2536924176029366
02599,0.5320840219706564
02600,0.8858992368207059
02601,0.4036138160315228
02602,0.6666488490332387
02604,0.9159310286111342
02605,0.9198867942468684
02606,0.23745277982585208
02607,0.3497401234940777
02608,0.3774125842932705
02609,0.9040767370999748
02610,0.5243088567332842
02612,0.7197825811399768
02613,0.07365284308172786
02614,0.9404530653838564
02615,0.9307744101117683
02616,0.4947640108577755
02617,0.8586132030492082
02618,0.7134642724490211
02619,0.698471508327695
02620,0.4914812869367766
02621,0.8938181034880239
02622,0.2336647565585609
02623,0.19344583851139982
02624,0.0984050850082522
02625,0.7695295946046998
02626,0.10907964441893722
02627,0.12460110630611902
02628,0.0778957184289971
02629,0.2763125295108836
02631,0.6821772508221632
02632,0.6722517425422518
02633,0.5341714341146859
02634,0.28421863670799924
02635,0.9137829483242027
02636,0.9658653345708712
02637,0.9528184490100907
02638,0.8690517801659642
02639,0.9150269698228125
02640,0.9119928240890405
02641,0.6259323711238389
02642,0.07845304409204208
02643,0.2071595162581509
02644,0.0730628875249923
02645,0.6987881461282225
02647,0.34495030402583193
02648,0.8977633400702631
02649,0.6132961410387101
02650,0.7153841039929808
02651,0.8281334915569901
02652,0.1955295700986044
02653,0.7589317411190633
02654,0.2691478242465001
02655,0.705485380493392
02656,0.4832418420465942
02657,0.12600687721722373
02658,0.9483529996182111
02659,0.972333711173436
02660,0.23502824454310414
02661,0.8593163144494267
02662,0.31702039327893955
02663,0.4618323749771192
02664,0.7581402840322484
02665,0.401644978843456
02666,0.32282862940675777
02667,0.32816092341393327
02668,0.38909121417179804
02670,0.4994255604750739
02671,0.6283757980023006
02672,0.156617032277009
02673,0.5224249873209371
02674,0.6536509946653651
02675,0.8575273139419525
02676,0.5523202842616494
02677,0.7629379405297498
02678,0.3023917010742025
02679,0.22574356413758614
02680,0.5783749911907465
02681,0.24993683883440415
02682,0.4199415988572807
02683,0.33901271998978505
02684,0.17125528588730365
02685,0.8283969128200463
02686,0.6727174327757007
02687,0.14081770943890404
02688,0.286974248383038
02689,0.24090457679843247
02690,0.7454352609926808
02691,0.38577918105092307
02693,0.14658837538859312
02694,0.8941279478539944
02696,0.8564771780327026
02697,0.9378126913478303
02698,0.719952215332918
02699,0.34037524617608833
02701,0.6789851234636863
02702,0.9492009569774537
02703,0.7025778733423423
02704,0.462894686366876
02705,0.21207201240790977
02706,0.4269466601687905
02707,0.7624578765236664
02708,0.9264310718702655
02709,0.6566277184631668
02710,0.9099626295540564
02711,0.4692592759375003
02712,0.464305001037719
02713,0.33823756211918915
02714,0.4617666170405973
02715,0.387050625442121
02716,0.5359991228568927
02717,0.9342849628028614
02718,0.018356726613828072
02719,0.33296868071679875
02720,0.40967714324395976
02721,0.9341070766293745
02722,0.052097096177420685
02723,0.24037864621210617
02724,0.29204129782240906
02725,0.6980687390250083
02726,0.8469088121989959
02727,0.11181406286844511
02728,0.6276623721019661
02729,0.11390393091634915
02730,0.790098955835693
02731,0.1628990504708596
02732,0.9279100084912968
02734,0.037533009298169655
02735,0.5365661038558347
02736,0.379772362992847
02737,0.2831323108012237
02738,0.1252681146759515
02739,0.3639707801696284
02740,0.5117405322064575
02741,0.9573365793721706
02742,0.1756160290959818
02743,0.38707930216798314
02744,0.6688682119076749
02745,0.9051424873292906
02746,0.8027920012963474
02747,0.9414108143219223
02748,0.39547815202045683
02749,0.01801224488205177
02750,0.44296793348182983
02751,0.8916411408658801
02752,0.9288851513524891
02753,0.21468506390911604
02754,0.582775167623454
02755,0.840667384089596
02756,0.9638002346821474
02757,0.2037040108204007
02758,0.4253950352082751
02759,0.27188510470155475
02760,0.34836117008311396
02761,0.3449390775814321
02762,0.6482742007429915
02763,0.47206076384891854
02764,0.7902571593729705
02765,0.8592727192417361
02766,0.7363509199493952
02767,0.4112948749850684
02768,0.4890285456710608
02769,0.16336341247703076
02770,0.6052566881632412
02772,0.9384500423623497
02773,0.5321354186648929
02774,0.9284782460017998
02775,0.8978223682873875
02776,0.7531253580728441
02777,0.7633693434828225
02778,0.8460925202926355
02779,0.2549082985203502
02780,0.38583328974068265
02781,0.8058359080289355
02782,0.9378231295846423
02783,0.28826777052336844
02784,0.2228686595257668
02785,0.8890637071023073
02786,0.4921970696228204
02787,0.9502958921919763
02788,0.8181861374541065
02789,0.4980596824595053
02790,0.818093282280125
02791,0.9033129006398358
02792,0.33471791831766595
02793,0.4844583533939382
02794,0.3263224089780413
02795,0.25993103303424975
02796,0.18117078476245171
02797,0.5778486016106742
02798,0.6163552649421096
02799,0.19120531870339458
02800,0.7048359019993676
02801,0.3950477709195518
02802,0.16039283580864352
02803,0.24438792027297726
02804,0.2622805692449482
02805,0.21008494867548264
02806,0.6248545793186184
02807,0.6724507453594163
02808,0.8978910991478946
02809,0.3791649458139892
02810,0.010193383320314935
02812,0.1444091584815272
02813,0.9140013912354601
