insee,local,tourisme,reseau,cumul
01057,0.8681477108888802,0.2673999976124366,0.9369130707739737,0.6908202597584302
01058,0.23246955765225083,0.1564180019429461,0.4795169936484004,0.2894681844145324
01060,0.12100041747636144,0.623238181161065,0.3048226564770665,0.34968708503816437
01061,0.1543064046856093,0.4807180760029761,0.5568873635317367,0.39730394807344077
01062,0.44392698296470595,0.6883519538892817,0.8273374206522821,0.65320545250209
01063,0.41993912392744626,0.12555574214068724,0.4481889673663743,0.3312279444781692
01064,0.05151530701905296,0.3703973182221836,0.21029304268485377,0.21073522264203012
01065,0.5164677768745636,0.1641553788024507,0.8084363797695118,0.4963531784821753
01066,0.1071781510296261,0.24135508731340374,0.3302675839699365,0.22626694077098877
01067,0.9308415436301729,0.24584688193211712,0.7625254431999638,0.6464046229207513
01068,0.5723812759599224,0.1531356771405712,0.6578790059566907,0.4611319863523948
01069,0.8390852251749822,0.12712478870939314,0.9325742605080698,0.6329280914641484
01071,0.03974140226501367,0.8337160472120682,0.9645104623576171,0.6126559706115663
01072,0.8357255085953769,0.13583724315918042,0.8614089101973945,0.6109905539839839
01073,0.03463860031673342,0.33680344421065017,0.4104029228762851,0.2606149891345562
01074,0.15302910477336076,0.8393098544319788,0.7779723378655133,0.5901037656902842
01075,0.22022138600055988,0.77807407517074,0.6442708932128961,0.5475221181280653
01076,0.2764097085144074,0.34139324443157876,0.4500735022245705,0.35595881839018556
01077,0.8335839876992177,0.22181291681119075,0.7281819249954948,0.5945262765019678
01078,0.15591423065645324,0.7150846483616287,0.6902601974564286,0.5204196921581702
01079,0.018487486147302744,0.34204347773021954,0.21285674304643576,0.19112923564131934
01080,0.08146427303170155,0.48763818334424686,0.3366099692185439,0.3019041418648308
01081,0.1108592515472323,0.5844058117172218,0.32990655673040553,0.3417238733316199
01082,0.05967356659312216,0.3930916451527941,0.2559463724289308,0.236237194724949
01083,0.24727483715273096,0.746841657823902,0.5607300295679061,0.5182821748481797
01084,0.24000026192946475,0.5856151194481151,0.5073911709489156,0.4443355174421651
01085,0.08854571605597009,0.4796849615858994,0.3383101800498846,0.3021802858972514
01087,0.3232218602000106,0.09815588326996728,0.30518253497597747,0.2421867594819851
01088,0.24074124322282828,0.06564593660855705,0.6270574175625908,0.31114819913132535
01089,0.27503847840104345,0.057176508858165935,0.6516890803514591,0.3279680225368895
01090,0.3861484295684286,0.9096377181490233,0.7515958197575141,0.6824606558249887
01092,0.17674748194903478,0.04642048861970462,0.6821093683025785,0.30175911295710595
01093,0.0422003883972805,0.620917404160803,0.6789447893641471,0.4473541939740769
01094,0.7424287732046584,0.8704015993211208,0.9038473077498108,0.8388925600918634
01095,0.7770410824833169,0.8633276008697048,0.8174734077604888,0.8192806970378369
01096,0.3940278906058568,0.7420287980421164,0.7204265122325868,0.6188277336268534
01098,0.010761980196243984,0.14394933607814164,0.21115895482934152,0.12195675703457572
01099,0.20797060064445957,0.05531449221746209,0.4701576827716567,0.2444809252111928
01100,0.05257112381842725,0.17903609590633926,0.254490113997885,0.16203244457421717
01101,0.36537277249121486,0.0910619367425429,0.36629688137518845,0.2742438635363154
01102,0.7437607218278697,0.9067181335201304,0.9377272217378799,0.8627353590286266
01103,0.1091679460861636,0.7583117625460897,0.971636139715659,0.6130386161159708
01104,0.15832391303265825,0.12057033635801574,0.5875200748424696,0.2888047747443812
01105,0.13090011237523366,0.7303702887239271,0.8043253037681091,0.55519856828909
01106,0.8425230154300408,0.9392526406431378,0.783732012717588,0.8551692229302555
01107,0.26922187593083596,0.4172320834839645,0.379562827645181,0.3553389290199938
01108,0.22645800394691706,0.6731054551982444,0.42353618658809755,0.44103321524441963
01109,0.09886999285111828,0.6393631146237423,0.6572103633351066,0.4651478236033224
01110,0.1386388314454056,0.9190001364042583,0.4078617534863015,0.48850024044532175
01111,0.30001256300355805,0.3684441120988703,0.41073339052349844,0.35973002187530895
01112,0.23922381808605145,0.09756231320975518,0.4166920426078292,0.25115939130121195
01113,0.5904032725660897,0.8669829158580857,0.8015641759157998,0.7529834547799917
01114,0.19183020855190738,0.12478027178755194,0.4816427385212097,0.2660844062868897
01115,0.45074068291553715,0.12828969442162566,0.7726788332434348,0.45056973686019913
01116,0.04509642112792697,0.17416188175008845,0.22471487619032213,0.14799105968944584
01117,0.18100830212622462,0.482450871141148,0.40146737333342375,0.3549755155335988
01118,0.026831462435593534,0.39745508392529033,0.30500073008542744,0.2430957588154371
01121,0.2942034431860155,0.6615700781841698,0.3873657467400529,0.44771308937007936
01123,0.5908526413213951,0.2277281198955055,0.8654184382140663,0.561333066476989
01124,0.19499241571452167,0.02470485428916289,0.35050871540513595,0.19006866180294016
01125,0.6795665616266601,0.8919856538780985,0.813782090229926,0.7951114352448948
01127,0.7230527943477325,0.8032247857165933,0.5609626031328906,0.6957467277324055
01128,0.5161448721120826,0.7921971484247414,0.7265054577693209,0.678282492768715
01129,0.19250384003976953,0.8272090081224709,0.49472633532113175,0.504813061161124
01130,0.28730283532774004,0.05411523286083835,0.4920146286862776,0.2778108989582853
01133,0.1441977544641703,0.41768469676812103,0.49937015558155956,0.35375086893795027
01134,0.5854836186384195,0.20325867117514618,0.9854214125402322,0.5913879007845994
01135,0.04219736770336384,0.645720850032786,0.9464271780677991,0.5447817986013163
01136,0.4564076156951969,0.7630989271724566,0.8504045030058066,0.6899703486244867
01138,0.03579780587052856,0.43432721030125165,0.36768984444398795,0.27927162020525603
01139,0.4487982613244271,0.7804815994050005,0.46967259935204553,0.5663174866938244
01140,0.5001179218076146,0.11083053544799652,0.6172766053157265,0.40940835419044586
01141,0.01824050695325435,0.15846878752088886,0.2588188707475912,0.1451760550739115
01142,0.42669850527518755,0.7937484398289079,0.9344846683167631,0.7183105378069529
01143,0.006880772646683865,0.6764310227963456,0.7893768864685289,0.4908962273038528
01145,0.6270698962872273,0.9165832892328322,0.7816118562980827,0.775088347272714
01146,0.21396064578520257,0.687180721082681,0.4826038778699747,0.4612484149126194
01147,0.4200934178243583,0.028373569808166455,0.34597672537847923,0.264814571003668
01148,0.2135087055962341,0.5527361895432849,0.7117724468212511,0.49267244732025667
01149,0.26300641427447913,0.05299436966956674,0.7075233090218467,0.34117469765529745
01150,0.8908651356887642,0.9075572812815296,0.8108112688026131,0.8697445619243024
01151,0.5360581829800503,0.06629263497691432,0.7470960736628315,0.44981563053993207
01152,0.17467841778704887,0.7328157824792298,0.29868709359644974,0.4020604312875761
01153,0.019748221402497344,0.5355610138556756,0.8148490280325914,0.45671942109692143
01155,0.24254780786094207,0.3543550773638006,0.4315035852945597,0.34280215683976745
01156,0.23606941255548206,0.8761257881422476,0.7019683796140673,0.6047211934372657
01157,0.20552761714762752,0.43269875933242696,0.6599421272492827,0.4327228345764457
01158,0.12578778493976017,0.6508540690098369,0.6589904163698457,0.47854409010648097
01159,0.7099290509830464,0.26765057260093894,0.9591310451625268,0.645570222915504
01160,0.08056148231664033,0.8474228771447723,0.9714832247928408,0.6331558614180844
01162,0.09312722956730891,0.4707551901550647,0.403546225483586,0.3224762150686532
01163,0.21355636361784475,0.7195907371678032,0.48253526958955195,0.4718941234584
01165,0.1937195846709427,0.3129061733285687,0.5836514172046214,0.3634257250680443
01166,0.2145757206584431,0.48247089363746004,0.7562535259769289,0.484433380090944
01167,0.45802808248285526,0.3916906517848834,0.7851476684389046,0.5449554675688811
01169,0.3183361138367347,0.3390438345492117,0.6001187714216099,0.41916623993585206
01170,0.4695205983900552,0.5921942785394427,0.4648997163498626,0.5088715310931202
01171,0.4629206792916482,0.6721834104178999,0.5316612618735338,0.555588450527694
01173,0.009936474470829276,0.5845169984255738,0.772773406587502,0.4557422931613017
01174,0.2579399538106577,0.7375956217894475,0.32674337472854426,0.4407596501095498
01175,0.7920140197281836,0.9189747338239934,0.9203090009418048,0.877099251497994
01177,0.8563974220220101,0.9111772525698083,0.8040337583268982,0.8572028109729054
01179,0.6199789517492859,0.2439361237017897,0.8714618921164633,0.5784589891891797
01180,0.1238824890378912,0.8200715423735814,0.9579047032503559,0.6339529115539428
01181,0.22005572811451737,0.5963317558647938,0.45686057646958894,0.42441602014963337
01183,0.17359814948660185,0.3354260238708881,0.5819192382395991,0.36364780386569634
01184,0.7897833020147423,0.9025179089101565,0.7730985623854356,0.8217999244367782
01185,0.0185331816737753,0.2048244219298517,0.28447626279007715,0.16927795546456803
01187,0.08814003325685292,0.053617435296902605,0.3139973028538437,0.1519182571358664
01188,0.39410838298349915,0.7528605561712746,0.8589918455478078,0.6686535949008605
01189,0.02940346683947402,0.485854649078821,0.22241269225192356,0.24589026939007286
01190,0.049930178698628716,0.1956391574479799,0.2157799666285532,0.15378310092505396
01191,0.26103489563734317,0.6013035024499727,0.3824933537516423,0.41494391727965274
01192,0.27262065258556484,0.562818836078427,0.41726119175861937,0.41756689347420367
01193,0.3261933330701775,0.517839529403575,0.4825459924371046,0.44219295163695244
01194,0.2698392424820892,0.5133847767018188,0.830375489181667,0.537866502788525
01195,0.845341437187966,0.11079745538206932,0.8274094496459865,0.5945161140720073
01196,0.30799550803242837,0.7567345248765512,0.5561032102074287,0.5402777477054693
01197,0.8816223329852402,0.09970164526590759,0.883489740366068,0.6216045728724052
01198,0.30037804478932106,0.8726959480064111,0.7029220192835555,0.6253320040264293
01199,0.3814893592449221,0.6635906527552663,0.679229406993567,0.5747698063312519
01200,0.8304458447599901,0.1939870589206326,0.7158359481122264,0.580089617264283
01202,0.057568886389367614,0.15274482708545323,0.38711757553839227,0.19914376300440437
01203,0.5079478904954503,0.7668487572831217,0.9803614346774713,0.7517193608186811
01204,0.1836694659915402,0.0896987938846336,0.2857935549681859,0.1863872716147866
01206,0.24653332257697103,0.6627801619765626,0.3929667951238622,0.4340934265591319
01207,0.21494969848926165,0.8869494180367319,0.7735067096606889,0.6251352753955608
01208,0.13972555193715372,0.516770832692706,0.47746491895045473,0.37798710119343815
01209,0.20950086408871643,0.1530918412701884,0.5714937453146675,0.3113621502245241
01210,0.05774833889206414,0.6507035110696432,0.32246196116836895,0.3436379370433587
01211,0.6051410802683165,0.8475400312883413,0.8449842853662355,0.7658884656409644
01212,0.13808903852491033,0.7022976183269785,0.409637896823939,0.41667485122527587
01213,0.22027020017419985,0.03911379030451052,0.46297120970687766,0.2407850667285293
01214,0.8314538151840325,0.20313506792633815,0.7202630880245273,0.584950657044966
01215,0.06641567781773682,0.5176578281835608,0.24035134947333203,0.2748082851582099
01216,0.034180173192732234,0.34040547893949663,0.2668725608035572,0.2138194043119287
01219,0.14851835117316672,0.27119136968297997,0.26639735174170964,0.22870235753261878
01224,0.5527650683519273,0.11511181009931687,0.8317553922775521,0.49987742357626547
01225,0.27375223258352105,0.7427776231245949,0.5743243630774864,0.5302847395952007
01227,0.12160852410113292,0.37660941574610346,0.5159138000191388,0.33804391328879174
01228,0.6522406178331065,0.17250346765690597,0.6570346491840916,0.493926244891368
01229,0.401244184164774,0.8090427887997859,0.509010408461227,0.5730991271419289
01230,0.4271557524473327,0.7979837098010212,0.7550772555448498,0.6600722392644012
01231,0.732652808417965,0.2961668541296891,0.9533423823970366,0.6607206816482302
01232,0.5146537276684344,0.055140211102192055,0.4405981868136836,0.33679737519477
01233,0.04831576566291674,0.8472567734692756,0.19956606717016162,0.3650462021007847
01234,0.07329257847504593,0.2865408453584383,0.40728290068076595,0.2557054415047501
01235,0.17245189148320153,0.7719839082932113,0.7864047914818373,0.5769468637527501
01236,0.5983120156449032,0.8849253752348307,0.8580666687920359,0.7804346865572566
01237,0.17238499066900942,0.10575861997030878,0.39865624743747746,0.2255999526922652
01238,0.12098851325360716,0.7249909319822535,0.7879372850291717,0.5446389100883441
01239,0.11903730554486816,0.45178342248379744,0.5468177592006259,0.37254616240976385
01240,0.5138857756215074,0.842834382511435,0.5046362906568325,0.6204521495965917
01241,0.7791772552632114,0.07848707390576867,0.7931921892800278,0.5502855061496693
01242,0.7377543123990249,0.7148887891550224,0.6669917604654539,0.7065449540065004
01243,0.20994615404999714,0.37682961632429435,0.5720187610898145,0.38626484382136866
01244,0.06531271665712002,0.06940685210260693,0.6506801269991357,0.26179989858628755
01245,0.7640588733497903,0.8020311092144801,0.8186670190396556,0.7949190005346419
01246,0.3299083244712938,0.12781769738337911,0.7861922243435315,0.41463941539940147
01247,0.05704006831660788,0.5275733127951171,0.6667280017329478,0.41711379428155765
01248,0.18259169292147734,0.7742795664904154,0.8819954129369222,0.612955557449605
01249,0.1543456906918193,0.8077288364064225,0.9208310331303563,0.6276351867428661
01250,0.14999565205241291,0.616994798644037,0.7769705164686694,0.5146536557217064
01252,0.30446221193279077,0.7653453015416137,0.5771323868458089,0.5489799667734044
01254,0.6806648749974619,0.12572411540063602,0.9022152799343109,0.5695347567774696
01255,0.10559922961175351,0.08138367021326132,0.3286879027480984,0.17189026752437106
01257,0.16283585902731607,0.09067043540602834,0.25714939000881987,0.17021856148072143
01258,0.1880055319008094,0.3140886197093098,0.5549225994421118,0.3523389170174103
01259,0.6050881092242194,0.8702705238367482,0.7383774503357057,0.7379120277988912
01260,0.15383395396242908,0.9360925118038884,0.7277893970276739,0.6059052875979971
01261,0.1266906407694217,0.9285397336891703,0.7394630208202783,0.5982311317596234
01262,0.25364277608562164,0.693464604708196,0.8322272316278444,0.5931115374738875
01263,0.10792513745216051,0.32785194168162246,0.5404836248948836,0.32542023467622216
01264,0.5518236960131989,0.8380298455671565,0.7977827213036996,0.7292120876280185
01265,0.11039255419919722,0.10585326866231963,0.40963864166401404,0.2086281548418436
01266,0.20742541295425215,0.7970905124835307,0.48285667905223867,0.4957908681633405
01267,0.5046938501928444,0.16310382431451875,0.6947576227919909,0.45418509909978466
01268,0.39493789739510876,0.58677728816615,0.5539011779205488,0.5118721211606025
01269,0.1991825823936688,0.10482361267499656,0.3549802710659704,0.2196621553782119
01272,0.2256498865643315,0.6297432224431669,0.5939320741903483,0.4831083943992822
01273,0.6167912302419968,0.06664361521801292,0.7185436687238357,0.46732617139461513
01274,0.37186211826195,0.09560291739941411,0.3432774261656578,0.270247487275674
01275,0.21737262412986993,0.8527014296218502,0.9327941623042066,0.667622738685309
01276,0.44920611937411853,0.7985345766694572,0.9233428370044219,0.7236945110159992
01277,0.2061258969669768,0.362223751154864,0.3850628549421823,0.31780416768800773
01279,0.3166026943299389,0.39324342437917476,0.4249369250470391,0.37826101458538425
01280,0.06644340252897582,0.22423297741922868,0.305259959947333,0.19864544663184583
01281,0.08549329503400678,0.8328787408093962,0.9739811968222826,0.6307844108885619
01282,0.10914437834030515,0.6206266711073284,0.3595363707499087,0.3631024733991807
01283,0.10825376276508974,0.7624344929614425,0.9242915763107106,0.5983266106790809
01284,0.8054905151868424,0.2588951962446444,0.9501262979237602,0.6715040031184157
01285,0.12903095159055472,0.7093451249673194,0.7812508407389938,0.539875639098956
01286,0.17912287989170825,0.5207144703320331,0.6528286094281045,0.450888653217282
01288,0.06420837472724851,0.6311086162298268,0.6678024525696064,0.45437314784222727
01289,0.35826612399107755,0.09936642677810216,0.8757367824526204,0.4444564444072667
01290,0.5294654421722027,0.09335119185083977,0.6853949116807401,0.4360705152345942
01291,0.4668983012601925,0.12769369567113462,0.7999717136512468,0.4648545701941913
01293,0.8142614333879014,0.18154419713953382,0.6635178244808748,0.5531078183361033
01294,0.2659698678371732,0.5261754026348522,0.5775252709615566,0.4565568471445273
01295,0.3206967395882628,0.31508501410516837,0.5597741340460195,0.3985186292464835
01296,0.6348805075244812,0.71274435854961,0.39672260093217254,0.5814491556687545
01297,0.4707137405980189,0.6494516553631015,0.7977363811008777,0.6393005923539994
01298,0.2966133529628739,0.6732123194080297,0.31612030665722596,0.4286486596760432
01299,0.11101864009567736,0.6895895440665798,0.5716066457030532,0.4574049432884368
01301,0.3867764953604905,0.13314882033941444,0.7430817137293938,0.4210023431430996
01302,0.1241103424349659,0.4984809717534627,0.49318000921738514,0.3719237744686046
01303,0.502376258699287,0.720789412202142,0.7202294828049456,0.6477983845687915
01304,0.29553121583229003,0.05562557916857145,0.9317779699736866,0.42764492165818274
01305,0.7346411542187852,0.22522478648462804,0.8978173833307147,0.6192277746780427
01306,0.619524760419451,0.1758299012534377,0.9813385949719644,0.5922310855482844
01307,0.36866424788925445,0.11927070418210396,0.44615581962862993,0.3113635905666628
01308,0.20139078156549467,0.6947955148086076,0.6573101350469809,0.5178321438070278
01309,0.7224744895981781,0.905613953369962,0.560435230903328,0.7295078912904893
01310,0.2052097762703547,0.6033081940388905,0.4482985784227185,0.4189388495773212
01311,0.07532996070299312,0.2060677814953965,0.2975011986204325,0.19296631360627403
01313,0.030501732342801482,0.7885530135733546,0.971819124896312,0.5969579569374893
01314,0.2944866699112647,0.052489546118866595,0.6761802300017434,0.34105214867729156
01317,0.9194880588832347,0.0960278577025275,0.8329473122136978,0.61615440959982
01318,0.1465047205034868,0.8470095175603494,0.7557768458432155,0.5830970279690172
01319,0.23483267572434322,0.632891238610138,0.6161021474056281,0.49460868724670304
01320,0.4947648342318729,0.2460136761133985,0.9331471182882429,0.5579752095445047
01321,0.8139950677284198,0.10156075958134639,0.8674962975386776,0.5943507082828146
01322,0.10995105904030689,0.6782629282503857,0.7705136428091811,0.519575876699958
01323,0.8351183638766092,0.24998652763615958,0.9168675063219208,0.6673241326115632
01325,0.17174022732700164,0.8640080788256108,0.657896623407595,0.5645483098534024
01328,0.2923102171124977,0.6119425352333464,0.5798957654116895,0.4947161725858445
01329,0.044048704414785554,0.165278200599042,0.2580545365047593,0.15579381383952895
01330,0.21308269081665862,0.5396187971164766,0.34239460625385704,0.3650320313956641
01331,0.8261871550194991,0.19183830686191397,0.6715475728710324,0.5631910115841485
01332,0.6746633135093091,0.19605249444352957,0.8900073051622823,0.5869077043717069
01333,0.19119140446193003,0.6951564849677803,0.8171500371341185,0.5678326421879429
01334,0.3973243451514079,0.7807785858365719,0.9751815237320213,0.717761484906667
01335,0.4896002586379776,0.8382199827647016,0.827533842956325,0.7184513614530014
01336,0.6670506213126881,0.8523933365191143,0.8642697104656306,0.794571222765811
01337,0.7681782121253133,0.19874545262058405,0.8917640047483099,0.6195625564980691
01338,0.13635913381977632,0.5045343334870545,0.4394409218528337,0.36011146305322145
01339,0.24616283265514158,0.4935660757556723,0.7864574747518666,0.5087287943875601
01342,0.35236818030775013,0.915249117353859,0.810318880915023,0.6926453928588773
01343,0.4732345854680599,0.15005995293363425,0.8174127506995057,0.4802357630337333
01344,0.52095995841033,0.20857786907096235,0.8404288537701375,0.5233222270838099
01345,0.2388656522556345,0.04172269556883586,0.44768719972661053,0.24275851585036032
01346,0.5895788116240679,0.14155763493588536,0.8276474202278686,0.5195946222626073
01347,0.2127520357274635,0.47707890614114556,0.7874389916104365,0.49242331115968185
01348,0.27025834820335715,0.36566460261333006,0.7699149014907194,0.46861261743580224
01349,0.23282506483143517,0.8967191271608919,0.6537951534375478,0.5944464484766249
01350,0.6646665902807399,0.07353814743909153,0.9441780798053665,0.5607942725083993
01351,0.20268550190621185,0.7268947934839797,0.490328322118059,0.47330287250275016
01352,0.684779886562479,0.8923564849926623,0.9291699332489836,0.8354354349347082
01353,0.2352214214152514,0.4572012700804674,0.7831820612594839,0.4918682509184009
01354,0.034404931235673314,0.7799201905302702,0.9737241363505347,0.5960164193721594
01355,0.5490131102455296,0.14932362978605215,0.8511394686236146,0.5164920695517321
01356,0.38807642863986574,0.6985382593173203,0.4775054614343939,0.5213733831305266
01357,0.22643182197635556,0.09029673963878183,0.24903563683896218,0.1885880661513665
01358,0.03531783902885418,0.19978568549211137,0.2001038239444521,0.1450691161551392
01359,0.39987385937865616,0.760864249324813,0.8161475200671817,0.6589618762568836
01360,0.0905656995276609,0.6439890906791198,0.691254429746143,0.47526973998430794
01361,0.4706942665884841,0.09477949404580625,0.7073239860172511,0.4242659155505138
01362,0.14186268582129735,0.9417069819714124,0.7727462568944883,0.6187719748957327
01363,0.23504794361056716,0.04210148632891149,0.6577702740533472,0.31163990133094194
01364,0.6217474700055612,0.8800839537881157,0.9005235607122822,0.8007849948353196
01365,0.588833771149421,0.1645826220813389,0.8723526494858448,0.5419230142388682
01366,0.3632171463929969,0.05658802577815884,0.48791258282105254,0.30257258499740275
01367,0.3223238120280385,0.8465077405753111,0.7034853353579776,0.6241056293204424
01368,0.4947310428419327,0.7344339425821,0.821102247502587,0.6834224109755399
01369,0.8777126466163286,0.12418672153244777,0.8483247328576582,0.6167413670021449
01370,0.779685010500905,0.2664528275936309,0.9486746684388533,0.6649375021777963
01371,0.12599314665685402,0.9319276044080396,0.768006481049293,0.6086424107047289
01372,0.031643504498498516,0.3682342284223595,0.4078607288279962,0.2692461539162847
01373,0.1877955830688615,0.10037072810815559,0.3869436503727832,0.22503665384993343
01374,0.47598428554384764,0.08320697363854851,0.8134059502400189,0.45753240314080507
01375,0.5061006574563915,0.09321375977929641,0.4768387912888937,0.3587177361748606
01376,0.2802793020995817,0.8286588596841303,0.9433955014061977,0.6841112210633032
01378,0.4132211878426041,0.1073391181243019,0.7708585733715118,0.4304729597794726
01379,0.2785747014898943,0.0358756283566462,0.4493502061167429,0.2546001786544278
01380,0.28168303236125286,0.7440377958948816,0.42038715594858705,0.48203599473490716
01381,0.28046067215703635,0.8260303498406344,0.7829491977744709,0.6298134065907138
01382,0.19298046485536346,0.8986320617090703,0.577501071385738,0.556371199316724
01383,0.5160870460708755,0.8534403233956719,0.8344813911262678,0.7346695868642718
01384,0.1431891495659884,0.42774662179432354,0.4919952839332307,0.35431035176451425
01385,0.6292036635268593,0.8330970659378665,0.8488114642981474,0.7703707312542911
01386,0.16120932302799507,0.11763103258553996,0.38368922811138517,0.2208431945749734
01387,0.7029560175110188,0.9357493088981736,0.8628560333029317,0.8338537865707081
01388,0.47673040990707577,0.8443294912642683,0.8110858574375378,0.7107152528696273
01389,0.13782687744521613,0.6547279422064259,0.6260926074261473,0.47288247569259645
01390,0.5036799438769962,0.08642753211653315,0.6960132190559861,0.42870689834983855
01391,0.7516858397055263,0.8376222709194787,0.5169322339989864,0.7020801148746637
01392,0.3872871332108241,0.5658835693631608,0.46542591024658314,0.472865537606856
01393,0.10762552978648056,0.4860776579504247,0.4363596187971459,0.34335426884468373
01396,0.23333038135959608,0.11347123501719153,0.3970939334672589,0.24796518328134884
01397,0.2800637207101941,0.8823667722241108,0.975936851304772,0.712789114746359
01398,0.12355819175468104,0.7852820164307044,0.6643932164254532,0.5244111415369462
01399,0.18293065670496417,0.8145412138602728,0.9782992905527298,0.6585903870393223
01400,0.16744921489573675,0.3753871122762225,0.27378931871451634,0.2722085486288252
01401,0.0718915094471251,0.6722305104876891,0.7494765046430334,0.49786617485928253
01402,0.8592443260725432,0.1604391120583451,0.8677998235447715,0.6291610872252199
01403,0.15647099036561318,0.10145569069678165,0.4399460072342014,0.23262422943219874
01404,0.8492234365865058,0.8819770724383998,0.7407193834007697,0.8239732974752251
01405,0.6578688705808504,0.8471070329784919,0.8653292663548495,0.7901017233047307
01406,0.8339440662755695,0.9174960717788437,0.9382655040823756,0.8965685473789297
01407,0.15704055095613742,0.582116468722466,0.46531508443901626,0.40149070137253995
01408,0.7973963925515739,0.9187500700068415,0.8243924064315837,0.846846289663333
01410,0.7640552185768714,0.8909518825370656,0.7522933282108297,0.802433476441589
01411,0.275502017171132,0.09753238513318263,0.3974043545967444,0.2568129189670197
01412,0.19498870722914913,0.5692707963148397,0.5027694077061541,0.42234297041671426
01415,0.060246055574402095,0.5369691722701339,0.4820132270293578,0.3597428182912979
01416,0.15085107345991197,0.33504144300165417,0.32435243937627145,0.27008165194594586
01418,0.39195487855146743,0.8300197883916469,0.9410582947670907,0.7210109872367351
01419,0.02765624371430308,0.6611201139920618,0.7239059278670057,0.4708940951911235
01420,0.5059174092224141,0.3889170772722743,0.7639227300837734,0.5529190721928207
