id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2021-462746,2021-01-04,000001,Vente,203700,30,,AV JEAN JAURES,4738,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DI0084,,,35,42.62,45,,,,,,,,2,2,Appartement,40,2,,,,,,2.478603,48.791519
2021-462747,2021-01-06,000001,Vente,29500,6,,AV ANATOLE FRANCE,0045,94220,94018,Charenton-le-Pont,94,,,940180000M0128,,,265,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.412382,48.823736
2021-462748,2021-01-06,000001,Vente,23810,69,,RUE GARIBALDI,4156,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CN0136,,,125,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.482007,48.797485
2021-462749,2021-01-06,000001,Vente,670000,136,,RUE LEDRU ROLLIN,5211,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DX0047,,,,,,,,,,,,,0,1,Maison,64,4,S,sols,,,328,2.489638,48.790009
2021-462750,2021-01-05,000001,Vente,275000,15,,RUE LOUIS BRAILLE,5271,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CR0120,,,37,,72,45.69,,,,,,,2,2,Appartement,46,2,,,,,,2.478553,48.802301
2021-462750,2021-01-05,000001,Vente,275000,15,,RUE LOUIS BRAILLE,5271,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CR0120,,,5,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.478553,48.802301
2021-462751,2021-01-04,000001,Vente,301000,169,B,RUE ETIENNE DOLET,3180,94140,94002,Alfortville,94,,,94002000AH0127,,,7,,,,,,,,,,1,2,Appartement,57,3,,,,,,2.427946,48.784675
2021-462751,2021-01-04,000001,Vente,301000,169,B,RUE ETIENNE DOLET,3180,94140,94002,Alfortville,94,,,94002000AH0127,,,15,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.427946,48.784675
2021-462752,2021-01-04,000001,Vente,7500,49,,RUE MARCEL BOURDARIAS,6123,94140,94002,Alfortville,94,,,940020000P0100,,,393,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.423462,48.807085
2021-462753,2021-01-07,000001,Vente,565000,2,,PROM DES ANGLAIS,0125,94210,94068,Saint-Maur-des-Fossés,94,,,94068000FG0071,,,27,,6,69.3,,,,,,,2,2,Appartement,69,3,,,,,,2.520428,48.790779
2021-462753,2021-01-07,000001,Vente,565000,2,,PROM DES ANGLAIS,0125,94210,94068,Saint-Maur-des-Fossés,94,,,94068000FG0071,,,29,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.520428,48.790779
2021-462754,2021-01-08,000001,Vente,353500,62,,AV FOCH,3550,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CE0109,,,62,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.493276,48.801483
2021-462754,2021-01-08,000001,Vente,353500,62,,AV FOCH,3550,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CE0109,,,27,61.95,54,,,,,,,,2,2,Appartement,60,3,,,,,,2.493276,48.801483
2021-462755,2021-01-05,000001,Vente,306122,9,,RUE EMILE GOEURY,3144,94140,94002,Alfortville,94,,,940020000G0136,,,282,49.11,,,,,,,,,1,2,Appartement,51,2,,,,,,2.420163,48.809476
2021-462755,2021-01-05,000001,Vente,306122,18,,RUE MARCEL BOURDARIAS,6123,94140,94002,Alfortville,94,,,940020000G0136,,,229,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.420163,48.809476
2021-462756,2021-01-04,000001,Vente,545000,18,,RUE VOLTAIRE,9691,94140,94002,Alfortville,94,,,940020000J0188,,,244,102.51,281,,,,,,,,2,2,Appartement,100,4,,,,,,2.417189,48.806392
2021-462756,2021-01-04,000001,Vente,545000,18,,RUE VOLTAIRE,9691,94140,94002,Alfortville,94,,,940020000J0188,,,302,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.417189,48.806392
2021-462757,2021-01-08,000001,Vente,755000,25,,AV SAINT LOUIS,8845,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EQ0121,,,235,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.50746,48.788562
2021-462757,2021-01-08,000001,Vente,755000,25,,AV SAINT LOUIS,8845,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EQ0121,,,234,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.50746,48.788562
2021-462757,2021-01-08,000001,Vente,755000,25,,AV SAINT LOUIS,8845,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EQ0121,,,152,,268,102.06,,,,,,,2,2,Appartement,90,4,,,,,,2.50746,48.788562
2021-462758,2021-01-11,000001,Vente,470900,61,,RUE GARIBALDI,4156,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CN0137,,,21,51.28,,,,,,,,,1,1,Maison,50,2,,,,,,2.481357,48.797644
2021-462759,2021-01-07,000001,Vente,830000,4,,IMP ELIAS HOWE,3140,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DN0141,,,,,,,,,,,,,0,1,Maison,120,5,S,sols,,,291,2.484205,48.792702
2021-462759,2021-01-07,000001,Vente,830000,4,,IMP ELIAS HOWE,3140,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DN0143,,,,,,,,,,,,,0,,,,,S,sols,,,64,2.484035,48.792769
2021-462760,2021-01-08,000001,Vente,120620,42,,AV DE L ALMA,0080,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EJ0044,,,3,15.15,,,,,,,,,1,2,Appartement,13,1,,,,,,2.494988,48.786142
2021-462761,2021-01-08,000001,Vente,771000,52,,AV DU MESNIL,6234,94210,94068,Saint-Maur-des-Fossés,94,,,94068000BK0239,,,,,,,,,,,,,0,1,Maison,216,9,S,sols,,,260,2.516777,48.7978
2021-462762,2021-01-08,000001,Vente en l'état futur d'achèvement,420000,71,,BD DE CRETEIL,1680,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CM0045,,,12,,,,,,,,,,1,,,,,,,,,,2.482586,48.798498
2021-462762,2021-01-08,000001,Vente en l'état futur d'achèvement,420000,71,,BD DE CRETEIL,1680,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CM0045,,,53,,,,,,,,,,1,,,,,,,,,,2.482586,48.798498
2021-462763,2021-01-12,000001,Vente,345000,17,,RUE DE VERDUN,9635,94220,94018,Charenton-le-Pont,94,,,940180000E0015,,,1,,,,,,,,,,1,2,Appartement,38,2,,,,,,2.407786,48.824127
2021-462763,2021-01-12,000001,Vente,345000,17,,RUE DE VERDUN,9635,94220,94018,Charenton-le-Pont,94,,,940180000E0015,,,18,36.5,,,,,,,,,1,2,Appartement,35,2,,,,,,2.407786,48.824127
2021-462764,2021-01-08,000002,Vente,800000,188,,BD DE CRETEIL,1680,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BX0157,,,,,,,,,,,,,0,,,,,S,sols,,,617,2.49774,48.797626
2021-462765,2021-01-08,000001,Vente,500000,38,,QUAI CARRIERES,1420,94220,94018,Charenton-le-Pont,94,,,940180000K0232,,,2161,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.408543,48.81938
2021-462765,2021-01-08,000001,Vente,500000,39,,QUAI CARRIERES,1420,94220,94018,Charenton-le-Pont,94,,,940180000K0232,,,4005,176.97,4006,,4007,,4008,,4009,,7,4,Local industriel. commercial ou assimilé,155,0,,,,,,2.408543,48.81938
2021-462766,2021-01-04,000001,Vente,650000,91,,AV DE PARIS,1930,94380,94011,Bonneuil-sur-Marne,94,,,940110000J0024,,,,,,,,,,,,,0,1,Maison,183,5,S,sols,,,598,2.476315,48.77902
2021-462767,2021-01-08,000001,Vente,294597,3,,AV DES PLATANES,7160,94340,94042,Joinville-le-Pont,94,,,940420000P0100,,,7,46.69,,,,,,,,,1,2,Appartement,28,2,,,,,,2.479284,48.819373
2021-462767,2021-01-08,000001,Vente,294597,3,,AV DES PLATANES,7160,94340,94042,Joinville-le-Pont,94,,,940420000P0100,,,26,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.479284,48.819373
2021-462768,2021-01-06,000001,Vente,235050,72,,RUE DU 11 NOVEMBRE 1918,6900,94700,94046,Maisons-Alfort,94,,,94046000AR0028,,,1091,40.53,,,,,,,,,1,2,Appartement,41,1,,,,,,2.435404,48.805499
2021-462768,2021-01-06,000001,Vente,235050,72,,RUE DU 11 NOVEMBRE 1918,6900,94700,94046,Maisons-Alfort,94,,,94046000AR0028,,,1268,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.435404,48.805499
2021-462769,2021-01-06,000001,Vente,1450000,9,,AV DU MESNIL,6234,94210,94068,Saint-Maur-des-Fossés,94,,,94068000BL0092,,,455,,456,,457,,458,,459,,7,4,Local industriel. commercial ou assimilé,589,0,,,,,,2.514469,48.796356
2021-462770,2021-01-11,000001,Vente,160000,14,,AV GAMBETTA,4120,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CJ0001,,,57,,9,20.35,,,,,,,2,2,Appartement,19,1,,,,,,2.486814,48.801504
2021-462770,2021-01-11,000001,Vente,160000,9,,AV GAMBETTA,4120,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CJ0001,,,113,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.486814,48.801504
2021-462771,2021-01-08,000001,Vente,640400,4,,RUE HUGEDE,4470,94340,94042,Joinville-le-Pont,94,,,940420000R0004,,,106,88.92,,,,,,,,,1,2,Appartement,90,4,,,,,,2.472736,48.819852
2021-462771,2021-01-08,000001,Vente,640400,6,,ALL DU PONT OLIN,7173,94340,94042,Joinville-le-Pont,94,,,940420000R0004,,,111,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.472736,48.819852
2021-462772,2021-01-11,000001,Vente,2015800,38,B,AV MARIE LOUISE,6180,94210,94068,Saint-Maur-des-Fossés,94,,,94068000BH0112,,,,,,,,,,,,,0,1,Maison,274,4,S,sols,,,500,2.520105,48.794136
2021-462772,2021-01-11,000001,Vente,2015800,38,B,AV MARIE LOUISE,6180,94210,94068,Saint-Maur-des-Fossés,94,,,94068000BH0112,,,,,,,,,,,,,0,1,Maison,274,4,AG,terrains d'agrément,,,300,2.520105,48.794136
2021-462773,2021-01-06,000001,Vente,299000,2,,COUR DE LA BADIANE,X013,94000,94028,Créteil,94,,,94028000BU0036,,,116,70.23,118,,,,,,,,2,2,Appartement,66,3,,,,,,2.454271,48.802116
2021-462773,2021-01-06,000001,Vente,299000,2,,COUR DE LA BADIANE,X013,94000,94028,Créteil,94,,,94028000BU0036,,,77,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.454271,48.802116
2021-462774,2021-01-06,000001,Vente,160000,20,,RUE ORMES,6850,94220,94018,Charenton-le-Pont,94,,,940180000N0019,,,23,17.36,24,,8,,,,,,3,2,Appartement,18,1,,,,,,2.417598,48.824155
2021-462775,2021-01-05,000001,Vente,600000,158,,RUE VAILLANT COUTURIER,7118,94140,94002,Alfortville,94,,,940020000O0065,,,20,65.37,25,47.15,38,,6,,7,,5,4,Local industriel. commercial ou assimilé,140,0,,,,,,2.418563,48.80576
2021-462776,2021-01-11,000001,Vente,524000,93,,AV BEAUREPAIRE,0662,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DL0127,,,,,,,,,,,,,0,1,Maison,91,4,S,sols,,,246,2.47973,48.787985
2021-462777,2021-01-08,000001,Vente,260000,62,,AV MAHIEU,6116,94100,94068,Saint-Maur-des-Fossés,94,,,940680000I0108,,,,,,,,,,,,,0,1,Maison,82,4,S,sols,,,228,2.477482,48.809696
2021-462778,2021-01-12,000001,Vente,38000,34,,AV FOCH,3550,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CK0019,,,11,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.489331,48.803135
2021-462779,2021-01-08,000001,Vente,170000,16,B,AV ALBERT 1ER,0060,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EQ0055,,,58,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.508381,48.788811
2021-462779,2021-01-08,000001,Vente,170000,16,B,AV ALBERT 1ER,0060,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EQ0055,,,18,40.37,,,,,,,,,1,2,Appartement,41,2,,,,,,2.508381,48.788811
2021-462780,2021-01-07,000001,Vente,335000,1,T,RUE DE LA BELLE IMAGE,0625,94700,94046,Maisons-Alfort,94,,,940460000K0034,,,,,,,,,,,,,0,1,Maison,40,2,S,sols,,,68,2.435105,48.813483
2021-462781,2021-01-08,000001,Vente,35000,26,,AV CAFFIN,1405,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EO0138,,,27,,57,,,,,,,,2,2,Appartement,62,3,,,,,,2.503015,48.792728
2021-462781,2021-01-08,000001,Vente,35000,26,,AV CAFFIN,1405,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EO0138,,,67,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.503015,48.792728
2021-462782,2021-01-06,000001,Vente,423500,67,,RUE DE PARIS,7125,94340,94042,Joinville-le-Pont,94,,,940420000X0039,,,26,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.470354,48.815241
2021-462782,2021-01-06,000001,Vente,423500,67,,RUE DE PARIS,7125,94340,94042,Joinville-le-Pont,94,,,940420000X0039,,,13,72.91,8,,,,,,,,2,2,Appartement,72,3,,,,,,2.470354,48.815241
2021-462783,2021-01-12,000001,Vente,13000,1,,PAS MONNIOT,6277,94210,94068,Saint-Maur-des-Fossés,94,,,94068000FG0087,,,23,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.519353,48.790759
2021-462784,2021-01-12,000001,Vente,430000,137,,RUE DE PARIS,7115,94220,94018,Charenton-le-Pont,94,,,940180000D0037,,,34,,65,,,,,,,,2,2,Appartement,49,3,,,,,,2.406451,48.825773
2021-462785,2021-01-12,000001,Vente,620000,14,,RUE DU MARCHE,6140,94140,94002,Alfortville,94,,,940020000I0072,,,,,,,,,,,,,0,1,Maison,60,5,S,sols,,,297,2.415478,48.808791
2021-462786,2021-01-07,000001,Vente,574300,13,,AV DU COMMANDANT RIVIERE,1625,94210,94068,Saint-Maur-des-Fossés,94,,,94068000BO0087,,,95,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.510041,48.796439
2021-462786,2021-01-07,000001,Vente,574300,13,,AV DU COMMANDANT RIVIERE,1625,94210,94068,Saint-Maur-des-Fossés,94,,,94068000BO0087,,,17,,7,107.07,,,,,,,2,2,Appartement,109,4,,,,,,2.510041,48.796439
2021-462787,2021-01-08,000001,Vente,311800,9001,,RUE DU CAP,1410,94000,94028,Créteil,94,,,940280000J0189,,,290,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.466174,48.801439
2021-462787,2021-01-08,000001,Vente,311800,15,,RUE DU CAP,1410,94000,94028,Créteil,94,,,940280000J0189,,,279,,294,68.28,,,,,,,2,2,Appartement,68,3,,,,,,2.466174,48.801439
2021-462788,2021-01-11,000001,Vente,10000,4,,AV LAFERRIERE,5120,94000,94028,Créteil,94,,,940280000G0094,,,8,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.465256,48.805292
2021-462789,2021-01-11,000001,Vente en l'état futur d'achèvement,415000,53,,AV FRANCOIS ADAM,3580,94100,94068,Saint-Maur-des-Fossés,94,,,94068000EF0036,,,20,,,,,,,,,,1,,,,,,,,,,2.496279,48.791406
2021-462790,2021-01-07,000001,Vente,205637.23,3,,RUE DE JOLY,4740,94000,94028,Créteil,94,,,94028000AG0148,,,153,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.464757,48.790815
2021-462790,2021-01-07,000001,Vente,205637.23,62,,RUE DU GENERAL LECLERC,4137,94000,94028,Créteil,94,,,94028000AG0148,,,36,81.86,,,,,,,,,1,2,Appartement,84,4,,,,,,2.464757,48.790815
2021-462791,2021-01-12,000001,Vente en l'état futur d'achèvement,340309,81,,RUE DU PONT DE CRETEIL,7249,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CV0004,,,8,,,,,,,,,,1,,,,,,,,,,2.472673,48.800779
2021-462791,2021-01-12,000001,Vente en l'état futur d'achèvement,340309,81,,RUE DU PONT DE CRETEIL,7249,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CV0004,,,176,,,,,,,,,,1,,,,,,,,,,2.472673,48.800779
2021-462792,2021-01-08,000001,Vente,600000,9,,AV DE L ALMA,0080,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EI0064,,,52,,53,,59,,6,,,,4,4,Local industriel. commercial ou assimilé,229,0,,,,,,2.495716,48.787973
2021-462792,2021-01-08,000001,Vente,600000,9,,AV DE L ALMA,0080,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EI0064,,,6,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,18,0,,,,,,2.495716,48.787973
2021-462792,2021-01-08,000001,Vente,600000,9,,AV DE L ALMA,0080,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EI0064,,,4,,,,,,,,,,1,2,Appartement,50,2,,,,,,2.495716,48.787973
2021-462792,2021-01-08,000001,Vente,600000,9,,AV DE L ALMA,0080,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EI0064,,,6,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,23,0,,,,,,2.495716,48.787973
2021-462792,2021-01-08,000001,Vente,600000,9,,AV DE L ALMA,0080,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EI0064,,,6,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,2.495716,48.787973
2021-462792,2021-01-08,000001,Vente,600000,9,,AV DE L ALMA,0080,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EI0064,,,6,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,12,0,,,,,,2.495716,48.787973
2021-462792,2021-01-08,000001,Vente,600000,9,,AV DE L ALMA,0080,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EI0064,,,2,,3,,4,,5,,60,,9,4,Local industriel. commercial ou assimilé,162,0,,,,,,2.495716,48.787973
2021-462793,2021-01-12,000001,Vente en l'état futur d'achèvement,178065,81,,RUE DU PONT DE CRETEIL,7249,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CV0004,,,154,,,,,,,,,,1,,,,,,,,,,2.472673,48.800779
2021-462793,2021-01-12,000001,Vente en l'état futur d'achèvement,178065,81,,RUE DU PONT DE CRETEIL,7249,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CV0004,,,21,,,,,,,,,,1,,,,,,,,,,2.472673,48.800779
2021-462794,2021-01-15,000001,Vente,315000,23,,RUE EMILE ZOLA,3150,94140,94002,Alfortville,94,,,940020000U0150,,,,,,,,,,,,,0,1,Maison,51,2,S,sols,,,160,2.423065,48.79886
2021-462795,2021-01-13,000001,Vente,245000,16,,DNE DE CHATEAU GAILLARD,1447,94700,94046,Maisons-Alfort,94,,,940460000L0010,,,10351,50.2,11055,,,,,,,,2,2,Appartement,50,3,,,,,,2.433945,48.814354
2021-462796,2021-01-08,000001,Vente,478000,1,,RUE DELAPORTE,2540,94700,94046,Maisons-Alfort,94,,,94046000AT0002,,,44,,7,81.49,,,,,,,2,2,Appartement,80,4,,,,,,2.427343,48.804765
2021-462797,2021-01-08,000001,Vente,555147,8,,RUE D'ESTIENNE D'ORVES,3170,94220,94018,Charenton-le-Pont,94,,,940180000M0139,,,21,70.44,54,,,,,,,,2,2,Appartement,72,3,,,,,,2.414322,48.823896
2021-462798,2021-01-11,000001,Vente,350000,4,,RUE DE SEINE,8521,94140,94002,Alfortville,94,,,940020000I0017,,,41,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.414868,48.809652
2021-462798,2021-01-11,000001,Vente,350000,4,,RUE DE SEINE,8521,94140,94002,Alfortville,94,,,940020000I0017,,,257,,56,64.41,,,,,,,2,2,Appartement,63,3,,,,,,2.414868,48.809652
2021-462799,2021-01-05,000001,Vente,228000,3,,AV DE CHANZY,1495,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EY0018,,,105,41.4,237,,,,,,,,2,2,Appartement,38,1,,,,,,2.514191,48.792059
2021-462800,2021-01-08,000001,Vente,426500,13,,QUAI DU DOCTEUR MASS,2555,94700,94046,Maisons-Alfort,94,,,940460000A0292,,,11,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.416812,48.81581
2021-462800,2021-01-08,000001,Vente,426500,13,,QUAI DU DOCTEUR MASS,2555,94700,94046,Maisons-Alfort,94,,,940460000A0292,,,45,,,,,,,,,,1,2,Appartement,70,3,,,,,,2.416812,48.81581
2021-462801,2021-01-15,000001,Vente,245000,11,,RUE PAUL DEROULEDE,7145,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DQ0078,,,40,53.37,74,,,,,,,,2,2,Appartement,55,3,,,,,,2.484202,48.789485
2021-462802,2021-01-11,000001,Vente,200500,8,,VLA PASTEUR,7125,94000,94028,Créteil,94,,,94028000AG0156,,,1202,36.72,1227,,,,,,,,2,2,Appartement,37,1,,,,,,2.464317,48.789136
2021-462803,2021-01-14,000001,Vente en l'état futur d'achèvement,125000,2,,AV DU MAL LYAUTEY,6170,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DN0008,,,259,,,,,,,,,,1,,,,,,,,,,2.486191,48.793031
2021-462803,2021-01-14,000001,Vente en l'état futur d'achèvement,125000,2,,AV DU MAL LYAUTEY,6170,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DN0008,,,274,,,,,,,,,,1,,,,,,,,,,2.486191,48.793031
2021-462803,2021-01-14,000001,Vente en l'état futur d'achèvement,125000,2,,AV DU MAL LYAUTEY,6170,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DN0008,,,258,,,,,,,,,,1,,,,,,,,,,2.486191,48.793031
2021-462803,2021-01-14,000001,Vente en l'état futur d'achèvement,125000,2,,AV DU MAL LYAUTEY,6170,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DN0008,,,204,,,,,,,,,,1,,,,,,,,,,2.486191,48.793031
2021-462803,2021-01-14,000001,Vente en l'état futur d'achèvement,125000,2,,AV DU MAL LYAUTEY,6170,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DN0008,,,182,,,,,,,,,,1,,,,,,,,,,2.486191,48.793031
2021-462804,2021-01-15,000001,Vente,14000,7,,RUE ANATOLE FRANCE,0060,94140,94002,Alfortville,94,,,940020000E0046,,,1,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.41539,48.812745
2021-462805,2021-01-11,000001,Vente,625000,22,,RUE EDOUARD VAILLANT,3130,94140,94002,Alfortville,94,,,940020000F0126,,,,,,,,,,,,,0,2,Appartement,40,3,S,sols,,,252,2.417172,48.812028
2021-462805,2021-01-11,000001,Vente,625000,22,,RUE EDOUARD VAILLANT,3130,94140,94002,Alfortville,94,,,940020000F0126,,,,,,,,,,,,,0,2,Appartement,29,2,S,sols,,,252,2.417172,48.812028
2021-462806,2021-01-14,000001,Vente en l'état futur d'achèvement,120000,2,,AV DU MAL LYAUTEY,6170,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DN0008,,,256,,,,,,,,,,1,,,,,,,,,,2.486191,48.793031
2021-462806,2021-01-14,000001,Vente en l'état futur d'achèvement,120000,2,,AV DU MAL LYAUTEY,6170,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DN0008,,,181,,,,,,,,,,1,,,,,,,,,,2.486191,48.793031
2021-462806,2021-01-14,000001,Vente en l'état futur d'achèvement,120000,2,,AV DU MAL LYAUTEY,6170,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DN0008,,,240,,,,,,,,,,1,,,,,,,,,,2.486191,48.793031
2021-462806,2021-01-14,000001,Vente en l'état futur d'achèvement,120000,2,,AV DU MAL LYAUTEY,6170,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DN0008,,,257,,,,,,,,,,1,,,,,,,,,,2.486191,48.793031
2021-462806,2021-01-14,000001,Vente en l'état futur d'achèvement,120000,2,,AV DU MAL LYAUTEY,6170,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DN0008,,,203,,,,,,,,,,1,,,,,,,,,,2.486191,48.793031
2021-462807,2021-01-06,000001,Vente,466000,4,,QUAI DU PARC,7115,94100,94068,Saint-Maur-des-Fossés,94,,,940680000U0047,,,18,72.48,48,,,,,,,,2,2,Appartement,71,3,,,,,,2.491243,48.810374
2021-462807,2021-01-06,000001,Vente,466000,4,,QUAI DU PARC,7115,94100,94068,Saint-Maur-des-Fossés,94,,,940680000U0047,,,72,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.491243,48.810374
2021-462808,2021-01-15,000001,Vente en l'état futur d'achèvement,755000,14,,RUE CHEVALIER,1545,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EN0110,,,106,,,,,,,,,,1,,,,,,,,,,2.503652,48.790032
2021-462808,2021-01-15,000001,Vente en l'état futur d'achèvement,755000,14,,RUE CHEVALIER,1545,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EN0110,,,9,,,,,,,,,,1,,,,,,,,,,2.503652,48.790032
2021-462808,2021-01-15,000001,Vente en l'état futur d'achèvement,755000,14,,RUE CHEVALIER,1545,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EN0110,,,132,,,,,,,,,,1,,,,,,,,,,2.503652,48.790032
2021-462808,2021-01-15,000001,Vente en l'état futur d'achèvement,755000,14,,RUE CHEVALIER,1545,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EN0110,,,105,,,,,,,,,,1,,,,,,,,,,2.503652,48.790032
2021-462809,2021-01-11,000001,Vente,347830,43,,RUE EMILE ZOLA,3150,94140,94002,Alfortville,94,,,940020000V0079,,,5,,,,,,,,,,1,2,Appartement,66,4,,,,,,2.425771,48.799807
2021-462810,2021-01-05,000001,Vente,230000,1,,PAS SAILLENFAIT,8520,94000,94028,Créteil,94,,,94028000AE0183,,,322,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.466887,48.785751
2021-462810,2021-01-05,000001,Vente,230000,7,,PAS SAILLENFAIT,8520,94000,94028,Créteil,94,,,94028000AE0183,,,175,,44,71.41,,,,,,,2,2,Appartement,71,3,,,,,,2.466887,48.785751
2021-462811,2021-01-05,000001,Vente,432000,17,,RUE ROGER GIRODIT,8155,94140,94002,Alfortville,94,,,940020000V0027,,,10,,11,,13,,3,,,,4,2,Appartement,76,4,,,,,,2.424101,48.800336
2021-462811,2021-01-05,000001,Vente,432000,17,,RUE ROGER GIRODIT,8155,94140,94002,Alfortville,94,,,940020000V0027,,,10,,11,,13,,3,,,,4,4,Local industriel. commercial ou assimilé,5,0,,,,,,2.424101,48.800336
2021-462812,2021-01-12,000001,Vente,205000,4,,IMP DES CHALETS,1475,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CS0028,,,204,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.47491,48.801936
2021-462812,2021-01-12,000001,Vente,205000,4,,IMP DES CHALETS,1475,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CS0028,,,104,,19,36.23,,,,,,,2,2,Appartement,35,1,,,,,,2.47491,48.801936
2021-462813,2021-01-14,000001,Vente,2000,84,,QUAI DU PETIT PARC,7191,94100,94068,Saint-Maur-des-Fossés,94,,,940680000U0030,,,59,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.489387,48.810845
