id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2021-474170,2021-01-08,000001,Vente,376600,8,,IMP DES CARNELLES,0152,95520,95476,Osny,95,,,95476000HD0250,,,,,,,,,,,,,0,1,Maison,109,4,S,sols,,,530,2.080954,49.059643
2021-474171,2021-01-08,000001,Vente,140000,,,LE BUARD,B013,95450,95592,Seraincourt,95,,,95592000AL0007,,,,,,,,,,,,,0,,,,,T,terres,,,2097,1.878705,49.022942
2021-474171,2021-01-08,000001,Vente,140000,30,,RUE DE LA MONTCIENT,0176,95450,95592,Seraincourt,95,,,95592000AM0075,,,,,,,,,,,,,0,1,Maison,62,3,S,sols,,,1000,1.877825,49.022106
2021-474171,2021-01-08,000001,Vente,140000,30,,RUE DE LA MONTCIENT,0176,95450,95592,Seraincourt,95,,,95592000AM0075,,,,,,,,,,,,,0,1,Maison,62,3,AG,terrains d'agrément,,,24748,1.877825,49.022106
2021-474172,2021-01-07,000001,Vente en l'état futur d'achèvement,173000,8,,RUE DES ESCADRONS,0577,95300,95500,Pontoise,95,,,95500000BI0288,,,1295,,,,,,,,,,1,,,,,,,,,,2.087163,49.04217
2021-474172,2021-01-07,000001,Vente en l'état futur d'achèvement,173000,8,,RUE DES ESCADRONS,0577,95300,95500,Pontoise,95,,,95500000BI0288,,,1022,,,,,,,,,,1,,,,,,,,,,2.087163,49.04217
2021-474173,2021-01-05,000001,Vente,170000,4,,AV BERNARD HIRSCH,0036,95000,95127,Cergy,95,,,95127000AY0085,,,528,51.3,,,,,,,,,1,2,Appartement,51,2,,,,,,2.078849,49.034471
2021-474173,2021-01-05,000001,Vente,170000,4,,AV BERNARD HIRSCH,0036,95000,95127,Cergy,95,,,95127000AY0085,,,261,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.078849,49.034471
2021-474174,2021-01-05,000001,Vente,331655,7,,RUE CLAUDE LORRAIN,0124,95310,95572,Saint-Ouen-l'Aumône,95,,,95572000BM0387,,,,,,,,,,,,,0,1,Maison,103,5,S,sols,,,525,2.123601,49.043382
2021-474175,2021-01-05,000001,Vente,120000,4,B,RUE DE VILLIERS ADAM,0700,95290,95313,L'Isle-Adam,95,,,95313000AV0005,,,10,73.3,15,,16,,17,,18,,14,4,Local industriel. commercial ou assimilé,258,0,,,,,,2.219539,49.107321
2021-474176,2021-01-13,000001,Vente,230000,47,,RUE DES LAPEREAUX,0493,95280,95323,Jouy-le-Moutier,95,,,95323000CS0060,,,,,,,,,,,,,0,1,Maison,115,5,S,sols,,,291,2.043525,49.005414
2021-474177,2021-01-05,000002,Vente,239000,2,,RUE DE BERNES,0080,95820,95116,Bruyères-sur-Oise,95,,,95116000AB0232,,,,,,,,,,,,,0,,,,,S,sols,,,492,2.325686,49.156446
2021-474178,2021-01-12,000001,Vente,342000,8,,RES HAMEAU DES GATS,A042,95450,95040,Avernes,95,,,95040000ZK0042,,,,,,,,,,,,,0,1,Maison,124,5,S,sols,,,658,1.869193,49.081839
2021-474179,2021-01-08,000001,Vente,162000,11,,RUE DE LA DESTINEE,0348,95800,95127,Cergy,95,,,95127000EI0106,,,245,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.011805,49.047507
2021-474179,2021-01-08,000001,Vente,162000,11,,RUE DE LA DESTINEE,0348,95800,95127,Cergy,95,,,95127000EI0106,,,76,64.99,,,,,,,,,1,2,Appartement,65,3,,,,,,2.011805,49.047507
2021-474180,2021-01-06,000001,Vente,240000,68,,RUE DE SENLIS,0745,95260,95052,Beaumont-sur-Oise,95,,,95052000AK0360,,,,,,,,,,,,,0,1,Maison,70,5,S,sols,,,214,2.292201,49.142434
2021-474181,2021-01-12,000001,Vente en l'état futur d'achèvement,199000,,,,,,95500,Pontoise,95,,,95500000AL0340,,,134,,,,,,,,,,1,,,,,,,,,,2.093592,49.048155
2021-474181,2021-01-12,000001,Vente en l'état futur d'achèvement,199000,,,,,,95500,Pontoise,95,,,95500000AL0340,,,218,,,,,,,,,,1,,,,,,,,,,2.093592,49.048155
2021-474182,2021-01-04,000001,Vente,171500,,,HAMEAU DE CHAUDRY,B038,95510,95656,Vienne-en-Arthies,95,,,95656000AH0038,,,,,,,,,,,,,0,,,,,J,jardins,POTAG,Jardin potager,547,1.71663,49.074495
2021-474182,2021-01-04,000001,Vente,171500,31,,CHE DE LA VALLEE,0277,95510,95656,Vienne-en-Arthies,95,,,95656000AH0039,,,,,,,,,,,,,0,1,Maison,123,6,S,sols,,,174,1.717058,49.074489
2021-474183,2021-01-13,000001,Vente,208500,9,,CHT BRULOIRS,A140,95000,95127,Cergy,95,,,95127000BD0004,,,165,80.8,,,,,,,,,1,4,Local industriel. commercial ou assimilé,80,0,,,,,,2.074951,49.028261
2021-474184,2021-01-11,000001,Vente,376500,69,,RUE CLAUDE MONET,0056,95540,95394,Méry-sur-Oise,95,,,953940000B2794,,,,,,,,,,,,,0,1,Maison,91,5,S,sols,,,261,2.16775,49.062579
2021-474185,2021-01-06,000001,Vente,245000,34,,RUE DE LA BOUSSOLE,0072,95490,95637,Vauréal,95,,,95637000DN1318,,,,,,,,,,,,,0,1,Maison,76,4,S,sols,,,173,2.028275,49.027251
2021-474185,2021-01-06,000001,Vente,245000,34,,RUE DE LA BOUSSOLE,0072,95490,95637,Vauréal,95,,,95637000DN1379,,,,,,,,,,,,,0,,,,,S,sols,,,8,2.028309,49.027137
2021-474186,2021-01-08,000001,Vente,135220,6,,RUE DES DIX ARPENTS OCRES,0186,95610,95218,Éragny,95,,,95218000BC0260,,,39,80.31,,,,,,,,,1,2,Appartement,77,4,,,,,,2.107975,49.018495
2021-474186,2021-01-08,000001,Vente,135220,9001,,RUE DES DIX ARPENTS OCRES,0186,95610,95218,Éragny,95,,,95218000BC0261,,,39,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.107278,49.018564
2021-474187,2021-01-11,000001,Vente,312230,15,,RUE DE L ALIZE,0016,95610,95218,Éragny,95,,,95218000BL0070,,,,,,,,,,,,,0,1,Maison,87,5,S,sols,,,609,2.098133,49.016759
2021-474188,2021-01-04,000001,Vente,230000,1,,RTE DE BRAY ET LU,0020,95710,95150,Chaussy,95,,,951500000B0784,,,,,,,,,,,,,0,1,Maison,160,6,S,sols,,,203,1.691205,49.122201
2021-474189,2021-01-06,000001,Vente,213000,44,,RUE DE GISORS,0220,95750,95142,Chars,95,,,95142000AD0046,,1,,,,,,,,,,,0,,,,,,,,,,1.934429,49.160896
2021-474189,2021-01-06,000001,Vente,213000,44,,RUE DE GISORS,0220,95750,95142,Chars,95,,,95142000AD0297,,,,,,,,,,,,,0,1,Maison,96,4,S,sols,,,276,1.934051,49.160876
2021-474189,2021-01-06,000001,Vente,213000,,,,,,95142,Chars,95,,,95142000AD0300,,1,,,,,,,,,,,0,,,,,,,,,,1.934118,49.160723
2021-474189,2021-01-06,000001,Vente,213000,42,,RUE DE GISORS,0220,95750,95142,Chars,95,,,95142000AD0305,,,,,,,,,,,,,0,,,,,S,sols,,,39,1.934138,49.160841
2021-474190,2021-01-07,000001,Vente,276100,,,SAINT JACQUES,B067,95420,95355,Magny-en-Vexin,95,,,95355000AM0036,,,,,,,,,,,,,0,,,,,J,jardins,POTAG,Jardin potager,280,1.798856,49.159524
2021-474190,2021-01-07,000001,Vente,276100,97,,RUE DE BEAUVAIS,0020,95420,95355,Magny-en-Vexin,95,,,95355000AM0125,,,,,,,,,,,,,0,1,Maison,130,4,S,sols,,,417,1.798604,49.159394
2021-474191,2021-01-08,000001,Vente,259990,6,,RUE PASTEUR,0580,95310,95572,Saint-Ouen-l'Aumône,95,,,95572000BE0052,,,,,,,,,,,,,0,1,Maison,50,3,S,sols,,,646,2.124648,49.047745
2021-474192,2021-01-13,000001,Vente en l'état futur d'achèvement,381000,46,B,AV DE PARIS,0470,95290,95313,L'Isle-Adam,95,,,95313000AW0094,,,415,,,,,,,,,,1,,,,,,,,,,2.226024,49.109932
2021-474192,2021-01-13,000001,Vente en l'état futur d'achèvement,381000,46,B,AV DE PARIS,0470,95290,95313,L'Isle-Adam,95,,,95313000AW0094,,,420,,,,,,,,,,1,,,,,,,,,,2.226024,49.109932
2021-474192,2021-01-13,000001,Vente en l'état futur d'achèvement,381000,46,B,AV DE PARIS,0470,95290,95313,L'Isle-Adam,95,,,95313000AW0094,,,104,,,,,,,,,,1,,,,,,,,,,2.226024,49.109932
2021-474192,2021-01-13,000001,Vente en l'état futur d'achèvement,381000,46,B,AV DE PARIS,0470,95290,95313,L'Isle-Adam,95,,,95313000AW0094,,,317,,,,,,,,,,1,,,,,,,,,,2.226024,49.109932
2021-474193,2021-01-08,000001,Vente,199000,33,,RUE RICHEBOUT,0480,95430,95120,Butry-sur-Oise,95,,,95120000AB0383,,,,,,,,,,,,,0,1,Maison,64,4,S,sols,,,56,2.199769,49.085387
2021-474194,2021-01-08,000001,Vente,151000,1,,RUE DE BRETAGNE,0185,95300,95500,Pontoise,95,,,95500000AY0105,,,1,99.04,102,,,,,,,,2,2,Appartement,99,5,,,,,,2.09031,49.0638
2021-474194,2021-01-08,000001,Vente,151000,3,,RUE DE BRETAGNE,0185,95300,95500,Pontoise,95,,,95500000AY0105,,,235,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.09031,49.0638
2021-474195,2021-01-11,000001,Vente,506970,78,,RTE DE VILLIERS ADAM,1540,95630,95392,Mériel,95,,,95392000AH0116,,,,,,,,,,,,,0,1,Maison,108,5,S,sols,,,555,2.216183,49.072114
2021-474195,2021-01-11,000001,Vente,506970,,,BOIS DE LA GARENNE,B003,95630,95392,Mériel,95,,,95392000AH0184,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,,,281,2.21596,49.071937
2021-474195,2021-01-11,000001,Vente,506970,,,BOIS DE LA GARENNE,B003,95630,95392,Mériel,95,,,95392000AH0185,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,,,240,2.216134,49.071865
2021-474195,2021-01-11,000001,Vente,506970,,,BOIS DE LA GARENNE,B003,95630,95392,Mériel,95,,,95392000AH0186,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,,,199,2.216274,49.071809
2021-474195,2021-01-11,000001,Vente,506970,,,BOIS DE LA GARENNE,B003,95630,95392,Mériel,95,,,95392000AH0212,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,,,94,2.215806,49.071848
2021-474195,2021-01-11,000001,Vente,506970,,,BOIS DE LA GARENNE,B003,95630,95392,Mériel,95,,,95392000AH0213,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,,,135,2.215981,49.071776
2021-474195,2021-01-11,000001,Vente,506970,,,BOIS DE LA GARENNE,B003,95630,95392,Mériel,95,,,95392000AH0214,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,,,176,2.216153,49.071704
2021-474196,2021-01-04,000001,Vente,101000,32,,RUE SAINT JEAN,1730,95300,95500,Pontoise,95,,,95500000BE0076,,,2,22,,,,,,,,,1,2,Appartement,20,1,,,,,,2.093337,49.051847
2021-474197,2021-01-04,000001,Vente,292800,8,,RUE DES RENARDEAUX,0943,95280,95323,Jouy-le-Moutier,95,,,95323000CS0185,,,,,,,,,,,,,0,1,Maison,78,4,S,sols,,,126,2.042067,49.005788
2021-474198,2021-01-12,000001,Vente,126000,106,,CHS JULES CESAR,0640,95520,95476,Osny,95,,,95476000ZA0265,,,412,28.04,759,,,,,,,,2,2,Appartement,28,1,,,,,,2.047407,49.058852
2021-474199,2021-01-06,000001,Vente,400000,10,,RUE LECHARPENTIER,1030,95300,95500,Pontoise,95,,,95500000BD0324,,,,,,,,,,,,,0,,,,,S,sols,,,598,2.102896,49.056295
2021-474199,2021-01-06,000001,Vente,400000,49,,RUE VICTOR HUGO,1940,95300,95500,Pontoise,95,,,95500000BD0329,,,,,,,,,,,,,0,,,,,S,sols,,,36,2.103533,49.056433
2021-474199,2021-01-06,000001,Vente,400000,49,B,RUE VICTOR HUGO,1940,95300,95500,Pontoise,95,,,95500000BD0712,,,,,,,,,,,,,0,1,Maison,108,6,S,sols,,,514,2.103205,49.056423
2021-474199,2021-01-06,000001,Vente,400000,49,T,RUE VICTOR HUGO,1940,95300,95500,Pontoise,95,,,95500000BD0713,,,,,,,,,,,,,0,1,Maison,122,5,S,sols,,,99,2.103378,49.056525
2021-474200,2021-01-15,000001,Vente,235000,12,,AV BERNARD HIRSCH,0036,95000,95127,Cergy,95,,,95127000AY0085,,,310,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.078849,49.034471
2021-474200,2021-01-15,000001,Vente,235000,12,,AV BERNARD HIRSCH,0036,95000,95127,Cergy,95,,,95127000AY0085,,,1007,61.1,,,,,,,,,1,2,Appartement,61,3,,,,,,2.078849,49.034471
2021-474201,2021-01-08,000001,Vente,342000,8,,RUE DE LA BORNE AUX DAMES,0077,95610,95218,Éragny,95,,,95218000BI0192,,,,,,,,,,,,,0,1,Maison,95,5,S,sols,,,216,2.108763,49.015091
2021-474202,2021-01-06,000001,Vente,173350,5,,RUE DE PIERRELAYE,0607,95310,95572,Saint-Ouen-l'Aumône,95,,,95572000BN0134,,,9,57.9,,,,,,,,,1,2,Appartement,57,3,,,,,,2.129811,49.033943
2021-474202,2021-01-06,000001,Vente,173350,29,,RUE DIDEROT,0181,95310,95572,Saint-Ouen-l'Aumône,95,,,95572000BN0134,,,95,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.129811,49.033943
2021-474203,2021-01-06,000001,Vente,172000,13,,AV CAMILLE SAINT SAENS,0151,95280,95323,Jouy-le-Moutier,95,,,95323000CH0296,,,38,65.63,52,,,,,,,,2,2,Appartement,66,3,,,,,,2.02615,49.012603
2021-474203,2021-01-06,000001,Vente,172000,13,,AV CAMILLE SAINT SAENS,0151,95280,95323,Jouy-le-Moutier,95,,,95323000CH0296,,,154,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.02615,49.012603
2021-474204,2021-01-15,000001,Vente en l'état futur d'achèvement,239900,,,CHE DES CLOS BILLES,0267,95800,95127,Cergy,95,,,95127000EO0164,,,346,,,,,,,,,,1,,,,,,,,,,2.025618,49.043401
2021-474204,2021-01-15,000001,Vente en l'état futur d'achèvement,239900,,,CHE DES CLOS BILLES,0267,95800,95127,Cergy,95,,,95127000EO0164,,,111,62.99,,,,,,,,,1,,,,,,,,,,2.025618,49.043401
2021-474205,2021-01-13,000001,Vente en l'état futur d'achèvement,324500,,,CHE DES CLOS BILLES,0267,95800,95127,Cergy,95,,,95127000EO0188,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,156,2.024484,49.042086
2021-474206,2021-01-14,000001,Vente en l'état futur d'achèvement,222560,8,,RUE DES ESCADRONS,0577,95300,95500,Pontoise,95,,,95500000BI0288,,,1018,,,,,,,,,,1,,,,,,,,,,2.087163,49.04217
2021-474206,2021-01-14,000001,Vente en l'état futur d'achèvement,222560,8,,RUE DES ESCADRONS,0577,95300,95500,Pontoise,95,,,95500000BI0288,,,1209,,,,,,,,,,1,,,,,,,,,,2.087163,49.04217
2021-474206,2021-01-14,000001,Vente en l'état futur d'achèvement,222560,8,,RUE DES ESCADRONS,0577,95300,95500,Pontoise,95,,,95500000BI0288,,,1208,,,,,,,,,,1,,,,,,,,,,2.087163,49.04217
2021-474207,2021-01-08,000001,Vente,252500,9001,,CHT BRULOIRS,A140,95000,95127,Cergy,95,,,95127000BD0004,,,465,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.074951,49.028261
2021-474207,2021-01-08,000001,Vente,252500,8,,CHT BRULOIRS,A140,95000,95127,Cergy,95,,,95127000BD0004,,,160,96.9,,,,,,,,,1,2,Appartement,97,4,,,,,,2.074951,49.028261
2021-474208,2021-01-11,000001,Vente,176520,8,,AV DES TROIS EPIS,1796,95800,95127,Cergy,95,,,95127000EK0149,,,68,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.013356,49.051815
2021-474208,2021-01-11,000001,Vente,176520,8,,AV DES TROIS EPIS,1796,95800,95127,Cergy,95,,,95127000EK0149,,,22,48.16,,,,,,,,,1,2,Appartement,48,2,,,,,,2.013356,49.051815
2021-474209,2021-01-04,000001,Vente,135800,75,,RUE DE GISORS,0770,95300,95500,Pontoise,95,,,95500000BE0446,,,14,35.72,556,,,,,,,,2,2,Appartement,36,1,,,,,,2.091325,49.0554
2021-474210,2021-01-12,000001,Vente,199000,43,,RUE DU BAS RUCOURT,0168,95180,95388,Menucourt,95,,,953880000A0331,,,30,60.38,,,,,,,,,1,2,Appartement,60,3,,,,,,1.971486,49.028258
2021-474210,2021-01-12,000001,Vente,199000,43,,RUE DU BAS RUCOURT,0168,95180,95388,Menucourt,95,,,953880000A0331,,,23,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.971486,49.028258
2021-474211,2021-01-06,000001,Vente,405230,7,,RUE DE L'AMIRAL,0065,95000,95127,Cergy,95,,,95127000BA0072,,,,,,,,,,,,,0,1,Maison,139,6,S,sols,,,192,2.06119,49.03023
2021-474212,2021-01-06,000001,Vente,331180,3,,RUE NATIONALE,1020,95000,95127,Cergy,95,,,95127000AL0155,,,,,,,,,,,,,0,1,Maison,103,4,S,sols,,,90,2.061623,49.034506
2021-474213,2021-01-05,000001,Vente,1,,,RUE DES COCHEVIS,0183,95280,95323,Jouy-le-Moutier,95,,,95323000CS0404,,,,,,,,,,,,,0,,,,,S,sols,,,53,2.038795,49.005523
2021-474214,2021-01-05,000001,Vente,300,,,RUE DES COCHEVIS,0183,95280,95323,Jouy-le-Moutier,95,,,95323000CS0405,,,,,,,,,,,,,0,,,,,S,sols,,,78,2.038443,49.005407
2021-474215,2021-01-04,000001,Vente,145000,26,,RUE PIERRE BUTIN,1440,95300,95500,Pontoise,95,,,95500000AK0494,,,11,,4,41.38,,,,,,,2,2,Appartement,46,2,,,,,,2.098782,49.047954
2021-474216,2021-01-15,000001,Vente,180500,55,,BD DE L'EVASION,0462,95800,95127,Cergy,95,,,95127000EI0050,,,2,56.11,,,,,,,,,1,2,Appartement,56,3,,,,,,2.014767,49.04876
2021-474216,2021-01-15,000001,Vente,180500,55,,BD DE L'EVASION,0462,95800,95127,Cergy,95,,,95127000EI0050,,,130,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.014767,49.04876
2021-474217,2021-01-06,000001,Vente,117684,,,LE MOULINARD,B047,95520,95476,Osny,95,,,95476000AR0332,,,,,,,,,,,,,0,,,,,L,landes,FRICH,Friche,1051,2.048538,49.064743
2021-474218,2021-01-08,000001,Vente,212000,1,,RUE DU PAPIER COUCHE,0355,95610,95218,Éragny,95,,,95218000AT0033,,,25,67.97,,,,,,,,,1,2,Appartement,67,3,,,,,,2.091351,49.017029
2021-474218,2021-01-08,000001,Vente,212000,1,,RUE DU PAPIER COUCHE,0355,95610,95218,Éragny,95,,,95218000AT0033,,,254,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.091351,49.017029
2021-474218,2021-01-08,000001,Vente,212000,1,,RUE DU PAPIER COUCHE,0355,95610,95218,Éragny,95,,,95218000AT0033,,,255,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.091351,49.017029
2021-474219,2021-01-08,000001,Vente,152100,105,B,AV ROGER GUICHARD,0443,95610,95218,Éragny,95,,,95218000AE0039,,,488,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.100109,49.029405
2021-474219,2021-01-08,000001,Vente,152100,93,,AV ROGER GUICHARD,0443,95610,95218,Éragny,95,,,95218000AE0039,,,312,62.45,331,,,,,,,,2,2,Appartement,63,3,,,,,,2.100109,49.029405
2021-474220,2021-01-11,000001,Vente,2600000,15,,AV DE LA MARE,0469,95310,95572,Saint-Ouen-l'Aumône,95,,,95572000DR0014,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,1440,0,S,sols,,,3998,2.140815,49.043275
2021-474220,2021-01-11,000001,Vente,2600000,15,,AV DE LA MARE,0469,95310,95572,Saint-Ouen-l'Aumône,95,,,95572000DR0014,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,170,0,S,sols,,,3998,2.140815,49.043275
2021-474221,2021-01-13,000001,Vente en l'état futur d'achèvement,154695,,,LES HEURELLES,B052,95000,95127,Cergy,95,,,95127000ZC0611,,,209,,,,,,,,,,1,,,,,,,,,,2.053838,49.048985
2021-474221,2021-01-13,000001,Vente en l'état futur d'achèvement,154695,,,LES HEURELLES,B052,95000,95127,Cergy,95,,,95127000ZC0611,,,23,,,,,,,,,,1,,,,,,,,,,2.053838,49.048985
