,insee,bornes_score
0,01001,3.3140673788225756
1,01002,1.3712388810729856
2,01004,3.6458294266986093
3,01005,6.6655777814787855
4,01006,0.9768185131959878
5,01007,2.930676199988285
6,01008,3.554208887510066
7,01009,0.7078027576951844
8,01010,0.6604952011060922
9,01011,1.3306512299064428
10,01012,1.556088991904438
11,01013,1.6149634062885228
12,01014,1.211079338703275
13,01015,1.482497399159218
14,01016,5.251968189753162
15,01017,1.637214223632613
16,01019,0.47675895352121533
17,01021,10.942976674265626
18,01022,0.8148570189224265
19,01023,11.582425707340494
20,01024,9.11901969160939
21,01025,6.416638624470681
22,01026,7.9779709072357194
23,01027,13.914664477923186
24,01028,5.00269232853374
25,01029,1.745805921003861
26,01030,17.48238077709692
27,01031,1.8341349241426723
28,01032,7.973899469362955
29,01033,3.0651422011697744
30,01034,2.3199870047074813
31,01035,1.1638472465944596
32,01036,0.19648553931125048
33,01037,1.952073505674866
34,01038,8.468311806937734
35,01039,0.7636433044264404
36,01040,3.82822099441817
37,01041,3.1488193287758195
38,01042,7.2144848292514645
39,01043,28.91162201699905
40,01044,1.3912008873018047
41,01045,3.549122069379556
42,01046,5.283045577128919
43,01047,9.402664726345034
44,01049,24.51020166623984
45,01050,4.9910290384916856
46,01051,7.828502082931363
47,01052,2.7732458319273277
48,01053,35.64446122115707
49,01054,6.653094497988416
50,01056,1.5755472543968159
51,01057,9.867610632959074
52,01058,2.495940187632286
53,01060,1.1524715595164152
54,01061,3.242823996703245
55,01062,8.77835047906447
56,01063,4.237028039541981
57,01064,1.6928651991607913
58,01065,10.834060619279297
59,01066,0.7161498029992056
60,01067,8.341601349896756
61,01068,3.770043763638739
62,01069,13.646489528358025
63,01071,10.111894489641054
64,01072,42.53307819661682
65,01073,0.6952643846110991
66,01074,2.2075118392390145
67,01075,8.618590941790949
68,01076,0.9983016201066272
69,01077,8.30074021383837
70,01078,6.845609690116066
71,01079,0.2021546630723999
72,01080,0.6891951846268535
73,01081,1.52033847642004
74,01082,0.9379483875989488
75,01083,6.092906029715629
76,01084,3.7836604865992114
77,01085,1.094301543266414
78,01087,1.287623032327891
79,01088,7.181675073489296
80,01089,4.682461960232283
81,01090,2.7185814432595596
82,01092,2.581436256448133
83,01093,4.018783719119313
84,01094,4.8692859265798285
85,01095,7.444333983095036
86,01096,4.947042582434466
87,01098,0.528857532633486
88,01099,6.444967445326994
89,01100,0.5927470571263989
90,01101,1.5249239626498503
91,01102,6.540302020575499
92,01103,10.566565408639603
93,01104,3.3394722144702076
94,01105,16.867347160782884
95,01106,8.759794677506846
96,01107,2.259489320043013
97,01108,2.5188589472700604
98,01109,5.055791507228511
99,01110,1.2914218697157498
100,01111,1.8305740996230948
101,01112,1.6362663695223225
102,01113,7.06486319653863
103,01114,3.0805404654447197
104,01115,6.658626086034566
105,01116,0.6423791961065027
106,01117,1.291069701175396
107,01118,1.0575238399285811
108,01121,1.2528663044668416
109,01123,9.570959723171365
110,01124,1.492530472559638
111,01125,6.769684867964722
112,01127,7.256809816548516
113,01128,1.7430322522161092
114,01129,2.604453060870113
115,01130,7.33517046759759
116,01133,2.396351175349374
117,01134,9.947441767325806
118,01135,5.954111713934165
119,01136,6.565498957264096
120,01138,1.134024204515107
121,01139,1.3047309377558947
122,01140,7.0150154384321635
123,01141,0.41395158816839633
124,01142,16.755570469083544
125,01143,3.621795050091974
126,01145,7.093715903395912
127,01146,3.437633653477339
128,01147,1.866365208731099
129,01148,0.7658925630538179
130,01149,3.217084011178277
131,01150,15.31960297822781
132,01151,7.7191317528957
133,01152,1.0007365467053955
134,01153,4.239441672214311
135,01154,0.0
136,01155,1.1335328795129274
137,01156,5.739373690570302
138,01157,11.809694586358223
139,01158,5.0936441921602835
140,01159,14.998704819550639
141,01160,11.970591609548629
142,01162,1.398816491027602
143,01163,2.9373671738013636
144,01165,7.127830850014618
145,01166,14.089563846901147
146,01167,7.547142942998651
147,01169,8.681077419698045
148,01170,4.042184898308005
149,01171,1.398053448871934
150,01173,4.595919917745236
151,01174,1.4703546821327558
152,01175,7.123979328920816
153,01177,9.549785727479392
154,01179,10.181488313822516
155,01180,6.970897725879656
156,01181,1.5455395993457053
157,01183,8.369949450356255
158,01184,9.523879525141888
159,01185,0.36461519815373755
160,01187,0.9083869229304797
161,01188,5.5575425850448985
162,01189,1.0967378714275486
163,01190,0.6843539281795362
164,01191,1.175052787996417
165,01192,3.0508891033908663
166,01193,2.863626660260725
167,01194,23.405210073483495
168,01195,30.559651461877145
169,01196,2.6169711584987145
170,01197,14.750241782005672
171,01198,3.5460093645391466
172,01199,4.778603456102377
173,01200,5.837652870604416
174,01202,5.390468972706634
175,01203,7.467860683529422
176,01204,1.3178464857888632
177,01206,1.2339877013372305
178,01207,4.7302159014914915
179,01208,1.827237326156038
180,01209,4.7590062093004475
181,01210,2.581760849450898
182,01211,9.597195663952844
183,01212,1.085364377473376
184,01213,3.7710864998976312
185,01214,7.435171805019785
186,01215,1.0681682624508164
187,01216,1.0249026975850508
188,01219,1.4337038121622518
189,01224,9.583816661361046
190,01225,7.697380154319799
191,01227,2.2312978413364606
192,01228,4.142397287271839
193,01229,5.694813156262068
194,01230,1.6876284076265413
195,01231,11.047289515994235
196,01232,7.103560794251692
197,01233,0.7419317122222737
198,01234,1.2507471440418338
199,01235,1.5875624533401251
200,01236,5.194422384190225
201,01237,1.3645191430680166
202,01238,19.65687470085209
203,01239,3.111259235299258
204,01240,3.701126838195256
205,01241,15.069229342532397
206,01242,4.78925565131607
207,01243,8.929587839013347
208,01244,6.617269009508547
209,01245,11.62165335762894
210,01246,7.138945635194486
211,01247,2.9625761745826713
212,01248,21.90724222740793
213,01249,28.452771475540214
214,01250,11.913686018705043
215,01252,7.337571032895815
216,01254,22.102147129377187
217,01255,2.0069195316877972
218,01257,1.5013778051429383
219,01258,7.253887670884686
220,01259,8.487391497897645
221,01260,4.548230507036542
222,01261,6.7109517606926286
223,01262,10.120454868042962
224,01263,7.952865796817044
225,01264,8.747626263596404
226,01265,1.4342286018959631
227,01266,4.613298291626577
228,01267,4.83735367711435
229,01268,4.002659419733081
230,01269,2.122663480087315
231,01272,3.9676707681063297
232,01273,8.44298208481914
233,01274,1.6262391980866955
234,01275,34.62569098480538
235,01276,24.028968914640828
236,01277,1.2000255318873079
237,01279,1.9463701658767134
238,01280,0.6292713767927572
239,01281,17.02015843869006
240,01282,1.0048183203061238
241,01283,2.0159597262853413
242,01284,8.928951523211733
243,01285,17.612431993423073
244,01286,3.8854761196293666
245,01288,5.503653104208659
246,01289,16.953311610113836
247,01290,6.793891868663205
248,01291,5.30480198347723
249,01293,5.452601109499177
250,01294,4.119392014042732
251,01295,7.062325443947997
252,01296,2.5456327845418154
253,01297,7.2270494688639575
254,01298,1.24141800414022
255,01299,1.234055811126748
256,01301,9.371878441299708
257,01302,1.8328112710389781
258,01303,7.6074826828924715
259,01304,6.684595633790325
260,01305,7.087172941991837
261,01306,8.66280052185507
262,01307,3.231562594983002
263,01308,6.389965550237191
264,01309,5.20467139066674
265,01310,2.224465752341076
266,01311,0.4279621671036318
267,01313,11.586230278318332
268,01314,4.406360506439066
269,01317,21.602665304508154
270,01318,9.906303618260889
271,01319,3.8407075050722423
272,01320,12.231420824927849
273,01321,18.496888799361173
274,01322,15.347020052407904
275,01323,8.735456729844836
276,01325,3.3569242813606017
277,01328,3.4726490413399063
278,01329,0.5245412106319994
279,01330,0.753020643301983
280,01331,6.308357447556413
281,01332,8.421227543638384
282,01333,13.851586855403387
283,01334,5.547239352849722
284,01335,4.6545010156634
285,01336,9.063984872154307
286,01337,5.9370773228967
287,01338,1.7803161862524985
288,01339,19.10747743636955
289,01342,8.141000619949034
290,01343,5.900264790015204
291,01344,16.572857707540358
292,01345,4.058877749974446
293,01346,6.019682570134413
294,01347,17.262086434619693
295,01348,7.068813071886343
296,01349,3.5891336168661683
297,01350,12.187920402574147
298,01351,4.265675724420518
299,01352,4.382187553341013
300,01353,15.54769698148899
301,01354,12.07193234184471
