,insee,bornes_score
0,00000,0.0
1,01001,2.6003135043354826
2,01002,9.307982122695272
3,01004,5.339293477205618
4,01005,7.349173137699394
5,01006,1.011264519155595
6,01007,10.511241207040056
7,01008,2.6441512514882266
8,01009,0.25179136985225287
9,01010,0.5630642710994491
10,01011,3.3036195847841308
11,01012,2.436039932239508
12,01013,0.9328714715839851
13,01014,2.6193531894411697
14,01015,1.4787125257240228
15,01016,19.47039027329315
16,01017,1.0429042944506954
17,01019,0.35929697296067736
18,01021,14.50380776084791
19,01022,0.3018573452061466
20,01023,36.26795281451299
21,01024,12.529507091683477
22,01025,16.043007620393517
23,01026,18.4281274151936
24,01027,19.440580603889458
25,01028,5.1999701744422655
26,01029,4.578901370204312
27,01030,23.034814723871047
28,01031,5.40229993305989
29,01032,8.209372944061846
30,01033,3.8274037562854453
31,01034,1.622451146522374
32,01035,1.4644699891243693
33,01036,0.09509610655238379
34,01037,0.9943320044585447
35,01038,13.050825429483318
36,01039,0.6057275074142341
37,01040,11.49725035891112
38,01041,2.767546245618629
39,01042,8.933861703894578
40,01043,47.865052490952195
41,01044,1.7076654216097298
42,01045,5.594871238799355
43,01046,7.628832304449073
44,01047,5.291358001473652
45,01049,33.44352985366355
46,01050,14.549840959382841
47,01051,14.882063300558823
48,01052,1.6745071664180893
49,01053,38.59108513331755
50,01054,7.199520146840845
51,01056,9.940001682584207
52,01057,33.62880176251842
53,01058,3.2705699929256755
54,01060,2.6155643384310694
55,01061,3.0056036418080145
56,01062,10.45388231025045
57,01063,5.521971279142239
58,01064,0.5969539915576694
59,01065,16.10528179643094
60,01066,0.6933920719777611
61,01067,25.263376062193704
62,01068,12.500614460204684
63,01069,67.26681454084083
64,01071,4.7120577489012
65,01072,42.45053876316687
66,01073,0.5515815744582299
67,01074,8.740965634821197
68,01075,10.65999234989082
69,01076,1.9153705857470313
70,01077,20.210245273957902
71,01078,8.398021367250426
72,01079,0.09704245676865673
73,01080,2.062689258158165
74,01081,2.1231772834178115
75,01082,1.1985032685123205
76,01083,6.478114358849256
77,01084,2.5399324842309996
78,01085,0.7182690276450856
79,01087,2.8591518315425857
80,01088,4.878468382649846
81,01089,8.674031608126048
82,01090,9.818459221529828
83,01092,8.2977050878523
84,01093,3.944503414605666
85,01094,17.167652574066476
86,01095,12.256189951620236
87,01096,10.500571825467995
88,01098,0.1665612367409788
89,01099,2.4843290909911153
90,01100,0.26556442456483037
91,01101,3.9230393405455697
92,01102,18.70685638898302
93,01103,8.437651963723356
94,01104,5.01377510094296
95,01105,21.19391874787868
96,01106,15.784266615922457
97,01107,1.40998698201562
98,01108,4.2379705316623895
99,01109,7.10953527195262
100,01110,1.2666821319673311
101,01111,1.054737310547196
102,01112,4.807901566417858
103,01113,12.483968113687524
104,01114,5.6739218337399375
105,01115,8.225266962908917
106,01116,0.26556620414937987
107,01117,1.3217918353030766
108,01118,1.2934615047441411
109,01121,2.9896338953857278
110,01123,13.793771525041652
111,01124,3.962250831682188
112,01125,12.43232943459843
113,01127,5.942791193029773
114,01128,6.5944843359989935
115,01129,1.6529319614010682
116,01130,4.070303430620036
117,01133,2.0229969563225323
118,01134,20.09357105826118
119,01135,4.2312244696172705
120,01136,8.670864209671338
121,01138,0.8743016405548507
122,01139,3.713292227249914
123,01140,10.58809396240105
124,01141,0.16713121913366621
125,01142,26.959317482948904
126,01143,1.3379322910133866
127,01145,16.619593404472663
128,01146,2.565141122107166
129,01147,4.8244107756596435
130,01148,1.7842694846843605
131,01149,10.069151130474168
132,01150,21.308906416537752
133,01151,20.24259926609868
134,01152,1.756187775972129
135,01153,1.059423807833601
136,01154,0.0
137,01155,2.116463829957878
138,01156,6.30790885767791
139,01157,14.668903481466264
140,01158,6.522063053927096
141,01159,35.71259531834022
142,01160,11.004293324734068
143,01162,1.058012959531775
144,01163,3.9076620101219666
145,01165,7.703754042267722
146,01166,21.02751365810045
147,01167,8.832339144326497
148,01169,9.51530146082768
149,01170,4.947571413898185
150,01171,4.67639461978069
151,01173,1.0773010959801192
152,01174,2.1882968088957666
153,01175,24.52878375325862
154,01177,16.45968299348125
155,01179,16.869657939937365
156,01180,4.76988730414423
157,01181,3.8043599711248057
158,01183,9.043098042342283
159,01184,18.662551878088696
160,01185,0.5956657578601893
161,01187,1.7054551630563104
162,01188,7.163335588780576
163,01189,1.4384486302843364
164,01190,0.28558093605234763
165,01191,2.7845849198114436
166,01192,3.5000922263755667
167,01193,3.2255867037181263
168,01194,37.50364802459809
169,01195,35.495618884735784
170,01196,4.924337881870889
171,01197,39.245833194452544
172,01198,4.9680867083915565
173,01199,13.26357673318568
174,01200,17.372788791658575
175,01202,3.2250599908854904
176,01203,13.669564257896006
177,01204,2.619977104284173
178,01206,3.095182057688886
179,01207,7.694652217085276
180,01208,1.684569017058317
181,01209,6.934578664313743
182,01210,0.7408355436319857
183,01211,23.450224789238433
184,01212,2.6547336598249016
185,01213,2.446230274159642
186,01214,16.3340679178662
187,01215,1.369659587009291
188,01216,0.8356921596777886
189,01219,0.5429979687673122
190,01224,7.512032716398496
191,01225,8.804880078788205
192,01227,1.6331018353602824
193,01228,14.401578963633945
194,01229,3.287729983093964
195,01230,6.526799959551199
196,01231,30.243448766753115
197,01232,5.977506279038141
198,01233,0.305559326145962
199,01234,0.8270242187554273
200,01235,7.438459811599487
201,01236,11.159512381807614
202,01237,3.4354130004647434
203,01238,22.360179260983458
204,01239,2.5447628176811987
205,01240,4.036340961950799
206,01241,20.44320758915189
207,01242,13.648674094625566
208,01243,10.176446674044744
209,01244,4.6717315736737035
210,01245,24.733832124699063
211,01246,8.010059631994999
212,01247,0.7296505965456971
213,01248,30.620155233988683
214,01249,37.20605109131526
215,01250,17.540433143094013
216,01252,7.428819309465116
217,01254,56.7106374872643
218,01255,0.9144799722460636
219,01257,2.2926909533245166
220,01258,7.804190579525552
221,01259,13.242168600444984
222,01260,6.084850061465177
223,01261,9.781297086537975
224,01262,11.578907120192385
225,01263,8.419887025886656
226,01264,14.450647918439493
227,01265,3.7525374967557177
228,01266,3.215871497429416
229,01267,12.224810419925827
230,01268,4.532184856165976
231,01269,3.692410619769435
232,01272,2.682940349513043
233,01273,20.10753762691158
234,01274,3.163533356336859
235,01275,42.68116770574264
236,01276,30.41451801100596
237,01277,2.496355309133516
238,01279,2.3119700047473595
239,01280,0.6507104510158739
240,01281,9.918311101415487
241,01282,3.153184393914346
242,01283,10.373613739944677
243,01284,27.245814608450452
244,01285,21.633237355652476
245,01286,3.8048323365487255
246,01288,6.337699794618203
247,01289,30.512294185512744
248,01290,5.948559907654911
249,01291,7.30733007302839
250,01293,14.882313910359013
251,01294,4.275063026726048
252,01295,7.3041341148499175
253,01296,4.407786864096646
254,01297,8.913275119060923
255,01298,2.597637763607725
256,01299,1.0849592010345888
257,01301,13.514081991409368
258,01302,1.6172920565524478
259,01303,17.327553143638593
260,01304,16.25797145355934
261,01305,26.658867725771117
262,01306,16.0045134043511
263,01307,4.53450692090814
264,01308,9.092992176604103
265,01309,3.6650663930780145
266,01310,2.3763426607382403
267,01311,0.5914217764887031
268,01313,10.698544989911047
269,01314,11.919402633025738
270,01317,28.103164750735026
271,01318,15.376644473875364
272,01319,4.893166622229729
273,01320,26.702930623338577
274,01321,37.464986728720824
275,01322,19.18790047224683
276,01323,32.687020771758725
277,01325,3.9341635660604366
278,01328,2.321792593787791
279,01329,0.22467049905486988
280,01330,1.5839811962059618
281,01331,17.050276635166668
282,01332,18.981684058894047
283,01333,16.363542422567065
284,01334,7.717348356388672
285,01335,11.284854156854259
286,01336,17.123087616622893
287,01337,22.39291718259562
288,01338,1.8002822603155404
289,01339,25.255132946418918
290,01342,9.750501704044476
291,01343,12.630806389905182
292,01344,21.067618868210282
293,01345,2.7840550023568946
294,01346,11.199083960076905
295,01347,22.92673560724928
296,01348,8.02801426683135
297,01349,4.266626863881802
298,01350,16.485687546971285
299,01351,3.2811462392222865
300,01352,14.01899609302534
301,01353,20.242742203722525
302,01354,10.722509737589132
303,01355,12.193387637872908
304,01356,1.2684001002469214
305,01357,2.1427730391302546
306,01358,0.3075718913581502
307,01359,7.816024773251966
308,01360,6.103253484902091
309,01361,5.838126597553063
310,01362,14.425877289544406
311,01363,11.489667863646387
