consolidated_longitude,consolidated_latitude,nbre_pdc,code_departement,point
0.405064,49.020981,2,14,POINT (0.405064 49.020981)
0.405121,49.023678,2,14,POINT (0.405121 49.023678)
0.40516,46.66909,2,86,POINT (0.40516 46.66909)
0.40543,49.048847,2,27,POINT (0.40543 49.048847)
0.406859,43.5144,2,32,POINT (0.406859 43.5144)
0.40692,46.142899,2,86,POINT (0.40692 46.142899)
0.407218,43.222203,2,65,POINT (0.407218 43.222203)
0.407987,42.799326,2,65,POINT (0.407987 42.799326)
0.40869,42.79569,2,65,POINT (0.40869 42.79569)
0.408764,44.75695,2,24,POINT (0.408764 44.75695)
0.411413,45.992661,2,16,POINT (0.411413 45.992661)
0.41207,46.37738,2,86,POINT (0.41207 46.37738)
0.41237300634384155,46.331172943115234,3,86,POINT (0.4123730063438416 46.331172943115234)
0.413331,43.111736,2,65,POINT (0.413331 43.111736)
0.413897,46.541466,2,86,POINT (0.413897 46.541466)
0.41466,46.508591,2,86,POINT (0.41466 46.508591)
0.415283,46.812308,4,86,POINT (0.415283 46.812308)
0.417831,44.779984,2,24,POINT (0.417831 44.779984)
0.419354,49.024189,2,14,POINT (0.419354 49.024189)
0.42395,46.439945,2,86,POINT (0.42395 46.439945)
0.42584685,47.33325318,1,37,POINT (0.42584685 47.33325318)
0.4265475,48.6101436,1,61,POINT (0.4265475 48.6101436)
0.42657,48.6101,2,61,POINT (0.42657 48.6101)
0.427324,46.258898,2,86,POINT (0.427324 46.258898)
0.42744,43.8057,2,32,POINT (0.42744 43.8057)
0.43113034,47.68657067,4,72,POINT (0.43113034 47.68657067)
0.431965,44.97493,5,33,POINT (0.431965 44.97493)
0.43984,49.27973,2,27,POINT (0.43984 49.27973)
0.439859,46.731194,1,86,POINT (0.439859 46.731194)
0.43986,46.731178,2,86,POINT (0.43986 46.731178)
0.441652,42.794912,2,65,POINT (0.441652 42.794912)
0.44288,48.83442,1,61,POINT (0.44288 48.83442)
0.443896,45.611801,2,16,POINT (0.443896 45.611801)
0.4461115,44.83617327,6,24,POINT (0.4461115 44.83617327)
0.447453,45.820853,4,16,POINT (0.447453 45.820853)
0.448823,45.824127,2,16,POINT (0.448823 45.824127)
0.451196,45.451656,2,24,POINT (0.451196 45.451656)
0.451676,44.505325,2,47,POINT (0.451676 44.505325)
0.452225,45.824615,2,16,POINT (0.452225 45.824615)
0.454083,46.483223,2,86,POINT (0.454083 46.483223)
0.455497,45.822887,2,16,POINT (0.455497 45.822887)
0.457547,49.135919,2,27,POINT (0.457547 49.135919)
0.45836,49.141649,2,27,POINT (0.45836 49.141649)
0.459611,44.630516,2,47,POINT (0.459611 44.630516)
0.460499,43.7579,2,32,POINT (0.460499 43.7579)
0.46523,46.570751,2,86,POINT (0.46523 46.570751)
0.465746327260876,47.259069997714015,2,37,POINT (0.465746327260876 47.259069997714015)
0.466107,45.894127,2,16,POINT (0.466107 45.894127)
0.4686155915260315,46.845489501953125,4,79,POINT (0.4686155915260315 46.845489501953125)
0.468953,45.101334,2,24,POINT (0.468953 45.101334)
0.47010162,47.65085191,2,72,POINT (0.47010162 47.65085191)
0.47077,46.22636,2,86,POINT (0.47077 46.22636)
0.470814,45.09845,2,24,POINT (0.470814 45.09845)
0.474181,49.579826,6,76,POINT (0.474181 49.579826)
0.4783743,44.8330566,3,24,POINT (0.4783743 44.8330566)
0.47866314,44.82811635,3,24,POINT (0.47866314 44.82811635)
0.480734,48.938426,2,27,POINT (0.480734 48.938426)
0.48102,43.08026,2,65,POINT (0.48102 43.08026)
0.482518,44.853123,2,24,POINT (0.482518 44.853123)
0.48267,46.76305,2,86,POINT (0.48267 46.76305)
0.484916,46.757252,2,86,POINT (0.484916 46.757252)
0.48543,44.849667,2,24,POINT (0.48543 44.849667)
0.487476,44.85006,2,24,POINT (0.487476 44.85006)
0.488127,44.857044,2,24,POINT (0.488127 44.857044)
0.4882,46.761219,2,86,POINT (0.4882 46.761219)
0.48906099796295166,44.8485221862793,2,24,POINT (0.4890609979629517 44.8485221862793)
0.490373,49.552746,2,76,POINT (0.490373 49.552746)
0.490578,44.793633,2,24,POINT (0.490578 44.793633)
0.490811,47.500239,3,37,POINT (0.490811 47.500239)
0.4909132122993469,47.49119567871094,6,37,POINT (0.4909132122993469 47.49119567871094)
0.490938,43.504979,1,32,POINT (0.490938 43.504979)
0.491859,49.549938,2,76,POINT (0.491859 49.549938)
0.493029,44.397484,2,47,POINT (0.493029 44.397484)
0.49336,49.5474,4,76,POINT (0.49336 49.5474)
0.493534,49.54978,8,76,POINT (0.493534 49.54978)
0.49537,46.32872,2,86,POINT (0.49537 46.32872)
0.496523,45.253567,2,24,POINT (0.496523 45.253567)
0.49724,46.5597,2,86,POINT (0.49724 46.5597)
0.49855,49.230692,2,27,POINT (0.49855 49.230692)
0.498612,44.386853,2,47,POINT (0.498612 44.386853)
0.49866,43.9812,2,32,POINT (0.49866 43.9812)
0.500211,45.665909,2,16,POINT (0.500211 45.665909)
0.503334,44.870893,2,24,POINT (0.503334 44.870893)
0.50553,43.29509,2,65,POINT (0.50553 43.29509)
0.50691,43.26722,2,65,POINT (0.50691 43.26722)
0.507557,44.199678,20,47,POINT (0.507557 44.199678)
0.508281,44.200039,2,47,POINT (0.508281 44.200039)
0.509783,47.309481,1,37,POINT (0.509783 47.309481)
0.509986,44.28891,2,47,POINT (0.509986 44.28891)
0.512917,46.026398,2,16,POINT (0.512917 46.026398)
0.513095,44.225597,2,47,POINT (0.513095 44.225597)
0.513936,49.351758,2,27,POINT (0.513936 49.351758)
0.514153,49.35304,2,27,POINT (0.514153 49.35304)
0.515229,49.35841,2,27,POINT (0.515229 49.35841)
0.51656,46.172569,2,86,POINT (0.51656 46.172569)
0.516944,44.17889,2,47,POINT (0.516944 44.17889)
0.518561,49.35578,2,27,POINT (0.518561 49.35578)
0.523241,46.478479,2,86,POINT (0.523241 46.478479)
0.525036,49.467521,2,27,POINT (0.525036 49.467521)
0.52613,46.275951,2,86,POINT (0.52613 46.275951)
0.526162,44.75946,2,24,POINT (0.526162 44.75946)
0.526451,45.146795,2,24,POINT (0.526451 45.146795)
0.52673,43.1917,2,31,POINT (0.52673 43.1917)
0.527508,45.144791,2,24,POINT (0.527508 45.144791)
0.531146,49.008319,2,27,POINT (0.531146 49.008319)
0.5315416,49.5221113,7,76,POINT (0.5315416 49.5221113)
0.53227,46.813271,2,86,POINT (0.53227 46.813271)
0.532585,49.5155821,3,76,POINT (0.532585 49.5155821)
0.533651,46.833982,1,86,POINT (0.533651 46.833982)
0.534431,47.431891,2,49,POINT (0.534431 47.431891)
0.534952,46.776592,2,86,POINT (0.534952 46.776592)
0.53507,46.81348,2,86,POINT (0.53507 46.81348)
0.53584,46.77338,2,86,POINT (0.53584 46.77338)
0.539287,46.827916,14,86,POINT (0.539287 46.827916)
0.539875,45.021866,2,24,POINT (0.539875 45.021866)
0.540551,46.814042,1,86,POINT (0.540551 46.814042)
0.541563,47.448822,2,37,POINT (0.541563 47.448822)
0.54162,46.81713,1,86,POINT (0.54162 46.81713)
0.542454,44.194412,2,47,POINT (0.542454 44.194412)
0.5426,46.8363,2,86,POINT (0.5426 46.8363)
0.54263,46.83623,1,86,POINT (0.54263 46.83623)
0.54465243,43.34520961,2,32,POINT (0.54465243 43.34520961)
0.5452,46.818611,2,86,POINT (0.5452 46.818611)
0.545471,46.390884,2,86,POINT (0.545471 46.390884)
0.545844,49.614343,1,76,POINT (0.545844 49.614343)
0.546558,46.817968,2,86,POINT (0.546558 46.817968)
0.546919,46.815431,4,86,POINT (0.546919 46.815431)
0.5469507,46.8153115,4,86,POINT (0.5469507 46.8153115)
0.5470219850540161,45.58379364013672,2,24,POINT (0.5470219850540161 45.58379364013672)
0.547145,49.614324,1,76,POINT (0.547145 49.614324)
0.54894,46.818298,2,86,POINT (0.54894 46.818298)
0.5497665405273438,47.47856521606445,2,37,POINT (0.5497665405273438 47.47856521606445)
0.5498448014259338,47.477230072021484,2,37,POINT (0.5498448014259338 47.477230072021484)
0.551885,45.777496,2,16,POINT (0.551885 45.777496)
0.5522547960281372,47.487518310546875,1,37,POINT (0.5522547960281372 47.487518310546875)
0.552938,44.220078,2,47,POINT (0.552938 44.220078)
0.554053,44.221779,2,47,POINT (0.554053 44.221779)
0.5592443943023682,47.479698181152344,1,37,POINT (0.5592443943023682 47.479698181152344)
0.56079179,46.82398213,8,86,POINT (0.56079179 46.82398213)
0.563419,44.935707,2,24,POINT (0.563419 44.935707)
0.56652,46.876129,2,86,POINT (0.56652 46.876129)
0.568117,44.8554,2,24,POINT (0.568117 44.8554)
0.569575,46.681641,2,86,POINT (0.569575 46.681641)
0.57109,43.0849,2,31,POINT (0.57109 43.0849)
0.5729699730873108,46.77450180053711,2,86,POINT (0.5729699730873108 46.77450180053711)
0.57314,46.115108,2,86,POINT (0.57314 46.115108)
0.577217,44.16872,2,47,POINT (0.577217 44.16872)
0.57849,43.4282,2,32,POINT (0.57849 43.4282)
0.57998,46.75684,2,86,POINT (0.57998 46.75684)
0.582232,45.886162,2,16,POINT (0.582232 45.886162)
0.58347,43.6476,2,32,POINT (0.58347 43.6476)
0.58466,43.0291,2,31,POINT (0.58466 43.0291)
0.584887,44.163136,2,47,POINT (0.584887 44.163136)
0.584992,49.243902,2,27,POINT (0.584992 49.243902)
0.585218,44.219064,2,47,POINT (0.585218 44.219064)
0.585688,43.6363,2,32,POINT (0.585688 43.6363)
0.586944,44.400085,2,47,POINT (0.586944 44.400085)
0.5869454,48.03847418,2,72,POINT (0.5869454 48.03847418)
0.587374,43.0393,2,31,POINT (0.587374 43.0393)
0.589328,45.321854,2,24,POINT (0.589328 45.321854)
0.58943,43.01893,2,65,POINT (0.58943 43.01893)
0.589431,49.0887,2,27,POINT (0.589431 49.0887)
0.590491,43.6488,2,32,POINT (0.590491 43.6488)
0.591341,44.398441,2,47,POINT (0.591341 44.398441)
0.591389,44.651669,2,47,POINT (0.591389 44.651669)
0.591807,43.6078,2,32,POINT (0.591807 43.6078)
0.591993,42.7894,2,31,POINT (0.591993 42.7894)
0.592221,43.4917,2,32,POINT (0.592221 43.4917)
0.59244163,43.06237424,2,31,POINT (0.59244163 43.06237424)
0.592528,49.088719,2,27,POINT (0.592528 49.088719)
0.59284,46.410831,2,86,POINT (0.59284 46.410831)
0.592952,43.652,2,32,POINT (0.592952 43.652)
0.596683,47.324743,2,37,POINT (0.596683 47.324743)
0.596704,49.087252,2,27,POINT (0.596704 49.087252)
0.5974,44.190453,2,47,POINT (0.5974 44.190453)
0.597432,49.089329,2,27,POINT (0.597432 49.089329)
0.5978,46.435719,2,86,POINT (0.5978 46.435719)
0.5993829965591431,47.31443786621094,2,37,POINT (0.5993829965591431 47.31443786621094)
0.600131,43.6679,1,32,POINT (0.600131 43.6679)
0.600149,45.417603,2,24,POINT (0.600149 45.417603)
0.600758,45.164207,2,24,POINT (0.600758 45.164207)
0.601421,49.090911,2,27,POINT (0.601421 49.090911)
0.6019298,47.3276243,12,37,POINT (0.6019298 47.3276243)
0.6025136709213257,47.48133850097656,2,37,POINT (0.6025136709213257 47.48133850097656)
0.60268,46.60733,2,86,POINT (0.60268 46.60733)
0.603436,44.194824,2,47,POINT (0.603436 44.194824)
0.60437868,44.19037435,6,47,POINT (0.60437868 44.19037435)
0.604511,44.192799,2,47,POINT (0.604511 44.192799)
0.605439,47.403165,4,37,POINT (0.605439 47.403165)
0.606086,44.201248,2,47,POINT (0.606086 44.201248)
0.60611,46.93734,2,86,POINT (0.60611 46.93734)
0.60705932,43.65212834,2,32,POINT (0.60705932 43.65212834)
0.608055,44.730904,2,24,POINT (0.608055 44.730904)
0.60843,43.02043,2,65,POINT (0.60843 43.02043)
0.608545,44.170858,1,47,POINT (0.608545 44.170858)
0.608616,44.171001,2,47,POINT (0.608616 44.171001)
0.609229,44.141376,2,47,POINT (0.609229 44.141376)
0.60966,44.171306,1,47,POINT (0.60966 44.171306)
0.61,44.2,1,47,POINT (0.61 44.2)
0.61105,43.66553,12,32,POINT (0.61105 43.66553)
0.61114,46.361571,2,86,POINT (0.61114 46.361571)
0.611634,44.203403,2,47,POINT (0.611634 44.203403)
0.611923,44.203743,2,47,POINT (0.611923 44.203743)
0.61248,43.66572,20,32,POINT (0.61248 43.66572)
0.613125,43.663517,2,32,POINT (0.613125 43.663517)
0.61404,46.77956,2,86,POINT (0.61404 46.77956)
0.61502,44.18387,6,47,POINT (0.61502 44.18387)
0.615492,44.204082,3,47,POINT (0.615492 44.204082)
0.616868,44.191933,2,47,POINT (0.616868 44.191933)
0.616936,44.199535,2,47,POINT (0.616936 44.199535)
0.617406,44.204164,3,47,POINT (0.617406 44.204164)
0.618712,44.192516,2,47,POINT (0.618712 44.192516)
0.6196363424603306,47.11494422473446,1,37,POINT (0.6196363424603306 47.11494422473446)
0.619786,44.206921,2,47,POINT (0.619786 44.206921)
0.619894,44.206848,2,47,POINT (0.619894 44.206848)
0.620046,44.18304699999999,11,47,POINT (0.620046 44.18304699999999)
0.6201379895210266,43.660030364990234,2,32,POINT (0.6201379895210266 43.660030364990234)
0.620524,44.204235,2,47,POINT (0.620524 44.204235)
0.621467,44.442345,2,47,POINT (0.621467 44.442345)
0.622302,48.125475,1,72,POINT (0.622302 48.125475)
0.622742,49.390881,2,27,POINT (0.622742 49.390881)
0.623299,48.126677,1,72,POINT (0.623299 48.126677)
0.623305,44.207771,6,47,POINT (0.623305 44.207771)
0.6233490421436728,44.180912759319284,2,47,POINT (0.6233490421436728 44.180912759319284)
0.62402,43.0342,2,31,POINT (0.62402 43.0342)
0.624025,44.536303,2,47,POINT (0.624025 44.536303)
0.625206,43.9343,2,32,POINT (0.625206 43.9343)
0.625405,44.442253,2,47,POINT (0.625405 44.442253)
0.625572,43.712,2,32,POINT (0.625572 43.712)
0.62647,46.80711,2,86,POINT (0.62647 46.80711)
0.62705,44.160133,2,47,POINT (0.62705 44.160133)
0.62728812,44.17609887,3,47,POINT (0.62728812 44.17609887)
0.627324,44.205681,2,47,POINT (0.627324 44.205681)
0.6292259,44.1859439,5,47,POINT (0.6292259 44.1859439)
0.62974,46.563229,2,86,POINT (0.62974 46.563229)
0.630348,44.179935,2,47,POINT (0.630348 44.179935)
0.630401,47.167146,8,37,POINT (0.630401 47.167146)
0.631368,47.166119,1,37,POINT (0.631368 47.166119)
0.63465,46.508862,2,86,POINT (0.63465 46.508862)
0.6372290253639221,44.17811584472656,2,47,POINT (0.6372290253639221 44.17811584472656)
0.63768,46.367228,2,85,POINT (0.63768 46.367228)
0.640469,44.245251,2,47,POINT (0.640469 44.245251)
0.642597,44.790836,2,24,POINT (0.642597 44.790836)
0.642613,46.565388,2,86,POINT (0.642613 46.565388)
0.644147,44.238674,2,47,POINT (0.644147 44.238674)
0.64467,46.56812,2,86,POINT (0.64467 46.56812)
0.64476,46.56827,1,86,POINT (0.64476 46.56827)
0.64527,42.9147,2,31,POINT (0.64527 42.9147)
0.646388,45.993485,2,16,POINT (0.646388 45.993485)
0.646493,47.357512,2,37,POINT (0.646493 47.357512)
0.646528,46.573013,2,86,POINT (0.646528 46.573013)
0.646619,43.344,2,32,POINT (0.646619 43.344)
0.647624,47.348542,5,37,POINT (0.647624 47.348542)
0.647709,45.36491,2,24,POINT (0.647709 45.36491)
0.648179,45.36924,2,24,POINT (0.648179 45.36924)
0.648923,43.2898,2,31,POINT (0.648923 43.2898)
0.650561,44.063637,2,47,POINT (0.650561 44.063637)
0.652252,44.842113,2,24,POINT (0.652252 44.842113)
0.65243,46.673271,2,86,POINT (0.65243 46.673271)
0.652945,45.779949,2,16,POINT (0.652945 45.779949)
0.654826,47.353958,8,37,POINT (0.654826 47.353958)
0.65501,46.727718,2,86,POINT (0.65501 46.727718)
0.655556,44.170834,2,47,POINT (0.655556 44.170834)
0.656492,44.190346,2,47,POINT (0.656492 44.190346)
0.656658,47.376567,15,37,POINT (0.656658 47.376567)
0.658565,42.9708,2,31,POINT (0.658565 42.9708)
0.659175,49.293963,2,27,POINT (0.659175 49.293963)
0.65936,43.8566,2,32,POINT (0.65936 43.8566)
0.659777,45.184494,2,24,POINT (0.659777 45.184494)
0.659898,44.132675,2,47,POINT (0.659898 44.132675)
0.6604186,46.1920729,2,86,POINT (0.6604186 46.1920729)
0.6610584,48.7624117,2,61,POINT (0.6610584 48.7624117)
0.661241,48.762564,2,61,POINT (0.661241 48.762564)
0.661303,45.187424,2,24,POINT (0.661303 45.187424)
0.662087,45.532616,2,24,POINT (0.662087 45.532616)
0.66299,48.946159,2,27,POINT (0.66299 48.946159)
0.66337,43.85402,3,32,POINT (0.66337 43.85402)
0.663889,44.181389,2,47,POINT (0.663889 44.181389)
0.664768,45.528957,2,24,POINT (0.664768 45.528957)
0.66512,46.444469,2,86,POINT (0.66512 46.444469)
0.6658890247344971,45.192806243896484,4,24,POINT (0.6658890247344971 45.192806243896484)
0.666067,45.205341,2,24,POINT (0.666067 45.205341)
0.666379,43.8505,2,32,POINT (0.666379 43.8505)
0.667604,42.9738,2,31,POINT (0.667604 42.9738)
0.66865,44.0031,1,32,POINT (0.66865 44.0031)
0.668719,46.019272,2,16,POINT (0.668719 46.019272)
0.669306,44.186966,2,47,POINT (0.669306 44.186966)
0.670505,44.416508,2,47,POINT (0.670505 44.416508)
0.6709003,45.5432207,2,24,POINT (0.6709003 45.5432207)
0.67113874,44.1818174,4,47,POINT (0.67113874 44.1818174)
0.671869,47.431875,10,37,POINT (0.671869 47.431875)
0.67219,44.18623,2,47,POINT (0.67219 44.18623)
0.673057,46.004187,4,16,POINT (0.673057 46.004187)
0.673548,46.015385,2,16,POINT (0.673548 46.015385)
0.673576,49.153238,2,27,POINT (0.673576 49.153238)
0.67396,46.230862,2,86,POINT (0.67396 46.230862)
0.67457696,46.00301708,4,16,POINT (0.67457696 46.00301708)
0.674923,45.88549,2,16,POINT (0.674923 45.88549)
0.676419,44.18615,2,47,POINT (0.676419 44.18615)
0.67833,44.230488,2,47,POINT (0.67833 44.230488)
0.6789860129356384,44.856971740722656,6,24,POINT (0.6789860129356384 44.856971740722656)
0.681062,44.23138,2,47,POINT (0.681062 44.23138)
0.682521,47.282556,2,37,POINT (0.682521 47.282556)
0.6827,44.83631,10,33,POINT (0.6827 44.83631)
0.686995,46.189831,2,86,POINT (0.686995 46.189831)
0.68793,45.624321,2,24,POINT (0.68793 45.624321)
0.68833,47.38909,40,37,POINT (0.68833 47.38909)
0.688412,45.157291,2,24,POINT (0.688412 45.157291)
0.68865,44.39468,2,47,POINT (0.68865 44.39468)
0.689566,45.19173,2,24,POINT (0.689566 45.19173)
0.689687,44.175274,2,47,POINT (0.689687 44.175274)
0.690809,44.386063,2,47,POINT (0.690809 44.386063)
0.6910295,44.4037647,3,47,POINT (0.6910295 44.4037647)
0.693705,47.390507,5,37,POINT (0.693705 47.390507)
0.69769922,47.33501281,8,37,POINT (0.69769922 47.33501281)
0.698037,45.392223,2,24,POINT (0.698037 45.392223)
0.698738,47.3358432,7,37,POINT (0.698738 47.3358432)
0.700228,44.423482,2,47,POINT (0.700228 44.423482)
0.7002758,47.4248884,7,37,POINT (0.7002758 47.4248884)
0.700513,47.326191,2,37,POINT (0.700513 47.326191)
0.701054,45.13792,1,86,POINT (0.701054 45.13792)
0.702191,47.331152,4,37,POINT (0.702191 47.331152)
0.702821,47.331293,2,37,POINT (0.702821 47.331293)
0.703287,47.330818,7,37,POINT (0.703287 47.330818)
0.703903,45.36301,2,24,POINT (0.703903 45.36301)
0.704678,47.33131,2,37,POINT (0.704678 47.33131)
0.704694,49.011757,2,27,POINT (0.704694 49.011757)
0.704716,45.364296,2,24,POINT (0.704716 45.364296)
0.705291,46.759583,2,86,POINT (0.705291 46.759583)
0.70622,43.0962,2,31,POINT (0.70622 43.0962)
0.706495,44.408772,2,47,POINT (0.706495 44.408772)
0.707673,44.405212,2,47,POINT (0.707673 44.405212)
0.709275,49.108212,2,27,POINT (0.709275 49.108212)
0.71108,48.824326,2,27,POINT (0.71108 48.824326)
0.711979,45.180084,2,24,POINT (0.711979 45.180084)
0.712047,49.196627,2,27,POINT (0.712047 49.196627)
0.714395,47.197456,2,49,POINT (0.714395 47.197456)
0.714588,47.378451,11,37,POINT (0.714588 47.378451)
0.715532,45.184345,2,24,POINT (0.715532 45.184345)
0.715628,45.121777,2,24,POINT (0.715628 45.121777)
0.71811691,45.18910526,3,24,POINT (0.71811691 45.18910526)
0.719094,49.233117,2,27,POINT (0.719094 49.233117)
0.71928,45.874187,2,16,POINT (0.71928 45.874187)
0.72062678,47.44773522,4,37,POINT (0.72062678 47.44773522)
0.721077,49.19387,2,27,POINT (0.721077 49.19387)
0.722759,45.187054,2,24,POINT (0.722759 45.187054)
0.724749,44.835953,2,24,POINT (0.724749 44.835953)
0.724807,45.179817,2,24,POINT (0.724807 45.179817)
0.724982,45.176006,2,24,POINT (0.724982 45.176006)
0.725185,46.402252,1,86,POINT (0.725185 46.402252)
0.72538,46.40226,2,86,POINT (0.72538 46.40226)
0.7272742986679077,48.9992599487305,4,27,POINT (0.7272742986679077 48.9992599487305)
0.727561,45.216908,2,24,POINT (0.727561 45.216908)
0.728788,43.1101,2,31,POINT (0.728788 43.1101)
0.730312,45.192043,2,24,POINT (0.730312 45.192043)
0.731554,49.378795,2,27,POINT (0.731554 49.378795)
0.733544,43.4498,2,32,POINT (0.733544 43.4498)
0.7375,44.115276,2,47,POINT (0.7375 44.115276)
0.7385053,45.8815474,2,16,POINT (0.7385053 45.8815474)
0.73867,45.196922,2,24,POINT (0.73867 45.196922)
0.7390536,44.40577777,2,47,POINT (0.7390536 44.40577777)
0.74012718,43.11227984,2,31,POINT (0.74012718 43.11227984)
0.741111,44.638332,2,47,POINT (0.741111 44.638332)
0.742937,45.828297,2,16,POINT (0.742937 45.828297)
0.743226,45.204578,2,24,POINT (0.743226 45.204578)
0.74389,43.0935,2,31,POINT (0.74389 43.0935)
0.745556,44.638332,2,47,POINT (0.745556 44.638332)
0.7458860278129578,44.80838394165039,4,33,POINT (0.7458860278129578 44.80838394165039)
0.7461104,45.17941688,4,24,POINT (0.7461104 45.17941688)
0.74656,43.0484,2,31,POINT (0.74656 43.0484)
0.747182,45.180267,2,24,POINT (0.747182 45.180267)
0.747974,48.907764,2,27,POINT (0.747974 48.907764)
0.748864,45.492863,2,24,POINT (0.748864 45.492863)
0.756159,45.420197,2,24,POINT (0.756159 45.420197)
0.757224,43.9983,2,32,POINT (0.757224 43.9983)
0.75831,45.181854,2,24,POINT (0.75831 45.181854)
0.7605,43.11394,6,31,POINT (0.7605 43.11394)
0.7607159,43.116064,6,31,POINT (0.7607159 43.116064)
0.760762,44.527367,2,47,POINT (0.760762 44.527367)
0.761998,43.5214,2,32,POINT (0.761998 43.5214)
0.76213639,44.61024498,1,47,POINT (0.76213639 44.61024498)
0.762198,43.114773,2,31,POINT (0.762198 43.114773)
0.763094,45.182499,2,24,POINT (0.763094 45.182499)
0.7634402,45.19078196,6,24,POINT (0.7634402 45.19078196)
0.763611,44.283054,2,47,POINT (0.763611 44.283054)
0.76363868,45.19216184,6,24,POINT (0.76363868 45.19216184)
0.766259,46.738468,2,86,POINT (0.766259 46.738468)
0.767644,49.608509,3,76,POINT (0.767644 49.608509)
0.767955,44.530869,2,47,POINT (0.767955 44.530869)
0.76829,43.9365,2,82,POINT (0.76829 43.9365)
0.768692,44.767879,2,24,POINT (0.768692 44.767879)
0.76934,44.0918,1,82,POINT (0.76934 44.0918)
0.769343,44.0918,1,82,POINT (0.769343 44.0918)
0.7703710198402405,45.17679214477539,2,24,POINT (0.7703710198402405 45.17679214477539)
0.770562,43.891,2,32,POINT (0.770562 43.891)
0.774255,49.612418,38,76,POINT (0.774255 49.612418)
0.775525,49.080689,2,27,POINT (0.775525 49.080689)
0.77562629,47.47549395,2,37,POINT (0.77562629 47.47549395)
0.776472,47.473807,5,37,POINT (0.776472 47.473807)
0.77655,46.50507,2,86,POINT (0.77655 46.50507)
0.7769282,47.47382475,1,37,POINT (0.7769282 47.47382475)
0.776985,47.475422,1,10,POINT (0.776985 47.475422)
0.779958,45.195217,2,24,POINT (0.779958 45.195217)
0.781506,48.97842,2,27,POINT (0.781506 48.97842)
0.782702,45.894882,2,16,POINT (0.782702 45.894882)
0.784798,46.121174,2,16,POINT (0.784798 46.121174)
0.7886,42.9847,2,31,POINT (0.7886 42.9847)
0.791762,45.198121,4,24,POINT (0.791762 45.198121)
0.791827,45.151276,2,24,POINT (0.791827 45.151276)
0.79186604,45.19884155,3,24,POINT (0.79186604 45.19884155)
0.794854,45.148567,2,24,POINT (0.794854 45.148567)
0.79966,46.258148,2,86,POINT (0.79966 46.258148)
0.800075,45.149531,8,24,POINT (0.800075 45.149531)
0.8006,43.0147,2,31,POINT (0.8006 43.0147)
0.801116,47.299634,2,37,POINT (0.801116 47.299634)
0.8012040257453918,45.13710021972656,2,33,POINT (0.8012040257453918 45.13710021972656)
0.805496,44.396168,2,47,POINT (0.805496 44.396168)
0.80646,49.485101,2,76,POINT (0.80646 49.485101)
0.806667,44.394165,2,47,POINT (0.806667 44.394165)
0.807758,48.7707,2,27,POINT (0.807758 48.7707)
0.809715,44.946423,2,24,POINT (0.809715 44.946423)
0.810305,44.384762,2,47,POINT (0.810305 44.384762)
0.810447,46.490733,2,86,POINT (0.810447 46.490733)
0.81115,46.786449,2,86,POINT (0.81115 46.786449)
0.8145334,49.35674,7,27,POINT (0.8145334 49.35674)
0.815166,49.3586376,2,27,POINT (0.815166 49.3586376)
0.815406,45.192722,2,24,POINT (0.815406 45.192722)
0.81618,44.1103,2,82,POINT (0.81618 44.1103)
0.816783,49.360601,6,27,POINT (0.816783 49.360601)
0.817924,49.35421,2,27,POINT (0.817924 49.35421)
0.818752,45.82435,2,87,POINT (0.818752 45.82435)
0.820325,44.124733,2,82,POINT (0.820325 44.124733)
0.829642,49.453986,2,76,POINT (0.829642 49.453986)
0.83145571,48.3298175,8,28,POINT (0.83145571 48.3298175)
0.836364,49.524737,2,76,POINT (0.836364 49.524737)
0.83871,43.3809,2,31,POINT (0.83871 43.3809)
0.84019,43.967,2,82,POINT (0.84019 43.967)
0.840611,45.419838,2,24,POINT (0.840611 45.419838)
0.841781,49.51009,2,76,POINT (0.841781 49.51009)
0.84278,46.67931,2,86,POINT (0.84278 46.67931)
0.849756,47.413731,3,37,POINT (0.849756 47.413731)
0.850099,46.003008,2,16,POINT (0.850099 46.003008)
0.85406,44.1133,1,82,POINT (0.85406 44.1133)
0.854061,44.1133,1,82,POINT (0.854061 44.1133)
0.859653,49.41191,2,76,POINT (0.859653 49.41191)
0.86,46.42,1,86,POINT (0.86 46.42)
0.860415,46.421,1,86,POINT (0.860415 46.421)
0.862706,47.383811,2,37,POINT (0.862706 47.383811)
0.863237,45.21972,2,24,POINT (0.863237 45.21972)
0.86389,46.56596,2,86,POINT (0.86389 46.56596)
0.864688,49.361312,8,27,POINT (0.864688 49.361312)
0.86671,44.943237,2,24,POINT (0.86671 44.943237)
0.86942,43.1077,2,31,POINT (0.86942 43.1077)
0.86947191,45.73266223,2,87,POINT (0.86947191 45.73266223)
0.869694,46.425816,2,86,POINT (0.869694 46.425816)
0.870593,44.630783,2,24,POINT (0.870593 44.630783)
0.872856,45.305759,2,24,POINT (0.872856 45.305759)
0.873202,43.63,2,32,POINT (0.873202 43.63)
0.873653,45.235855,2,24,POINT (0.873653 45.235855)
0.874672,49.299502,2,27,POINT (0.874672 49.299502)
0.87569078,43.77025322,2,32,POINT (0.87569078 43.77025322)
0.87585,46.377151,2,86,POINT (0.87585 46.377151)
0.877009,46.43351,2,86,POINT (0.877009 46.43351)
0.87814433,43.73183265,2,32,POINT (0.87814433 43.73183265)
0.878637,47.759701,6,41,POINT (0.878637 47.759701)
